Transcript_ID,HUVEC_low1,HUVEC_low2,HUVEC_low3,HUVEC_high1,HUVEC_high2,HUVEC_high3,HUVEC_high4,HUAEC_low1,HUAEC_low2,HUAEC_low3,HUAEC_low4,HUAEC_high1,HUAEC_high2,HUAEC_high3,HUAEC_high4
ENST00000568702.5,0,0,0,0,0,3.419552043,0,0,0.649810941,0,4.880419991,0,0,1.872206499,0
ENST00000568704.2,1.990528119,1.321770651,9.288039918,1.653076435,2.933940137,2.564664033,2.565332695,3.048009629,0.649810941,0,3.253613327,2.008682294,0,3.744412999,0
ENST00000568706.1,17.91475307,23.79187172,13.00325588,1.653076435,17.60364082,6.839104087,11.54399713,7.112022467,14.2958407,5.420583448,2.440209995,20.08682294,0,12.16934225,7.352327458
ENST00000568709.5,5.971584356,10.57416521,7.430431934,5.785767522,7.823840367,5.129328065,12.82666348,6.096019257,2.599243763,6.022870498,5.693823323,3.013023442,4.43064675,0.93610325,3.676163729
ENST00000568717.1,28.86265772,38.33134888,39.00976765,54.55152235,30.31738142,78.649697,35.91465774,73.15223109,57.83317373,47.58067693,74.0197032,62.26915113,101.9048752,81.44098273,75.9740504
ENST00000568733.6,2.985792178,18.50478911,16.71847185,13.22461148,23.4715211,14.53309618,15.39199617,18.28805777,12.34640787,10.8411669,17.8948733,18.07814065,22.15323375,18.72206499,6.126939548
ENST00000568740.5,0,5.287082604,3.715215967,1.653076435,0,6.839104087,1.282666348,4.064012838,5.198487526,4.818296398,4.880419991,6.026046883,4.43064675,13.1054455,7.352327458
ENST00000568756.6,0,0,0,3.30615287,0.977980046,3.419552043,1.282666348,2.032006419,1.299621881,1.2045741,3.253613327,0,0,3.744412999,0
ENST00000568763.1,3.981056238,2.643541302,0,0,2.933940137,2.564664033,8.978664434,2.032006419,2.599243763,0,0,0,0,1.872206499,0
ENST00000568770.5,0,0,0,0.826538217,0,0.854888011,0,1.01600321,1.299621881,0,0.813403332,0,0,0.93610325,0
ENST00000568783.5,6.966848416,5.287082604,3.715215967,1.653076435,7.823840367,15.3879842,10.26133078,21.3360674,30.54111421,30.11435249,37.41655326,38.16496359,26.5838805,24.33868449,30.63469774
ENST00000568784.6,9.952640594,13.21770651,11.1456479,22.31653187,26.40546124,17.09776022,26.9359933,17.27205456,7.147920348,13.85260215,16.26806664,6.026046883,17.722587,14.977652,6.126939548
ENST00000568793.5,1.990528119,2.643541302,0,0,1.955960092,2.564664033,2.565332695,0,1.299621881,3.011435249,0,0,0,0.93610325,0
ENST00000568794.5,15.92422495,18.50478911,24.14890379,17.35730257,18.58162087,20.51731226,17.95732887,31.4960995,25.99243763,27.70520429,13.82785664,34.14759901,31.01452725,29.95530399,29.40930983
ENST00000568798.5,0,0,0,0,1.955960092,0,2.565332695,1.01600321,0,1.2045741,2.440209995,0,0,0,0
ENST00000568808.5,3.981056238,0,3.715215967,5.785767522,6.845860321,2.564664033,5.130665391,1.01600321,2.599243763,4.818296398,2.440209995,2.008682294,8.8612935,4.680516249,1.22538791
ENST00000568810.5,0,3.965311953,0,0,0.977980046,0,3.847999043,0,1.299621881,0,4.067016659,0,0,3.744412999,0
ENST00000568814.1,11.94316871,5.287082604,1.857607984,4.132691087,6.845860321,4.274440054,5.130665391,8.128025676,5.198487526,2.409148199,6.507226655,2.008682294,4.43064675,4.680516249,3.676163729
ENST00000568816.5,19.90528119,6.608853255,7.430431934,3.30615287,9.779800458,10.25865613,2.565332695,5.080016048,10.39697505,12.045741,9.760839982,6.026046883,13.29194025,2.808309749,0
ENST00000568829.1,0,1.321770651,1.857607984,0,0,0,3.847999043,0,0,0,1.626806664,1.004341147,0,0,0
ENST00000568832.1,0,6.608853255,1.857607984,0,0,0,1.282666348,0,0,0,0,0,0,0,2.450775819
ENST00000568834.5,17.91475307,23.79187172,13.00325588,1.653076435,19.55960092,10.25865613,11.54399713,7.112022467,16.24527352,6.022870498,1.626806664,20.08682294,0,14.04154875,7.352327458
ENST00000568838.2,10.94790465,2.643541302,9.288039918,2.479614652,3.911920183,4.274440054,2.565332695,6.096019257,1.299621881,6.022870498,8.134033318,12.05209377,8.8612935,3.744412999,4.901551639
ENST00000568839.5,0,0,0,1.653076435,0,0,0,0,1.949432822,0,0,0,0,0,1.22538791
ENST00000568844.1,8.957376534,3.965311953,3.715215967,10.74499683,1.955960092,6.839104087,3.847999043,6.096019257,5.848298467,6.022870498,5.693823323,3.013023442,0,1.872206499,3.676163729
ENST00000568846.6,2.985792178,0,0,4.132691087,2.933940137,13.67820817,2.565332695,6.096019257,10.39697505,3.613722299,4.880419991,5.021705736,4.43064675,14.04154875,14.70465492
ENST00000568865.3,0,3.965311953,0,0.826538217,0,3.419552043,2.565332695,2.032006419,1.299621881,0.60228705,1.626806664,2.008682294,0,4.680516249,2.450775819
ENST00000568867.1,3.981056238,2.643541302,0,0.826538217,2.933940137,0,1.282666348,1.01600321,0.649810941,0,0,0,0,0.93610325,0
ENST00000568871.1,4.976320297,2.643541302,1.857607984,0.826538217,1.955960092,0.854888011,1.282666348,3.048009629,1.299621881,0,0,2.008682294,0,0,2.450775819
ENST00000568875.1,5.971584356,10.57416521,7.430431934,21.48999365,10.7577805,35.05040844,12.82666348,53.8481701,31.8407361,34.33036184,39.04335993,33.14325786,48.73711425,55.23009173,33.08547356
ENST00000568876.5,4.976320297,11.89593586,5.572823951,11.57153504,6.845860321,7.693992098,7.695998086,3.048009629,3.898865644,3.613722299,0.813403332,1.004341147,0,3.744412999,13.47926701
ENST00000568881.1,0.995264059,0,0,0,0,0,0,0,0,0,1.626806664,0,0,0.93610325,2.450775819
ENST00000568886.5,6.966848416,0,13.00325588,1.653076435,0,12.82332016,7.695998086,4.064012838,3.898865644,2.409148199,3.253613327,6.026046883,8.8612935,6.552722748,3.676163729
ENST00000568890.5,1.990528119,3.965311953,0,3.30615287,0,1.709776022,3.847999043,0,1.299621881,1.806861149,6.507226655,3.013023442,0,2.808309749,0
ENST00000568900.5,0,3.965311953,0,1.653076435,8.801820412,0,2.565332695,1.01600321,10.39697505,5.420583448,4.067016659,4.017364589,0,1.872206499,0
ENST00000568908.5,13.93369683,7.930623906,22.2912958,10.74499683,8.801820412,5.129328065,12.82666348,6.096019257,3.249054704,5.420583448,5.693823323,11.04775262,13.29194025,4.680516249,8.577715367
ENST00000568909.5,14.92896089,10.57416521,16.71847185,8.265382175,9.779800458,7.693992098,6.413331739,1.01600321,3.898865644,3.011435249,7.320629986,12.05209377,13.29194025,2.808309749,8.577715367
ENST00000568916.1,0.995264059,0,7.430431934,0.826538217,2.933940137,1.709776022,2.565332695,4.064012838,3.249054704,4.216009349,4.880419991,0,4.43064675,4.680516249,0
ENST00000568922.1,0.995264059,0,0,0.826538217,4.889900229,0,2.565332695,0,0,1.2045741,0,1.004341147,0,0,2.450775819
ENST00000568925.1,6.966848416,9.252394557,26.00651177,1.653076435,16.62566078,5.129328065,0,7.112022467,9.747164111,7.227444598,4.880419991,6.026046883,0,0,1.22538791
ENST00000568929.1,0,0,0,0,0,3.419552043,2.565332695,0,0,0,0,1.004341147,4.43064675,0,4.901551639
ENST00000568930.1,0,0,0,0,0.977980046,0,1.282666348,1.01600321,0,0,0.813403332,0,0,2.808309749,1.22538791
ENST00000568940.5,0,0,0,0.826538217,0,1.709776022,0,0,2.599243763,0,0,0,0,1.872206499,1.22538791
ENST00000568954.5,0,0,1.857607984,1.653076435,0,4.274440054,1.282666348,0,1.299621881,1.806861149,0,1.004341147,4.43064675,1.872206499,0
ENST00000568961.5,0,2.643541302,0,0.826538217,2.933940137,0,0,0,0,0,0,2.008682294,0,0,0
ENST00000568963.5,0,0,0,0,0,0.854888011,0,1.01600321,0,0.60228705,0.813403332,0,0,2.808309749,0
ENST00000568967.5,6.966848416,0,0,0,1.955960092,5.129328065,0,5.080016048,1.299621881,3.613722299,1.626806664,0,0,2.808309749,2.450775819
ENST00000568973.5,1.990528119,0,0,5.785767522,2.933940137,2.564664033,3.847999043,3.048009629,2.599243763,2.409148199,6.507226655,5.021705736,0,3.744412999,6.126939548
ENST00000568975.5,0,1.321770651,0,0,0,0,0,0,1.299621881,0,1.626806664,1.004341147,0,1.872206499,3.676163729
ENST00000568985.5,0.995264059,2.643541302,3.715215967,4.959229305,1.955960092,0.854888011,0,0,0,1.806861149,0,0,0,0,0
ENST00000568995.1,0,0,0,0,1.955960092,1.709776022,0,0,0,1.806861149,0,0,0,1.872206499,0
ENST00000568996.1,0,0,0,0,0.977980046,1.709776022,0,0,0.649810941,0,0,2.008682294,4.43064675,0.93610325,0
ENST00000568997.5,4.976320297,3.965311953,5.572823951,4.132691087,7.823840367,3.419552043,2.565332695,7.112022467,8.44754223,1.806861149,4.067016659,7.030388031,0,3.744412999,2.450775819
ENST00000569020.5,0,2.643541302,0,0,0.977980046,0,2.565332695,1.01600321,1.299621881,0.60228705,0.813403332,0,8.8612935,0.93610325,2.450775819
ENST00000569021.1,10.94790465,10.57416521,29.72172774,20.66345544,21.51556101,14.53309618,11.54399713,19.30406098,15.59546258,18.06861149,25.21550329,25.10852868,22.15323375,29.95530399,28.18392192
ENST00000569022.1,10.94790465,7.930623906,24.14890379,4.959229305,8.801820412,12.82332016,15.39199617,7.112022467,14.2958407,16.26175034,18.70827663,10.04341147,13.29194025,6.552722748,8.577715367
ENST00000569024.1,2.985792178,0,0,0,0,2.564664033,0,0,0,0,0,0,0,0,2.450775819
ENST00000569031.6,0.995264059,0,0,1.653076435,0.977980046,3.419552043,0,4.064012838,0,0,1.626806664,1.004341147,0,0.93610325,1.22538791
ENST00000569035.5,0.995264059,1.321770651,0,1.653076435,0.977980046,4.274440054,0,0,0,0,1.626806664,0,0,0,0
ENST00000569046.1,1.990528119,2.643541302,1.857607984,0,1.955960092,0,1.282666348,1.01600321,0,0.60228705,0,0,0,0,1.22538791
ENST00000569047.7,0,1.321770651,0,0,0,0,1.282666348,0,2.599243763,2.409148199,0,3.013023442,0,0.93610325,2.450775819
ENST00000569083.1,3.981056238,13.21770651,20.43368782,11.57153504,6.845860321,10.25865613,12.82666348,8.128025676,12.99621881,9.636592797,10.57424331,17.0737995,4.43064675,14.04154875,14.70465492
ENST00000569085.1,9.952640594,5.287082604,3.715215967,11.57153504,3.911920183,6.839104087,8.978664434,7.112022467,11.69659693,7.227444598,5.693823323,5.021705736,13.29194025,2.808309749,1.22538791
ENST00000569087.2,2.985792178,3.965311953,1.857607984,1.653076435,2.933940137,0,5.130665391,1.01600321,0,0.60228705,0.813403332,3.013023442,4.43064675,3.744412999,0
ENST00000569102.1,0,0,0,3.30615287,3.911920183,0,0,1.01600321,2.599243763,1.2045741,0,3.013023442,0,0.93610325,3.676163729
ENST00000569110.2,0,0,0,0,1.955960092,0,1.282666348,0,0.649810941,0.60228705,0,1.004341147,0,0.93610325,1.22538791
ENST00000569118.1,5.971584356,3.965311953,1.857607984,0,1.955960092,0.854888011,5.130665391,7.112022467,7.797731289,17.46632444,2.440209995,0,4.43064675,0,1.22538791
ENST00000569127.1,4.976320297,0,7.430431934,5.785767522,1.955960092,3.419552043,0,0,4.548676585,5.420583448,3.253613327,0,0,0,4.901551639
ENST00000569144.5,0,0,0,0,0,0.854888011,0,1.01600321,2.599243763,0,1.626806664,0,0,0,0
ENST00000569148.1,55.73478733,30.40072497,53.87063152,42.97998731,39.11920183,42.74440054,46.17598852,52.8321669,48.73582056,65.64928843,68.32587987,87.37767981,62.0290545,61.78281448,49.01551639
ENST00000569152.1,0.995264059,6.608853255,0,3.30615287,1.955960092,0.854888011,1.282666348,0,3.249054704,4.216009349,1.626806664,3.013023442,8.8612935,0.93610325,0
ENST00000569159.1,0,0,0,0,0,1.709776022,0,2.032006419,3.249054704,1.806861149,1.626806664,0,0,0,0
ENST00000569173.5,0,2.643541302,5.572823951,0,0.977980046,0.854888011,0,1.01600321,1.299621881,2.409148199,3.253613327,1.004341147,0,0.93610325,0
ENST00000569174.5,0,2.643541302,0,1.653076435,0,0.854888011,0,0,0,1.806861149,0,0,0,0,0
ENST00000569177.5,5.971584356,11.89593586,7.430431934,4.132691087,7.823840367,5.984216076,12.82666348,4.064012838,3.249054704,6.625157548,8.134033318,1.004341147,0,1.872206499,4.901551639
ENST00000569187.5,1.990528119,1.321770651,3.715215967,19.010379,3.911920183,6.839104087,2.565332695,11.1760353,10.39697505,7.829731647,21.14848663,24.10418753,4.43064675,21.53037474,18.38081864
ENST00000569193.1,6.966848416,2.643541302,13.00325588,2.479614652,4.889900229,1.709776022,7.695998086,7.112022467,3.249054704,4.216009349,0.813403332,1.004341147,0,7.488825998,4.901551639
ENST00000569197.2,6.966848416,9.252394557,11.1456479,15.70422613,6.845860321,5.129328065,8.978664434,4.064012838,5.848298467,1.806861149,7.320629986,6.026046883,13.29194025,3.744412999,7.352327458
ENST00000569214.1,1.990528119,0,0,0,0,1.709776022,0,0,1.299621881,1.806861149,0,0,0,0,0
ENST00000569217.1,1.990528119,0,5.572823951,3.30615287,1.955960092,0.854888011,1.282666348,1.01600321,5.198487526,2.409148199,1.626806664,5.021705736,0,4.680516249,2.450775819
ENST00000569236.5,14.92896089,6.608853255,5.572823951,35.54114335,14.66970069,41.88951253,6.413331739,23.36807382,23.39319387,21.08004674,27.65571328,38.16496359,48.73711425,36.50802674,39.21241311
ENST00000569239.5,0,0,0,1.653076435,0,0.854888011,1.282666348,4.064012838,0.649810941,1.2045741,1.626806664,1.004341147,0,2.808309749,0
ENST00000569240.5,7.962112475,5.287082604,13.00325588,4.132691087,12.7137406,8.548880109,0,6.096019257,7.797731289,9.034305747,7.320629986,7.030388031,0,9.361032497,8.577715367
ENST00000569245.5,14.92896089,5.287082604,7.430431934,18.18384078,11.73576055,9.403768119,6.413331739,7.112022467,18.19470634,6.022870498,21.14848663,7.030388031,26.5838805,6.552722748,13.47926701
ENST00000569248.5,8.957376534,15.86124781,5.572823951,12.39807326,13.69172064,20.51731226,6.413331739,16.25605135,18.19470634,10.8411669,13.01445331,19.0824818,13.29194025,21.53037474,12.2538791
ENST00000569254.5,0,5.287082604,5.572823951,4.132691087,3.911920183,2.564664033,10.26133078,0,7.147920348,2.409148199,2.440209995,2.008682294,4.43064675,0.93610325,6.126939548
ENST00000569256.5,1.990528119,1.321770651,3.715215967,0,0,1.709776022,2.565332695,0,0,0.60228705,0.813403332,0,0,0,0
ENST00000569259.1,0,1.321770651,3.715215967,4.959229305,1.955960092,0,0,0,0,1.806861149,0,0,0,0,0
ENST00000569263.1,2.985792178,7.930623906,9.288039918,6.61230574,8.801820412,5.984216076,10.26133078,6.096019257,7.797731289,4.216009349,9.760839982,10.04341147,31.01452725,6.552722748,9.803103277
ENST00000569266.5,1.990528119,5.287082604,1.857607984,6.61230574,3.911920183,6.839104087,3.847999043,4.064012838,5.198487526,0.60228705,6.507226655,2.008682294,4.43064675,0.93610325,3.676163729
ENST00000569277.1,0,3.965311953,1.857607984,1.653076435,0,0,6.413331739,1.01600321,0.649810941,2.409148199,1.626806664,0,0,0,1.22538791
ENST00000569281.6,4.976320297,1.321770651,0,0,0,0,0,0,1.949432822,0.60228705,0,3.013023442,0,0,1.22538791
ENST00000569282.2,92.55955752,112.3505053,96.59561514,112.4091976,119.3135656,109.4256654,106.4613069,145.288459,142.308596,136.1168733,173.2549097,206.8942763,132.9194025,168.4985849,191.1605139
ENST00000569284.1,4.976320297,6.608853255,7.430431934,14.0511497,5.867880275,11.96843215,3.847999043,17.27205456,16.89508446,13.2503151,8.94743665,16.06945836,0,6.552722748,20.83159446
ENST00000569297.5,3.981056238,10.57416521,7.430431934,4.959229305,4.889900229,0,5.130665391,0,0,0,0,2.008682294,0,0,0
ENST00000569299.1,0.995264059,0,1.857607984,0,0,0,0,1.01600321,0,0.60228705,0.813403332,0,0,0.93610325,0
ENST00000569301.2,126.3985355,243.2057998,260.0651177,579.4032904,366.7425172,913.0203956,359.1465774,895.0988276,838.2561136,774.541146,993.1654682,1285.556668,1081.077807,1189.78723,1139.610756
ENST00000569304.1,24.88160148,31.72249562,24.14890379,19.83691722,28.36142133,14.53309618,14.10932982,8.128025676,10.39697505,6.625157548,10.57424331,3.013023442,0,7.488825998,6.126939548
ENST00000569312.5,2.985792178,2.643541302,3.715215967,2.479614652,3.911920183,4.274440054,0,3.048009629,5.198487526,7.227444598,2.440209995,3.013023442,4.43064675,5.616619498,6.126939548
ENST00000569317.1,0,0,0,0,0.977980046,0,0,0,1.299621881,1.2045741,1.626806664,2.008682294,4.43064675,0,0
ENST00000569322.1,8.957376534,9.252394557,5.572823951,8.265382175,9.779800458,0.854888011,6.413331739,3.048009629,1.299621881,4.818296398,1.626806664,0,0,1.872206499,3.676163729
ENST00000569341.1,0,0,0,0,0,1.709776022,0,0,1.949432822,0,0.813403332,0,4.43064675,2.808309749,0
ENST00000569352.6,0,2.643541302,1.857607984,0.826538217,0,0,0,0,0,0,0,1.004341147,0,3.744412999,2.450775819
ENST00000569359.5,3.981056238,1.321770651,0,4.132691087,0,3.419552043,5.130665391,0,5.848298467,7.829731647,12.20104998,8.034729178,0,7.488825998,3.676163729
ENST00000569365.6,4302.526529,7605.468325,8632.304299,14804.95255,10300.08584,21933.00681,10478.10139,20511.07279,17614.42517,17673.51119,21957.00954,27459.69131,20943.66719,25113.77798,24615.59233
ENST00000569370.5,6.966848416,1.321770651,18.57607984,3.30615287,5.867880275,3.419552043,7.695998086,19.30406098,12.34640787,14.4548892,15.4546633,7.030388031,4.43064675,8.424929247,9.803103277
ENST00000569380.5,4.976320297,0,0,0,7.823840367,4.274440054,12.82666348,1.01600321,5.848298467,3.011435249,4.880419991,6.026046883,0,0,0
ENST00000569382.3,7.962112475,6.608853255,3.715215967,7.438843957,8.801820412,5.129328065,2.565332695,5.080016048,7.797731289,5.420583448,4.880419991,7.030388031,8.8612935,6.552722748,3.676163729
ENST00000569384.2,1.990528119,9.252394557,0,4.959229305,5.867880275,1.709776022,6.413331739,0,3.898865644,4.818296398,2.440209995,2.008682294,0,1.872206499,3.676163729
ENST00000569386.2,10.94790465,17.18301846,9.288039918,28.92883761,10.7577805,11.11354414,7.695998086,4.064012838,9.09735317,15.65946329,13.01445331,16.06945836,13.29194025,13.1054455,9.803103277
ENST00000569406.5,0,0,3.715215967,0,3.911920183,4.274440054,0,3.048009629,1.299621881,3.613722299,6.507226655,5.021705736,0,0,0
ENST00000569417.6,0,1.321770651,3.715215967,6.61230574,2.933940137,2.564664033,3.847999043,3.048009629,4.548676585,3.011435249,1.626806664,5.021705736,0,3.744412999,7.352327458
ENST00000569418.5,1.990528119,0,7.430431934,3.30615287,2.933940137,2.564664033,3.847999043,3.048009629,0,1.2045741,3.253613327,3.013023442,0,3.744412999,0
ENST00000569423.5,1.990528119,11.89593586,7.430431934,6.61230574,6.845860321,9.403768119,2.565332695,3.048009629,1.949432822,2.409148199,6.507226655,6.026046883,0,3.744412999,6.126939548
ENST00000569430.7,7.962112475,17.18301846,7.430431934,4.132691087,10.7577805,0.854888011,7.695998086,4.064012838,1.949432822,3.011435249,4.880419991,7.030388031,13.29194025,6.552722748,3.676163729
ENST00000569436.7,53.74425921,72.6973858,57.58584749,73.56190135,68.45860321,140.2016338,69.26398278,101.600321,81.87617853,86.12704812,95.98159316,116.5035731,93.04358174,131.054455,131.1165063
ENST00000569437.5,0,0,0,0,1.955960092,1.709776022,0,0,2.599243763,1.806861149,4.880419991,0,0,4.680516249,6.126939548
ENST00000569438.2,223.9344134,278.8936073,273.0683736,243.0022359,250.3628917,276.1288275,246.2719388,238.7607542,208.589312,235.4942365,269.2365028,355.5367661,181.6565167,313.5945887,199.7382293
ENST00000569445.2,0,0,0,0.826538217,0,0,1.282666348,0,0,0,1.626806664,0,0,1.872206499,0
ENST00000569449.1,1.990528119,0,0,0,0,0,0,0,0.649810941,1.2045741,0.813403332,0,0,0,0
ENST00000569451.1,5.971584356,0,0,0,3.911920183,1.709776022,1.282666348,0,0,1.806861149,0,0,0,0,0
ENST00000569457.5,0,0,0,2.479614652,0.977980046,1.709776022,1.282666348,0,1.949432822,0,0,5.021705736,0,0.93610325,3.676163729
ENST00000569466.1,19.90528119,15.86124781,7.430431934,3.30615287,12.7137406,8.548880109,14.10932982,9.144028886,15.59546258,19.87547264,7.320629986,17.0737995,4.43064675,16.84985849,19.60620655
ENST00000569473.1,1.990528119,1.321770651,7.430431934,0,0,0,3.847999043,0,1.299621881,1.806861149,2.440209995,0,0,0,2.450775819
ENST00000569479.5,0,0,0,2.479614652,0,3.419552043,0,3.048009629,8.44754223,5.420583448,2.440209995,5.021705736,13.29194025,8.424929247,11.02849119
ENST00000569481.1,13.93369683,19.82655976,9.288039918,11.57153504,12.7137406,16.24287221,10.26133078,17.27205456,4.548676585,22.28462084,13.82785664,10.04341147,8.8612935,17.78596174,11.02849119
ENST00000569482.5,0,0,0,3.30615287,1.955960092,2.564664033,2.565332695,0,0.649810941,1.2045741,1.626806664,2.008682294,0,0.93610325,0
ENST00000569487.1,1.990528119,0,0,0,0,3.419552043,0,0,0,1.2045741,0,0,0,0,0
ENST00000569493.5,2.985792178,0,0,1.653076435,0,0,0,0,0,0,0,0,0,0,2.450775819
ENST00000569495.5,0.995264059,0,3.715215967,0,0.977980046,1.709776022,0,2.032006419,0,0.60228705,1.626806664,0,0,0.93610325,0
ENST00000569496.5,3.981056238,9.252394557,16.71847185,2.479614652,2.933940137,1.709776022,0,0,0,1.2045741,1.626806664,0,0,1.872206499,0
ENST00000569510.5,13.93369683,26.43541302,87.30757523,23.96960831,17.60364082,15.3879842,35.91465774,5.080016048,3.249054704,6.022870498,4.880419991,4.017364589,0,6.552722748,8.577715367
ENST00000569518.5,1.990528119,0,1.857607984,0,2.933940137,0,0,1.01600321,0,0,2.440209995,0,0,0,0
ENST00000569524.5,1.990528119,9.252394557,7.430431934,11.57153504,2.933940137,0,6.413331739,2.032006419,5.198487526,0.60228705,2.440209995,3.013023442,0,5.616619498,6.126939548
ENST00000569529.6,0,3.965311953,3.715215967,3.30615287,0,1.709776022,5.130665391,6.096019257,3.898865644,3.011435249,4.067016659,2.008682294,0,4.680516249,0
ENST00000569530.1,5.971584356,3.965311953,1.857607984,0,0.977980046,0,1.282666348,0,1.299621881,2.409148199,3.253613327,2.008682294,0,4.680516249,4.901551639
ENST00000569534.5,2.985792178,0,5.572823951,4.132691087,0,0,2.565332695,3.048009629,5.198487526,5.420583448,14.64125997,3.013023442,0,1.872206499,9.803103277
ENST00000569540.5,0,0,0,1.653076435,1.955960092,0.854888011,3.847999043,1.01600321,1.949432822,0,4.067016659,2.008682294,4.43064675,0.93610325,1.22538791
ENST00000569545.5,10.94790465,17.18301846,5.572823951,13.22461148,17.60364082,11.11354414,16.67466252,5.080016048,9.09735317,10.23887985,5.693823323,16.06945836,8.8612935,9.361032497,7.352327458
ENST00000569548.5,0,2.643541302,3.715215967,0,4.889900229,0.854888011,5.130665391,3.048009629,1.299621881,4.818296398,0.813403332,1.004341147,0,0,4.901551639
ENST00000569554.5,2.985792178,0,0,0,0,1.709776022,0,15.24004814,11.04678599,13.2503151,5.693823323,3.013023442,4.43064675,4.680516249,6.126939548
ENST00000569558.5,0,5.287082604,0,0,0,0,3.847999043,0,2.599243763,0,1.626806664,4.017364589,0,0,0
ENST00000569562.5,0,0,0,2.479614652,0,2.564664033,0,0,0.649810941,1.2045741,0,0,4.43064675,0.93610325,2.450775819
ENST00000569577.1,4.976320297,7.930623906,14.86086387,19.83691722,9.779800458,23.9368643,10.26133078,9.144028886,9.747164111,7.227444598,9.760839982,11.04775262,13.29194025,20.59427149,17.15543073
ENST00000569584.6,0,0,1.857607984,0.826538217,3.911920183,2.564664033,0,2.032006419,1.299621881,1.806861149,0.813403332,0,0,1.872206499,1.22538791
ENST00000569585.1,30.85318584,27.75718367,31.57933572,38.84729622,41.07516192,26.50152834,43.61065582,18.28805777,40.28827833,22.28462084,34.16293994,33.14325786,35.445174,29.95530399,33.08547356
ENST00000569598.6,0,0,3.715215967,0,0,1.709776022,2.565332695,0,0,1.806861149,0,0,0,0,0
ENST00000569599.5,7.962112475,2.643541302,3.715215967,14.87768791,10.7577805,7.693992098,11.54399713,12.19203851,5.198487526,6.625157548,10.57424331,14.06077606,8.8612935,11.233239,11.02849119
ENST00000569600.5,0,0,0,2.479614652,0,0,0,0,0,0,0,2.008682294,0,1.872206499,0
ENST00000569616.1,4.976320297,7.930623906,16.71847185,14.87768791,13.69172064,30.77596839,11.54399713,27.43208666,22.09357199,27.10291724,43.92377992,44.19101048,26.5838805,35.57192349,42.88857684
ENST00000569620.5,0,0,0,1.653076435,0,1.709776022,0,0,0,1.806861149,2.440209995,0,0,0,0
ENST00000569622.6,11.94316871,6.608853255,3.715215967,23.14307009,35.20728165,85.48880109,12.82666348,48.76815406,31.8407361,36.13722299,39.85676326,45.19535163,39.87582075,65.52722748,74.74866249
ENST00000569628.5,3.981056238,5.287082604,9.288039918,8.265382175,3.911920183,3.419552043,3.847999043,4.064012838,5.198487526,8.432018697,2.440209995,2.008682294,0,10.29713575,1.22538791
ENST00000569632.1,3.981056238,0,0,0,0,0.854888011,0,0,0,1.806861149,1.626806664,0,0,0,2.450775819
ENST00000569637.6,0,0,0,0.826538217,0,2.564664033,0,0,1.299621881,0,0,1.004341147,0,0.93610325,0
ENST00000569650.1,2.985792178,5.287082604,0,0.826538217,0.977980046,9.403768119,3.847999043,5.080016048,6.498109407,6.022870498,5.693823323,5.021705736,4.43064675,2.808309749,3.676163729
ENST00000569651.1,0.995264059,0,3.715215967,3.30615287,4.889900229,2.564664033,3.847999043,2.032006419,1.299621881,3.011435249,0.813403332,2.008682294,0,4.680516249,6.126939548
ENST00000569656.5,0,0,0,0.826538217,0,1.709776022,0,0,0,0,0,3.013023442,0,0,0
ENST00000569658.1,0,0,0,0,0,1.709776022,0,0,0,1.2045741,0.813403332,0,0,0.93610325,0
ENST00000569669.6,14.92896089,10.57416521,13.00325588,4.132691087,15.64768073,9.403768119,8.978664434,10.1600321,5.198487526,9.034305747,4.067016659,7.030388031,8.8612935,1.872206499,9.803103277
ENST00000569675.5,7.962112475,10.57416521,11.1456479,21.48999365,6.845860321,8.548880109,12.82666348,5.080016048,8.44754223,4.216009349,8.94743665,18.07814065,13.29194025,4.680516249,8.577715367
ENST00000569686.5,0,0,0,0,2.933940137,1.709776022,2.565332695,0,0.649810941,0,0,0,0,0,0
ENST00000569690.5,1.990528119,3.965311953,0,4.132691087,5.867880275,5.984216076,0,1.01600321,2.599243763,3.011435249,2.440209995,9.039070325,0,1.872206499,1.22538791
ENST00000569691.2,1.990528119,2.643541302,0,0.826538217,0,2.564664033,0,7.112022467,0,3.011435249,8.94743665,10.04341147,0,6.552722748,1.22538791
ENST00000569693.5,2.985792178,0,5.572823951,4.132691087,0,0.854888011,2.565332695,3.048009629,5.198487526,5.420583448,14.64125997,3.013023442,4.43064675,1.872206499,8.577715367
ENST00000569696.5,211.9912446,281.5371486,254.4922937,225.6449334,241.5610713,273.5641635,259.0986022,265.1768377,213.1379886,243.9262552,267.6096962,370.6018833,225.9629842,298.6169367,185.0335744
ENST00000569703.5,0.995264059,5.287082604,5.572823951,4.959229305,3.911920183,2.564664033,8.978664434,0,7.797731289,3.011435249,1.626806664,3.013023442,4.43064675,2.808309749,7.352327458
ENST00000569704.2,2.985792178,0,0,0,2.933940137,0,0,4.064012838,0,2.409148199,4.067016659,0,0,0,0
ENST00000569710.1,0.995264059,0,0,2.479614652,0,2.564664033,0,7.112022467,0,0,2.440209995,7.030388031,4.43064675,0,1.22538791
ENST00000569715.5,8.957376534,0,11.1456479,3.30615287,7.823840367,2.564664033,2.565332695,3.048009629,1.949432822,2.409148199,4.880419991,9.039070325,0,3.744412999,1.22538791
