--- DATOS FILTRADOS Y DESPLAZADOS ---
Origen: Specimen_RawData_1_procesado.txt
Eje X: Lambda (Stretch) | Eje Y: Stress (kPa)

Lambda Stress
0.90219463 1.30764916
0.90205728 1.30685256
0.90192285 1.30866566
0.90178551 1.31110545
0.90164816 1.31428000
0.90151081 1.31442868
0.90137347 1.31626479
0.90128288 1.31809421
0.90114553 1.31936084
0.90100818 1.32104305
0.90091759 1.31998927
0.90078025 1.32095704
0.90068966 1.32223786
0.90059614 1.32211307
0.90046172 1.32373889
0.90036821 1.32429968
0.90023378 1.32444450
0.90014027 1.32488058
0.90000292 1.32622298
0.89986850 1.32672843
0.89977499 1.32832926
0.89963764 1.32960494
0.89950029 1.33101476
0.89936587 1.33346518
0.89922852 1.33583308
0.89909118 1.33732644
0.89895383 1.33833387
0.89886324 1.33939155
0.89872589 1.33972433
0.89858855 1.34165679
0.89845120 1.34459549
0.89831385 1.34547028
0.89817651 1.34627990
0.89803916 1.34798793
0.89790474 1.35007236
0.89781122 1.35043105
0.89767680 1.35225571
0.89753945 1.35267493
0.89744594 1.35550670
0.89731152 1.35480690
0.89717417 1.35569253
0.89708066 1.35792531
0.89694331 1.35783690
0.89685272 1.36047205
0.89671537 1.36212887
0.89658095 1.34410434
0.89644360 1.31482446
0.89635009 1.29472186
0.89621274 1.28159947
0.89607832 1.27017321
0.89598481 1.26496387
0.89584746 1.26077714
0.89571304 1.26006841
0.89561952 1.26090801
0.89548218 1.26333079
0.89539159 1.26828779
0.89525424 1.27179621
0.89511982 1.27497638
0.89502630 1.28042152
0.89488896 1.28263910
0.89475161 1.28549841
0.89466102 1.29044105
0.89452367 1.29413290
0.89443308 1.29724124
0.89429574 1.29999862
0.89415839 1.30387333
0.89406780 1.30724591
0.89393045 1.31170606
0.89383986 1.31454124
0.89370252 1.31801388
0.89361192 1.32170808
0.89347458 1.32448264
0.89333723 1.32656624
0.89324664 1.33213310
0.89310929 1.33442251
0.89297195 1.33802517
0.89288136 1.33999707
0.89274401 1.34423798
0.89260666 1.34642633
0.89246932 1.34957996
0.89237873 1.35120667
0.89224138 1.35720801
0.89210403 1.35804125
0.89196669 1.36126407
0.89182934 1.36468273
0.89173875 1.36881188
0.89160140 1.36981731
0.89146698 1.37401102
0.89132963 1.37521711
0.89123612 1.37642521
0.89110170 1.37887241
0.89096435 1.38410897
0.89087084 1.38641737
0.89073349 1.38754968
0.89059907 1.38937977
0.89050555 1.39160061
0.89036821 1.39353969
0.89023378 1.39940067
0.89014027 1.39956473
0.89000292 1.40205911
0.88986850 1.40718068
0.88973115 1.40872555
0.88959381 1.41147639
0.88950322 1.41301046
0.88936587 1.41586010
0.88922852 1.41898467
0.88913793 1.41993740
0.88900059 1.42159366
0.88891000 1.42311907
0.88881648 1.42587477
0.88867914 1.42850009
0.88854179 1.42932465
0.88845120 1.43114470
0.88831385 1.43342731
0.88817651 1.43588914
0.88804208 1.43922620
0.88794857 1.44021439
0.88781415 1.44212274
0.88772063 1.44386808
0.88758329 1.44537583
0.88749270 1.44775186
0.88735535 1.44827765
0.88721800 1.45063599
0.88712741 1.45209854
0.88699007 1.45581068
0.88689948 1.45482011
0.88676213 1.45785770
0.88667154 1.45954010
0.88653419 1.46071242
0.88639685 1.46185228
0.88630626 1.46571780
0.88616891 1.46682942
0.88607832 1.46916956
0.88598481 1.46931298
0.88589422 1.47002346
0.88575687 1.46904479
0.88566628 1.46964910
0.88557569 1.47229306
0.88543834 1.47353298
0.88530100 1.47590264
0.88516365 1.47822883
0.88502630 1.48046936
0.88489188 1.48257303
0.88475453 1.48464239
0.88461719 1.48797719
0.88447984 1.48882007
0.88438925 1.49091207
0.88425190 1.49143721
0.88415839 1.49164886
0.88402396 1.49330322
0.88393045 1.49528031
0.88379311 1.49492321
0.88365868 1.49794024
0.88356517 1.49865064
0.88342782 1.49972525
0.88329340 1.50072716
0.88315605 1.50251657
0.88306254 1.50605774
0.88292811 1.50768887
0.88279077 1.50892792
0.88270018 1.51127310
0.88256283 1.51160570
0.88242548 1.51448373
0.88233489 1.51460182
0.88219755 1.51638416
0.88206020 1.51861238
0.88196669 1.51981040
0.88183226 1.52238017
0.88169492 1.52419547
0.88155757 1.52536366
0.88142022 1.52672545
0.88128288 1.53037058
0.88114553 1.53057534
0.88100818 1.53382928
0.88087084 1.53566478
0.88073641 1.53523995
0.88059907 1.53678542
0.88050555 1.53980172
0.88037113 1.53844227
0.88027762 1.53988414
0.88014027 1.54021066
0.88004968 1.54174259
0.87991233 1.54471971
0.87977499 1.54477199
0.87968440 1.54747017
0.87954705 1.54965300
0.87940970 1.54960410
0.87931911 1.55139922
0.87918177 1.55398244
0.87904734 1.55591228
0.87895383 1.55561002
0.87881648 1.55885470
0.87872589 1.55798381
0.87858855 1.56026421
0.87849796 1.56068471
0.87836061 1.56209555
0.87827002 1.56387967
0.87813267 1.56564955
0.87804208 1.56661715
0.87790474 1.56723611
0.87781415 1.56835437
0.87767680 1.56970349
0.87758329 1.56972200
0.87744886 1.57202755
0.87735535 1.57182620
0.87721800 1.57243177
0.87712741 1.57491973
0.87699007 1.57773085
0.87685272 1.57725971
0.87676213 1.57993295
0.87662478 1.58007638
0.87649036 1.58284398
0.87639685 1.58561650
0.87625950 1.58595082
0.87612508 1.58550555
0.87603156 1.58632735
0.87589422 1.58882739
0.87580363 1.59132217
