Ensayo de Compresion - Specimen_RawData_1
C10: 1.6284, C20: 3.0468, C30: 0.0000 (kPa)
Lambda Stress(kPa)
0.73564503 5.51151764
0.73551904 5.51663481
0.73539030 5.52069631
0.73526157 5.52831698
0.73517392 5.53380632
0.73504793 5.53810475
0.73491920 5.54027397
0.73483429 5.54300070
0.73470556 5.54520387
0.73461791 5.54645625
0.73448918 5.54974935
0.73436319 5.55525679
0.73423446 5.56053738
0.73414681 5.56736242
0.73402082 5.57029161
0.73389208 5.57802964
0.73376335 5.58007752
0.73367844 5.58366218
0.73354971 5.58616322
0.73346480 5.58752337
0.73337716 5.58952702
0.73324843 5.59194735
0.73311969 5.59607890
0.73299370 5.60268402
0.73290605 5.60702412
0.73278006 5.60857380
0.73269241 5.61117021
0.73256368 5.61541341
0.73243495 5.61991799
0.73235004 5.62472730
0.73222131 5.62987420
0.73209258 5.63244196
0.73200767 5.63535780
0.73187894 5.63875412
0.73179403 5.63698231
0.73170912 5.63750553
0.73162421 5.63704853
0.73149548 5.64076434
0.73140783 5.64363671
0.73128184 5.64811141
0.73119419 5.65245669
0.73106546 5.65839350
0.73093947 5.66094639
0.73085182 5.66666032
0.73072309 5.66987553
0.73059710 5.67704864
0.73046836 5.68055849
0.73038072 5.68551391
0.73025472 5.69185104
0.73016708 5.69343993
0.73003835 5.69511322
0.72991235 5.69985315
0.72982471 5.70592202
0.72969597 5.71055325
0.72956998 5.71468557
0.72944125 5.72120740
0.72935634 5.72459201
0.72922761 5.73050211
0.72909888 5.73361705
0.72901123 5.73697049
0.72888524 5.74146754
0.72875651 5.74508999
0.72866886 5.74977883
0.72854286 5.75346141
0.72841413 5.75732300
0.72828540 5.76581633
0.72815667 5.77149935
0.72802794 5.77873782
0.72789921 5.78441583
0.72777047 5.79160713
0.72764448 5.79897780
0.72751575 5.80630589
0.72738702 5.81137358
0.72725829 5.81632626
0.72717338 5.81948372
0.72704465 5.82332847
0.72695974 5.82533198
0.72683101 5.82797486
0.72674336 5.83059589
0.72661463 5.83621548
0.72648863 5.84060280
0.72635990 5.84586198
0.72627499 5.85246852
0.72614626 5.85654920
0.72610244 5.85658714
0.72610244 5.85667609
0.72601753 5.85915163
0.72592988 5.85791071
0.72588880 5.85026945
0.72588880 5.84154876
0.72588880 5.82931253
0.72588880 5.81804856
0.72588880 5.80310898
0.72588880 5.79034512
0.72588880 5.78039133
0.72588880 5.77073988
0.72588880 5.75754918
0.72588880 5.74766653
0.72588880 5.73757638
0.72588880 5.72856521
0.72588880 5.71893747
0.72588880 5.71046578
0.72588880 5.70140125
0.72588880 5.69288806
0.72588880 5.68195015
0.72588880 5.67569568
0.72597371 5.66660621
0.72597371 5.66193408
0.72597371 5.65436262
0.72597371 5.64720027
0.72597371 5.64127117
0.72597371 5.63329653
0.72597371 5.62670930
0.72601753 5.61999290
0.72601753 5.61475719
0.72601753 5.60977052
0.72601753 5.60438657
0.72601753 5.59757955
0.72601753 5.59256916
0.72601753 5.58710813
0.72605861 5.58362331
0.72605861 5.57599166
0.72605861 5.57275400
0.72605861 5.56846676
0.72605861 5.56259626
0.72605861 5.55984484
0.72605861 5.55166765
0.72605861 5.54943212
0.72605861 5.54521011
0.72605861 5.54057301
0.72605861 5.53805878
0.72605861 5.53426964
0.72605861 5.52899805
0.72605861 5.52550541
0.72605861 5.52310977
0.72605861 5.51965270
0.72605861 5.51615412
0.72605861 5.51221674
0.72610244 5.50870078
0.72610244 5.50546292
0.72610244 5.50291888
0.72610244 5.49708955
0.72610244 5.49571375
0.72610244 5.49255298
0.72610244 5.48977174
0.72610244 5.48749456
0.72610244 5.48378229
0.72610244 5.48120267
0.72610244 5.47826132
0.72610244 5.47473288
0.72610244 5.47204059
0.72610244 5.47029120
0.72610244 5.46777681
0.72610244 5.46424837
0.72610244 5.46232107
0.72610244 5.45815811
0.72610244 5.45801578
0.72610244 5.45581570
0.72610244 5.45365712
0.72610244 5.44906126
0.72610244 5.44735337
0.72610244 5.44367668
0.72610244 5.44301250
0.72610244 5.44100811
0.72610244 5.43750339
0.72610244 5.43538633
0.72610244 5.43360728
0.72610244 5.43224928
0.72610244 5.42870305
0.72610244 5.42624797
0.72610244 5.42454601
0.72610244 5.42239930
0.72610244 5.42163431
0.72610244 5.41926225
0.72610244 5.41540172
0.72610244 5.41506963
0.72610244 5.41379465
0.72610244 5.40970285
0.72610244 5.40700463
0.72610244 5.40495873
0.72610244 5.40555767
0.72610244 5.40213597
0.72610244 5.40059413
0.72610244 5.39859567
0.72610244 5.39589746
0.72610244 5.39513840
0.72610244 5.39235716
0.72610244 5.39111182
0.72610244 5.38985463
0.72610244 5.38891767
0.72610244 5.38525283
0.72610244 5.38481400
0.72610244 5.38362204
0.72610244 5.38247752
0.72610244 5.37887199
0.72610244 5.37712260
0.72610244 5.37555704
0.72610244 5.37484542
0.72610244 5.37279952
0.72610244 5.37176174
0.72610244 5.36748017
0.72610244 5.36704727
0.72610244 5.36528602
0.72610244 5.36457440
0.72610244 5.36297326
0.72610244 5.36170421
0.72610244 5.36052411
0.72610244 5.35775473
0.72610244 5.35637893
0.72610244 5.35522848
0.72610244 5.35476593
0.72610244 5.34988542
0.72610244 5.34951182
0.72610244 5.34871125
0.72610244 5.34800556
0.72610244 5.34667720
0.72610244 5.34517688
0.72610244 5.34529548
0.72610244 5.34265656
0.72610244 5.34037345
0.72610244 5.33978637
0.72610244 5.33677978
0.72610244 5.33425354
0.72610244 5.33527352
0.72610244 5.33499481
0.72610244 5.33160276
0.72610244 5.33198822
0.72610244 5.32910024
0.72610244 5.32749317
0.72610244 5.32744573
0.72610244 5.32554808
0.72610244 5.32534645
0.72610244 5.32494913
0.72610244 5.32235766
0.72610244 5.32207301
0.72610244 5.32136732
0.72610244 5.31845562
0.72610244 5.31796342
0.72610244 5.31603612
0.72610244 5.31485009
0.72610244 5.31426300
0.72610244 5.31348615
0.72610244 5.31039654
0.72610244 5.30978574
0.72610244 5.31027794
0.72610244 5.30712310
0.72610244 5.30729507
0.72610244 5.30682659
0.72610244 5.30525510
0.72610244 5.30347606
0.72610244 5.30254502
0.72610244 5.30204096
0.72610244 5.29990018
0.72610244 5.30021447
0.72610244 5.29647848
0.72610244 5.29791951
0.72610244 5.29579651
0.72610244 5.29349561
0.72610244 5.29372689
0.72610244 5.29289074
0.72610244 5.29124216
0.72610244 5.28891754
0.72610244 5.28897091
0.72610244 5.28836010
0.72610244 5.28880486
0.72610244 5.28669373
0.72610244 5.28542468
0.72610244 5.28245960
0.72610244 5.28408446
0.72610244 5.28224612
0.72610244 5.28103044
0.72610244 5.27943523
0.72610244 5.28064498
0.72610244 5.27891337
0.72610244 5.27736560
0.72610244 5.27675480
0.72610244 5.27571109
0.72610244 5.27581190
0.72610244 5.27259183
0.72610244 5.27404472
0.72610244 5.27211149
0.72610244 5.27137022
0.72610244 5.27014861
0.72610244 5.26921165
0.72610244 5.26858898
0.72610244 5.26581960
0.72610244 5.26708865
0.72610244 5.26596192
0.72610244 5.26325778
0.72610244 5.26398125
0.72610244 5.26294941
0.72610244 5.26174559
0.72610244 5.26087978
0.72610244 5.25948620
0.72610244 5.25887539
0.72610244 5.25894656
0.72610244 5.25569090
0.72610244 5.25589253
0.72610244 5.25550707
0.72610244 5.25557230
0.72610244 5.25534102
0.72610244 5.25242932
0.72610244 5.25066807
0.72610244 5.25098829
0.72610244 5.24977261
0.72610244 5.25036563
0.72610244 5.24740648
0.72610244 5.24897204
0.72610244 5.24677196
0.72610244 5.24744799
0.72610244 5.24526570
0.72610244 5.24393141
0.72610244 5.24579941
0.72610244 5.24387211
0.72610244 5.24494547
0.72610244 5.24149412
0.72610244 5.24240144
0.72610244 5.24199819
0.72610244 5.23871881
0.72610244 5.23962019
0.72610244 5.23876625
0.72610244 5.23721255
0.72610244 5.23739046
0.72610244 5.23691012
0.72610244 5.23602652
0.72610244 5.23424748
0.72610244 5.23466852
0.72610244 5.23295471
0.72610244 5.23383237
0.72610244 5.23243878
0.72610244 5.23033951
0.72610244 5.22958638
0.72610244 5.22934324
0.72610244 5.22896964
0.72610244 5.22714909
0.72610244 5.22792594
0.72610244 5.22702455
0.72610244 5.22739815
0.72610244 5.22615282
0.72610244 5.22452796
0.72610244 5.22367402
0.72610244 5.22444494
0.72610244 5.22263624
0.72610244 5.22437378
0.72610244 5.22002105
0.72610244 5.22074453
0.72610244 5.22011593
0.72610244 5.21938652
0.72610244 5.22013372
0.72610244 5.21898327
0.72610244 5.21986686
0.72610244 5.21743550
0.72610244 5.21650447
0.72610244 5.21595889
0.72610244 5.21502786
0.72610244 5.21568018
0.72610244 5.21401973
0.72610244 5.21380032
0.72610244 5.21337928
0.72610244 5.21177814
0.72610244 5.21127407
0.72610244 5.21002874
0.72610244 5.21266766
0.72610244 5.20951875
0.72610244 5.21170698
0.72610244 5.20783459
0.72610244 5.20903248
0.72610244 5.20596659
0.72610244 5.20677902
0.72610244 5.20731273
0.72610244 5.20508300
0.72610244 5.20722971
0.72610244 5.20527869
0.72610244 5.20446626
0.72610244 5.20419940
0.72610244 5.20368348
0.72610244 5.20422906
