gene_id	feature_id	lr	df	pvalue	adj_pvalue	mean_proportion_ref	mean_proportion_comp	log2FC
ENSG00000182768	ENST00000379095.5	0.000743347	1	0.978248864	1	0.5	0.498239437	-0.005088877
ENSG00000182809	ENST00000329146.9	0.279426061	1	0.597077643	1	0.224500665	0.209569039	-0.099294128
ENSG00000182809	ENST00000547643.5	0.282718621	1	0.594924847	1	0.159271613	0.167204837	0.07012743
ENSG00000182809	ENST00000548309.1	7.04E-05	1	0.993305647	1	0.157516081	0.161724347	0.038037766
ENSG00000182809	ENST00000550577.5	0.043982987	1	0.833885269	1	0.148622148	0.152383233	0.036055042
ENSG00000182809	ENST00000552643.5	0.207490315	1	0.648741621	1	0.166906052	0.178307147	0.095328262
ENSG00000182871	ENST00000342220.9	0.18890852	1	0.663826603	1	0.247128898	0.231124106	-0.096595986
ENSG00000182871	ENST00000359759.8	0.023542424	1	0.878054926	1	0.246417732	0.237407326	-0.053741623
ENSG00000182871	ENST00000651438.1	0.017458186	1	0.894881918	1	0.268181001	0.267375821	-0.004338029
ENSG00000182872	ENST00000329236.8	0.000314706	1	0.985846306	1	0.25	0.249094203	-0.005236648
ENSG00000182872	ENST00000345781.10	0.000314706	1	0.985846306	1	0.25	0.249094203	-0.005236648
ENSG00000182872	ENST00000377604.8	0.002819558	1	0.957652624	1	0.25	0.252717391	0.015596855
ENSG00000182872	ENST00000628161.2	0.000314716	1	0.985846076	1	0.25	0.249094203	-0.005236648
ENSG00000182899	ENST00000429437.5	0.330124627	1	0.565585712	1	0.169912625	0.173677777	0.031620116
ENSG00000182944	ENST00000406548.5	0.099887263	1	0.751964964	1	0.072202686	0.069205581	-0.06116412
ENSG00000182944	ENST00000414183.6	0.004872276	1	0.944351503	1	0.050916479	0.047464541	-0.101282532
ENSG00000182979	ENST00000331320.12	0.005496894	1	0.940898159	1	0.201960784	0.2	-0.014075185
ENSG00000182979	ENST00000405646.5	0.002460316	1	0.960439895	1	0.19869281	0.2	0.009460329
ENSG00000182979	ENST00000406191.5	0.002460316	1	0.960439895	1	0.19869281	0.2	0.009460329
ENSG00000182979	ENST00000434050.5	0.005496894	1	0.940898159	1	0.201960784	0.2	-0.014075185
ENSG00000182979	ENST00000435036.6	0.002460318	1	0.96043988	1	0.19869281	0.2	0.009460329
ENSG00000183010	ENST00000329875.13	0.216666427	1	0.641591758	1	0.203255793	0.203749326	0.003498814
ENSG00000183010	ENST00000403172.8	0.067132433	1	0.795558646	1	0.201207155	0.208895498	0.054099791
ENSG00000183010	ENST00000619204.4	0.006143957	1	0.937523078	1	0.214615091	0.222166864	0.049892133
ENSG00000183010	ENST00000629768.2	0.001194559	1	0.972428689	1	0.223162099	0.222554171	-0.003935493
ENSG00000183018	ENST00000329078.8	0.074383038	1	0.785058819	1	0.49122807	0.511982571	0.059701695
ENSG00000183018	ENST00000570979.1	0.074383038	1	0.785058819	1	0.50877193	0.488017429	-0.060086402
ENSG00000183077	ENST00000327898.9	0.041288879	1	0.83898133	1	0.444444444	0.504413179	0.182602878
ENSG00000183077	ENST00000409257.10	0.041288879	1	0.83898133	1	0.555555556	0.495586821	-0.164793367
ENSG00000183207	ENST00000221413.10	0.062125164	1	0.803168023	1	0.230314785	0.261993302	0.185922903
ENSG00000183207	ENST00000594338.1	0.087571829	1	0.767287071	1	0.236811129	0.229293779	-0.046539666
ENSG00000183207	ENST00000595090.6	0.173926765	1	0.676645289	1	0.270889067	0.270261764	-0.003344749
ENSG00000183207	ENST00000596247.5	0.153723072	1	0.695002548	1	0.261985019	0.238451154	-0.135790553
ENSG00000183214	ENST00000400322.5	0.026593862	1	0.870458403	1	NA	0.168943838	NA
ENSG00000183214	ENST00000400325.5	0.18568327	1	0.666533945	1	NA	0.256591586	NA
ENSG00000183214	ENST00000547609.2	0.035150158	1	0.85128136	1	NA	0.254280749	NA
ENSG00000183255	ENST00000330938.8	0.009511596	1	0.922307565	1	0.348200612	0.348856032	0.002713043
ENSG00000183255	ENST00000397887.7	0.002447322	1	0.960544417	1	0.325899694	0.325571984	-0.00145144
ENSG00000183255	ENST00000445724.3	0.002447313	1	0.960544489	1	0.325899694	0.325571984	-0.00145144
ENSG00000183258	ENST00000330503.12	0.071116546	1	0.789717974	1	0.204395117	0.210539503	0.042730216
ENSG00000183258	ENST00000503078.5	0.011699897	1	0.913863965	1	0.204395117	0.199030202	-0.038373363
ENSG00000183258	ENST00000505081.5	0.047648984	1	0.827205914	1	0.190432351	0.199370659	0.066174515
ENSG00000183258	ENST00000507955.6	-3.17E-08	1	1	1	0.210805374	0.207399595	-0.023498563
ENSG00000183258	ENST00000512334.5	0.149681304	1	0.698840102	1	0.18997204	0.183660041	-0.04874933
ENSG00000183283	ENST00000412716.8	0.085479548	1	0.770004617	1	0.243984163	0.249173323	0.030362115
ENSG00000183283	ENST00000449723.7	0.287043456	1	0.592121412	1	0.23544616	0.222485758	-0.081684208
ENSG00000183311	ENST00000400530.1	0.26564445	1	0.606268591	1	0.179695632	0.19560792	0.122409448
ENSG00000183386	ENST00000373016.4	0.001833743	1	0.965843249	1	0.523809524	0.506949807	-0.047199378
ENSG00000183386	ENST00000485803.5	0.001833743	1	0.965843249	1	0.476190476	0.493050193	0.050195755
ENSG00000183513	ENST00000328709.8	0.012493023	1	0.911004035	1	0.497175141	0.501784202	0.013312887
ENSG00000183513	ENST00000483527.5	0.012493023	1	0.911004035	1	0.502824859	0.498215798	-0.013285208
ENSG00000183963	ENST00000333137.12	0.230488352	1	0.631161959	1	0.266535948	0.296183419	0.152160757
ENSG00000183963	ENST00000358743.5	0.078246627	1	0.77968774	1	0.174379085	0.19322336	0.148042509
ENSG00000183963	ENST00000440425.6	0.197292052	1	0.65691556	1	0.241960784	0.213964168	-0.177404029
ENSG00000183963	ENST00000489337.5	0.08712407	1	0.767865647	1	0.317124183	0.296629052	-0.096387993
ENSG00000184009	ENST00000575842.5	0.21773268	1	0.640772959	1	0.003916615	0.003515593	-0.155839158
ENSG00000184009	ENST00000680727.1	0.00842544	1	0.926864733	1	0.021524008	0.02174961	0.01504283
ENSG00000184110	ENST00000331666.11	0.000495948	1	0.982232669	1	0.213814706	0.217673732	0.025806233
ENSG00000184110	ENST00000566501.5	0.20658393	1	0.649458163	1	0.186343595	0.175796622	-0.084057883
ENSG00000184110	ENST00000566866.5	0.047240174	1	0.827937116	1	0.184088322	0.181464686	-0.020709293
ENSG00000184113	ENST00000406028.1	0.001490161	1	0.969207222	1	0.3179618	0.305624243	-0.057094464
ENSG00000184113	ENST00000618236.2	0.071549249	1	0.789094289	1	0.29829932	0.295023056	-0.015932982
ENSG00000184164	ENST00000328268.9	0.053691676	1	0.816759657	1	0.2	0.211075272	0.077757575
ENSG00000184164	ENST00000403427.3	0.017566596	1	0.894557949	1	0.2	0.19410458	-0.043165837
ENSG00000184164	ENST00000404488.7	0.053691676	1	0.816759657	1	0.2	0.211075272	0.077757575
ENSG00000184164	ENST00000407217.7	0.042806945	1	0.836089212	1	0.2	0.189640295	-0.07673446
ENSG00000184164	ENST00000487969.1	0.017566622	1	0.894557871	1	0.2	0.19410458	-0.043165837
ENSG00000184182	ENST00000272930.9	0.011187121	1	0.915765486	1	0.4	0.362191509	-0.143247276
ENSG00000184182	ENST00000417231.5	0.236093199	1	0.627042162	1	0.322222222	0.308547725	-0.062562337
ENSG00000184182	ENST00000439338.5	0.145129375	1	0.703234047	1	0.277777778	0.329260766	0.245299427
ENSG00000184207	ENST00000333503.8	0.050253883	1	0.822622085	1	0.533954944	0.560183335	0.069181056
ENSG00000184207	ENST00000562001.1	0.050253883	1	0.822622085	1	0.466045056	0.439816665	-0.083567169
ENSG00000184216	ENST00000369974.6	0.000251808	1	0.987339328	1	0.237325632	0.239250956	0.011656761
ENSG00000184216	ENST00000369980.8	0.002377188	1	0.961113418	1	0.237325632	0.237648392	0.001960711
ENSG00000184216	ENST00000444230.5	0.029529442	1	0.863562274	1	0.231913404	0.227751278	-0.026127059
ENSG00000184216	ENST00000467236.2	0.009708316	1	0.921510826	1	0.224529757	0.227517729	0.019072313
ENSG00000184216	ENST00000699980.1	0.03135531	1	0.859450022	1	0.068905575	0.067831646	-0.022662207
ENSG00000184220	ENST00000478909.5	0.320220235	1	0.571475322	1	0.349431644	0.315886785	-0.145602678
ENSG00000184470	ENST00000474308.5	0.127482056	1	0.72105715	1	0.163353146	0.153198592	-0.092591199
ENSG00000184508	ENST00000494993.1	0.162533059	1	0.686835018	1	NA	0.197069417	NA
ENSG00000184508	ENST00000643068.1	0.024706288	1	0.875101145	1	NA	0.204448402	NA
ENSG00000184508	ENST00000646620.1	0.015140415	1	0.90207036	1	NA	0.202329758	NA
ENSG00000184635	ENST00000343769.6	0.005474965	1	0.941015949	1	0.5	0.506578947	0.018859027
ENSG00000184635	ENST00000586021.5	0.005474965	1	0.941015949	1	0.5	0.493421053	-0.019108823
ENSG00000184640	ENST00000329047.13	5.67E-07	1	0.999399319	1	0.215256691	0.185084844	-0.21787132
ENSG00000184640	ENST00000423034.6	0.08612134	1	0.769167225	1	0.185377305	0.199523707	0.106095543
ENSG00000184640	ENST00000427177.6	0.161073433	1	0.68817015	1	0.226207546	0.185084844	-0.289460292
ENSG00000184640	ENST00000427674.6	0.054028161	1	0.816196606	1	0.227592218	0.199573481	-0.189531198
ENSG00000184640	ENST00000541152.6	0.20737535	1	0.648832402	1	0.145566239	0.230733123	0.664549331
ENSG00000184887	ENST00000392554.8	-4.10E-08	1	1	1	0.333333333	0.333333333	0
ENSG00000184887	ENST00000463376.6	-4.10E-08	1	1	1	0.333333333	0.333333333	0
ENSG00000184887	ENST00000536364.6	-3.91E-08	1	1	1	0.333333333	0.333333333	0
ENSG00000184979	ENST00000215794.8	0.004834402	1	0.94456786	1	0.319444444	0.331304936	0.052594647
ENSG00000184979	ENST00000699060.2	0.018799115	1	0.890943955	1	0.361111111	0.337390128	-0.098025048
ENSG00000184979	ENST00000715585.1	0.004834402	1	0.94456786	1	0.319444444	0.331304936	0.052594647
ENSG00000185022	ENST00000338483.7	0.00255667	1	0.959673332	1	0.493333333	0.492647059	-0.002008326
ENSG00000185022	ENST00000538320.5	0.00255667	1	0.959673332	1	0.506666667	0.507352941	0.001952793
ENSG00000185043	ENST00000695872.1	0.215740956	1	0.642304436	1	0.177058438	0.188020813	0.086666771
ENSG00000185122	ENST00000614796.1	0.041895168	1	0.837819733	1	0.341575092	0.331435292	-0.043475543
ENSG00000185164	ENST00000330537.10	0.024514081	1	0.875583958	1	0.519073084	0.497364904	-0.061632972
ENSG00000185164	ENST00000622306.5	0.024514081	1	0.875583958	1	0.480926916	0.502635096	0.063693738
ENSG00000185201	ENST00000680261.1	0.282056009	1	0.595356791	1	0.139427362	0.143382806	0.040358314
ENSG00000185201	ENST00000681833.1	0.142757589	1	0.705554841	1	0.157635398	0.155204041	-0.022425418
ENSG00000185262	ENST00000327490.8	0.001597338	1	0.968119663	1	0.5	0.49795082	-0.005924834
ENSG00000185262	ENST00000589240.1	0.001597338	1	0.968119662	1	0.5	0.50204918	0.005900601
ENSG00000185340	ENST00000406549.7	0.006076713	1	0.937865221	1	0.2	0.197297297	-0.019628807
ENSG00000185340	ENST00000611648.2	0.000376909	1	0.984510726	1	0.2	0.200675676	0.004865755
ENSG00000185340	ENST00000616432.5	0.000376909	1	0.984510726	1	0.2	0.200675676	0.004865755
ENSG00000185340	ENST00000618518.3	0.000376909	1	0.984510726	1	0.2	0.200675676	0.004865755
ENSG00000185340	ENST00000621062.4	0.000376936	1	0.984510171	1	0.2	0.200675676	0.004865755
ENSG00000185624	ENST00000331483.9	0.003261319	1	0.954459197	1	0.035323187	0.033363448	-0.082347101
ENSG00000185624	ENST00000473021.2	2.76E-05	1	0.995809728	1	0.026687352	0.02612704	-0.030612502
ENSG00000185624	ENST00000474712.2	0.101263489	1	0.750318634	1	0.024509517	0.027487921	0.16545575
ENSG00000185624	ENST00000574914.2	0.288172744	1	0.591393865	1	0.028778449	0.029340465	0.027902886
ENSG00000185624	ENST00000575069.6	0.012836175	1	0.90979522	1	0.028181775	0.027334485	-0.044040298
ENSG00000185624	ENST00000679470.1	0.174732886	1	0.675939346	1	0.03064477	0.029660252	-0.047110031
ENSG00000185624	ENST00000680368.1	0.085750812	1	0.769650265	1	0.028852547	0.026669678	-0.113498301
ENSG00000185624	ENST00000680884.1	0.13684496	1	0.711437916	1	0.030496574	0.032860379	0.107701946
ENSG00000185624	ENST00000681161.1	0.056058666	1	0.812837466	1	0.031841393	0.032400882	0.025129621
ENSG00000185624	ENST00000681420.1	0.238982178	1	0.624942208	1	0.030575355	0.032708791	0.097309197
ENSG00000185624	ENST00000681515.1	0.028771129	1	0.865308565	1	0.026082721	0.025662843	-0.02341337
ENSG00000185624	ENST00000681566.1	0.015349712	1	0.90139924	1	0.032748507	0.031317061	-0.064480331
ENSG00000185624	ENST00000681693.1	0.053360017	1	0.817316455	1	0.032450708	0.029234376	-0.150584161
ENSG00000185624	ENST00000681835.1	0.273199974	1	0.601193235	1	0.024227632	0.021556397	-0.16853733
ENSG00000185624	ENST00000681954.1	0.291402643	1	0.589323083	1	0.024252911	0.028330516	0.224198941
ENSG00000185627	ENST00000352303.9	0.111814391	1	0.738087858	1	0.167496321	0.159501915	-0.070555664
ENSG00000185627	ENST00000382671.8	0.21475607	1	0.643064912	1	0.172968911	0.163116848	-0.084606955
ENSG00000185627	ENST00000431206.6	0.02051688	1	0.886102894	1	0.168147522	0.161517833	-0.058034062
ENSG00000185627	ENST00000525665.5	0.293210748	1	0.588170316	1	0.179098964	0.194039187	0.115591049
ENSG00000185787	ENST00000379535.8	0.202900294	1	0.652389927	1	0.169069282	0.161668257	-0.064578124
ENSG00000185787	ENST00000558502.5	0.108385538	1	0.741989718	1	0.053731439	0.052543854	-0.032244461
ENSG00000185787	ENST00000559345.5	0.008204692	1	0.927826519	1	0.195862381	0.193973018	-0.013984347
ENSG00000185808	ENST00000360525.9	0.006878345	1	0.933902596	1	0.247747748	0.259061369	0.064421954
ENSG00000185808	ENST00000399098.5	0.046448025	1	0.82936345	1	0.265528687	0.266154757	0.00339762
ENSG00000185808	ENST00000399102.5	0.006693513	1	0.934794708	1	0.105974395	0.098570765	-0.104484016
ENSG00000185808	ENST00000399103.5	0.080764818	1	0.776263616	1	0.238975818	0.257940292	0.110172513
ENSG00000185808	ENST00000464265.5	0.073240159	1	0.786676243	1	0.141773352	0.118272817	-0.261467852
ENSG00000185885	ENST00000328221.5	0.147783168	1	0.700662908	1	0.238204707	0.251319903	0.077323008
ENSG00000185885	ENST00000408968.4	0.197741119	1	0.656550361	1	0.230268199	0.246141814	0.096174577
ENSG00000185885	ENST00000680696.1	0.025918944	1	0.872098429	1	0.096387521	0.09315825	-0.049162837
ENSG00000185885	ENST00000681180.1	0.12346724	1	0.725303994	1	0.071975917	0.089597182	0.315939096
ENSG00000185896	ENST00000332556.5	0.048943694	1	0.824911624	1	0.519568917	0.524410652	0.013381867
ENSG00000185896	ENST00000472564.1	0.048943694	1	0.824911624	1	0.480431083	0.475589348	-0.014613092
ENSG00000186010	ENST00000502506.6	0.256337605	1	0.612647508	1	0.401327892	0.407239484	0.021096019
ENSG00000186063	ENST00000340020.11	0.010445056	1	0.918597088	1	0.5	0.486111111	-0.040641984
ENSG00000186063	ENST00000474863.5	0.010445056	1	0.918597088	1	0.5	0.513888889	0.039528364
ENSG00000186111	ENST00000335312.8	7.28E-12	1	0.999997848	1	0.333333333	0.333333333	0
ENSG00000186111	ENST00000679828.1	7.28E-12	1	0.999997848	1	0.333333333	0.333333333	0
ENSG00000186111	ENST00000679885.1	7.28E-12	1	0.999997848	1	0.333333333	0.333333333	0
ENSG00000186350	ENST00000356384.4	0	1	1	1	0.5	0.5	0
ENSG00000186350	ENST00000481739.2	0	1	1	1	0.5	0.5	0
ENSG00000186352	ENST00000335174.6	0.062432635	1	0.80269157	1	0.444444444	0.493421053	0.150816178
ENSG00000186352	ENST00000511393.4	0.062432635	1	0.80269157	1	0.555555556	0.506578947	-0.133144066
ENSG00000186432	ENST00000334256.9	0.009238903	1	0.923425891	1	0.191033138	0.192591592	0.011721795
ENSG00000186432	ENST00000676799.1	0.240818685	1	0.623615442	1	0.159482038	0.169906986	0.091351222
ENSG00000186432	ENST00000676866.1	0.002767112	1	0.95804795	1	0.181509329	0.182579076	0.00847774
ENSG00000186432	ENST00000676958.1	0.004431739	1	0.946922986	1	0.152130326	0.160911366	0.080958469
ENSG00000186432	ENST00000678020.1	0.003111694	1	0.955515028	1	0.154998608	0.147759668	-0.069002726
ENSG00000186432	ENST00000678630.1	0.184218478	1	0.667772734	1	0.160846561	0.146251312	-0.137235526
ENSG00000186480	ENST00000340368.9	0.012795086	1	0.909939093	1	0.250744243	0.251462059	0.004124164
ENSG00000186480	ENST00000342407.5	0.046693304	1	0.828920452	1	0.243652044	0.239100664	-0.02720419
ENSG00000186480	ENST00000344756.8	0.002225048	1	0.962377408	1	0.252801856	0.25239627	-0.002316468
ENSG00000186480	ENST00000476756.1	0.021550203	1	0.883289985	1	0.252801856	0.257041007	0.023991479
ENSG00000186522	ENST00000356688.8	0.295558092	1	0.586680593	1	0.335283486	0.357919608	0.094254156
ENSG00000186522	ENST00000397712.7	0.11571009	1	0.733734639	1	0.352962914	0.364676365	0.047100092
ENSG00000186575	ENST00000338641.10	0.000874119	1	0.976413579	1	0.248263744	0.250257728	0.011541033
ENSG00000186575	ENST00000361452.8	0.123237477	1	0.72554937	1	0.25118772	0.267745335	0.092095503
ENSG00000186575	ENST00000413209.6	0.167287921	1	0.682533452	1	0.254660233	0.241194639	-0.078375848
ENSG00000186575	ENST00000672896.1	0.000779098	1	0.977732078	1	0.245888303	0.240802298	-0.030153949
ENSG00000186591	ENST00000355621.8	6.78E-06	1	0.997922643	1	0.513117284	0.512806577	-0.000873856
ENSG00000186591	ENST00000649897.1	6.78E-06	1	0.997922643	1	0.486882716	0.487193423	0.000920369
ENSG00000186716	ENST00000305877.13	0.065844422	1	0.797486278	1	0.330258055	0.343982593	0.058741812
ENSG00000186716	ENST00000359540.7	0.025799697	1	0.872390463	1	0.335406796	0.340323393	0.0209944
ENSG00000186716	ENST00000436990.2	0.177940547	1	0.673149109	1	0.334335149	0.315694014	-0.082768129
ENSG00000187193	ENST00000394485.5	0.262858639	1	0.608162999	1	0.562503961	0.539353939	-0.060630935
ENSG00000187193	ENST00000564974.1	0.00025789	1	0.987187358	1	0.277083513	0.275608674	-0.007699581
ENSG00000187498	ENST00000375820.10	0.001023171	1	0.974482383	1	0.176180718	0.179109042	0.023782131
ENSG00000187498	ENST00000649720.1	0.327358342	1	0.567218748	1	0.122531226	0.109132749	-0.167065358
ENSG00000187498	ENST00000714329.1	0.101078094	1	0.750539695	1	0.178561671	0.174212508	-0.035574221
ENSG00000187498	ENST00000714330.1	0.236627914	1	0.626652292	1	0.182728337	0.17335685	-0.075955539
ENSG00000187498	ENST00000714331.1	0.043548285	1	0.83469629	1	0.179996097	0.176704471	-0.02662708
ENSG00000187513	ENST00000342280.5	-7.28E-12	1	1	1	0.5	0.5	0
ENSG00000187513	ENST00000450137.1	-7.28E-12	1	1	1	0.5	0.5	0
ENSG00000187555	ENST00000344836.9	0.02428583	1	0.876159838	1	0.333333333	0.338870215	0.023767241
ENSG00000187555	ENST00000563961.5	0.048362242	1	0.825938001	1	0.333333333	0.324612512	-0.038246987
ENSG00000187555	ENST00000673704.1	0.0039125	1	0.950124862	1	0.333333333	0.336517274	0.013714967
ENSG00000187556	ENST00000339133.6	0.001801489	1	0.966144791	1	0.5	0.495	-0.01449957
ENSG00000187556	ENST00000591161.1	0.001801489	1	0.966144791	1	0.5	0.505	0.014355293
ENSG00000187778	ENST00000343810.9	6.22E-05	1	0.993705024	1	0.25862069	0.257014964	-0.008985337
ENSG00000187778	ENST00000546244.5	7.07E-06	1	0.997877821	1	0.247126437	0.247628999	0.00293092
ENSG00000187778	ENST00000548602.5	0.008467596	1	0.926682514	1	0.247126437	0.252628999	0.0317709
ENSG00000187778	ENST00000551625.5	0.007625995	1	0.930411637	1	0.247126437	0.242727038	-0.02591453
ENSG00000188010	ENST00000410014.5	0.060085629	1	0.806360652	1	0.496969697	0.483533738	-0.03954133
ENSG00000188010	ENST00000644631.4	0.060085629	1	0.806360652	1	0.503030303	0.516466262	0.038028797
ENSG00000188130	ENST00000215659.13	0.00165434	1	0.967556126	1	0.209090909	0.204695151	-0.030653413
ENSG00000188130	ENST00000395780.5	0.100186254	1	0.751606236	1	0.180606061	0.202096378	0.162197162
ENSG00000188130	ENST00000488504.5	0.002217252	1	0.962443328	1	0.213535354	0.208426494	-0.034936271
ENSG00000188130	ENST00000497036.5	0.202534676	1	0.652682661	1	0.202828283	0.182685599	-0.150895929
ENSG00000188130	ENST00000622558.4	0.016998163	1	0.896268159	1	0.193939394	0.202096378	0.059437588
ENSG00000188186	ENST00000441173.1	0.146472031	1	0.701929871	1	0.130566925	0.127216978	-0.03749826
ENSG00000188186	ENST00000466498.2	0.077679	1	0.780467751	1	0.077601262	0.079968383	0.043349603
ENSG00000188186	ENST00000468582.5	0.02394786	1	0.877017652	1	0.084172397	0.085294197	0.019100389
ENSG00000188186	ENST00000474831.5	0.187554777	1	0.664959595	1	0.126640711	0.123621943	-0.034806411
ENSG00000188229	ENST00000340384.5	0.037100917	1	0.847259727	1	0.499931453	0.493632143	-0.018293957
ENSG00000188229	ENST00000604929.1	0.037100917	1	0.847259727	1	0.500068547	0.506367857	0.018059962
ENSG00000188343	ENST00000359421.9	0.100470212	1	0.751266089	1	0.310515873	0.283708279	-0.130258766
ENSG00000188343	ENST00000452913.6	0.082271879	1	0.774241917	1	0.345238095	0.337159907	-0.034158677
ENSG00000188343	ENST00000518322.6	0.00039194	1	0.984204939	1	0.344246032	0.379131814	0.139259497
ENSG00000188352	ENST00000338382.11	0.0216957	1	0.882899492	1	0.333333333	0.340357882	0.030086927
ENSG00000188352	ENST00000380249.5	0.135629531	1	0.712665099	1	0.333333333	0.353460515	0.084583465
ENSG00000188352	ENST00000605086.5	0.277448622	1	0.598378377	1	0.333333333	0.306181603	-0.122577993
ENSG00000188486	ENST00000375167.1	0.1875805	1	0.664938021	1	0.478568706	0.463961133	-0.044722108
ENSG00000188486	ENST00000530167.2	0.187580501	1	0.664938021	1	0.521431294	0.536038867	0.039860441
ENSG00000188529	ENST00000341154.10	0.005735496	1	0.939631474	1	0.166366547	0.163740845	-0.022951114
ENSG00000188529	ENST00000343255.9	0.001907674	1	0.965161927	1	0.143472774	0.14410697	0.006363124
ENSG00000188529	ENST00000453840.7	0.27255359	1	0.601623924	1	0.14151045	0.161056482	0.186658132
ENSG00000188529	ENST00000495785.1	0.142653191	1	0.705657499	1	0.146335457	0.123991174	-0.239041951
ENSG00000188554	ENST00000341165.10	0.030684724	1	0.860945619	1	0.5	0.486810233	-0.038568601
ENSG00000188554	ENST00000590996.6	0.030684724	1	0.860945619	1	0.5	0.513189767	0.037564309
ENSG00000188643	ENST00000368704.5	0.025136731	1	0.874026832	1	0.467140447	0.473007565	0.018006891
ENSG00000188643	ENST00000368705.2	0.109732969	1	0.740448352	1	0.036579901	0.039056505	0.094511683
ENSG00000188643	ENST00000368706.9	0.249182427	1	0.617651345	1	0.485833455	0.473286601	-0.037747761
ENSG00000188677	ENST00000404989.1	0.258797	1	0.610947839	1	0.288888889	0.258498854	-0.160356832
ENSG00000188976	ENST00000327044.7	0.000866506	1	0.97651648	1	0.391456583	0.395082185	0.013300488
ENSG00000188976	ENST00000477976.5	0.016037582	1	0.899225671	1	0.320028011	0.293539016	-0.124645915
ENSG00000188976	ENST00000483767.5	0.008932658	1	0.924701861	1	0.288515406	0.3113788	0.110022365
ENSG00000189077	ENST00000417509.5	0.015636236	1	0.900487976	1	0.515151515	0.5	-0.043068722
ENSG00000189077	ENST00000493111.7	0.015636236	1	0.900487976	1	0.484848485	0.5	0.044394119
ENSG00000189171	ENST00000339556.8	0.02094767	1	0.884921605	1	0.201317611	0.200437803	-0.006318753
ENSG00000189171	ENST00000476133.6	0.107340265	1	0.743192765	1	0.220460226	0.222903307	0.015899621
ENSG00000189266	ENST00000334351.8	0.273554067	1	0.600957577	1	0.577426564	0.617663849	0.097184414
ENSG00000189266	ENST00000647887.1	0.273554067	1	0.600957577	1	0.422573436	0.382336151	-0.14436046
ENSG00000189339	ENST00000611123.1	0.003833853	1	0.95062804	1	0.5	0.489955357	-0.029277793
ENSG00000189339	ENST00000617444.5	0.003833853	1	0.95062804	1	0.5	0.510044643	0.028695433
ENSG00000196154	ENST00000468373.1	0.015292662	1	0.90158171	1	NA	0.312381216	NA
ENSG00000196230	ENST00000330914.7	0.207749295	1	0.648537232	1	0.125881086	0.136458323	0.116398857
ENSG00000196230	ENST00000396389.5	0.013863971	1	0.906269422	1	0.126554035	0.127070672	0.005877581
ENSG00000196230	ENST00000680530.1	0.284109126	1	0.594020511	1	0.073843974	0.06887185	-0.100565766
ENSG00000196235	ENST00000432763.7	0.102735288	1	0.748571549	1	0.218855444	0.201050561	-0.12241991
ENSG00000196235	ENST00000598725.5	0.033301654	1	0.855200235	1	0.179063545	0.178935282	-0.001033773
ENSG00000196235	ENST00000599117.5	0.037480208	1	0.846490619	1	0.219814195	0.201351714	-0.126566805
ENSG00000196352	ENST00000367063.6	0.002236357	1	0.962281991	1	0.384444444	0.336309524	-0.192985497
ENSG00000196352	ENST00000695824.1	0.008706854	1	0.92565687	1	0.314444444	0.333333333	0.084160448
ENSG00000196352	ENST00000695828.1	0.020135853	1	0.887158319	1	0.301111111	0.330357143	0.133730593
ENSG00000196411	ENST00000358173.8	0.063394062	1	0.801209745	1	0.251243781	0.275303905	0.131937187
ENSG00000196411	ENST00000360620.7	0.053833493	1	0.816522124	1	0.246268657	0.272945414	0.148379436
ENSG00000196411	ENST00000616502.4	0.020324456	1	0.886634638	1	0.251243781	0.271572562	0.112249838
ENSG00000196419	ENST00000359308.8	0.321392363	1	0.570772085	1	0.147863614	0.162766851	0.138539831
ENSG00000196419	ENST00000360079.8	0.132110908	1	0.716253339	1	0.213980856	0.203023297	-0.07583645
ENSG00000196419	ENST00000405878.5	0.043899639	1	0.834040445	1	0.137688251	0.140402542	0.0281636
ENSG00000196459	ENST00000359680.9	0.20057664	1	0.654255801	1	0.223913818	0.201100462	-0.155027161
ENSG00000196459	ENST00000380579.6	0.152321925	1	0.696326246	1	0.223913818	0.202846849	-0.142552668
ENSG00000196459	ENST00000683569.1	0.031371187	1	0.859414813	1	0.192574786	0.206578192	0.101269136
ENSG00000196459	ENST00000683983.1	0.110941299	1	0.739075015	1	0.223913818	0.206578192	-0.116255598
ENSG00000196498	ENST00000404621.5	0.019378854	1	0.889285824	1	0.5	0.491767161	-0.023952695
ENSG00000196498	ENST00000405201.6	0.019378854	1	0.889285824	1	0.5	0.508232839	0.023561501
ENSG00000196504	ENST00000545856.8	0.14037991	1	0.707903622	1	0.270291838	0.23992674	-0.17192399
ENSG00000196507	ENST00000243286.7	0.135589653	1	0.712705468	1	0.34128524	0.360336472	0.078366665
ENSG00000196507	ENST00000372627.10	0.015203218	1	0.901868487	1	0.348531617	0.353193615	0.019169729
ENSG00000196507	ENST00000372628.5	0.264173587	1	0.607267234	1	0.310183144	0.286469912	-0.114736666
ENSG00000196526	ENST00000358461.6	7.28E-12	1	0.999997848	1	0.5	0.5	0
ENSG00000196526	ENST00000420658.6	7.28E-12	1	0.999997848	1	0.5	0.5	0
ENSG00000196531	ENST00000548563.5	0.181024294	1	0.670494452	1	0.014329178	0.013239272	-0.11413202
ENSG00000196591	ENST00000368632.6	0.000910122	1	0.975932888	1	0.257287157	0.258677934	0.00777755
