transcript_id,q_value
ENST00000327490.8,1
ENST00000589240.1,1
ENST00000406549.7,1
ENST00000611648.2,1
ENST00000616432.5,1
ENST00000618518.3,1
ENST00000621062.4,1
ENST00000331483.9,1
ENST00000473021.2,1
ENST00000474712.2,1
ENST00000574914.2,1
ENST00000575069.6,1
ENST00000679470.1,1
ENST00000680368.1,1
ENST00000680884.1,1
ENST00000681161.1,1
ENST00000681420.1,1
ENST00000681515.1,1
ENST00000681566.1,1
ENST00000681693.1,1
ENST00000681835.1,1
ENST00000681954.1,1
ENST00000352303.9,1
ENST00000382671.8,1
ENST00000431206.6,1
ENST00000525665.5,1
ENST00000379535.8,1
ENST00000558502.5,1
ENST00000559345.5,1
ENST00000360525.9,1
ENST00000399098.5,1
ENST00000399102.5,1
ENST00000399103.5,1
ENST00000464265.5,1
ENST00000328221.5,1
ENST00000408968.4,1
ENST00000680696.1,1
ENST00000681180.1,1
ENST00000332556.5,1
ENST00000472564.1,1
ENST00000502506.6,1
ENST00000340020.11,1
ENST00000474863.5,1
ENST00000335312.8,1
ENST00000679828.1,1
ENST00000679885.1,1
ENST00000356384.4,1
ENST00000481739.2,1
ENST00000335174.6,1
ENST00000511393.4,1
ENST00000334256.9,1
ENST00000676799.1,1
ENST00000676866.1,1
ENST00000676958.1,1
ENST00000678020.1,1
ENST00000678630.1,1
ENST00000340368.9,1
ENST00000342407.5,1
ENST00000344756.8,1
ENST00000476756.1,1
ENST00000356688.8,1
ENST00000397712.7,1
ENST00000338641.10,1
ENST00000361452.8,1
ENST00000413209.6,1
ENST00000672896.1,1
ENST00000355621.8,1
ENST00000649897.1,1
ENST00000305877.13,1
ENST00000359540.7,1
ENST00000436990.2,1
ENST00000394485.5,1
ENST00000564974.1,1
ENST00000375820.10,1
ENST00000649720.1,1
ENST00000714329.1,1
ENST00000714330.1,1
ENST00000714331.1,1
ENST00000342280.5,1
ENST00000450137.1,1
ENST00000344836.9,1
ENST00000563961.5,1
ENST00000673704.1,1
ENST00000339133.6,1
ENST00000591161.1,1
ENST00000343810.9,1
ENST00000546244.5,1
ENST00000548602.5,1
ENST00000551625.5,1
ENST00000410014.5,1
ENST00000644631.4,1
ENST00000215659.13,1
ENST00000395780.5,1
ENST00000488504.5,1
ENST00000497036.5,1
ENST00000622558.4,1
ENST00000441173.1,1
ENST00000466498.2,1
ENST00000468582.5,1
ENST00000474831.5,1
ENST00000340384.5,1
ENST00000604929.1,1
ENST00000359421.9,1
ENST00000452913.6,1
ENST00000518322.6,1
ENST00000338382.11,1
ENST00000380249.5,1
ENST00000605086.5,1
ENST00000375167.1,1
ENST00000530167.2,1
ENST00000341154.10,1
ENST00000343255.9,1
ENST00000453840.7,1
ENST00000495785.1,1
ENST00000341165.10,1
ENST00000590996.6,1
ENST00000368704.5,1
ENST00000368705.2,1
ENST00000368706.9,1
ENST00000404989.1,1
ENST00000327044.7,1
ENST00000477976.5,1
ENST00000483767.5,1
ENST00000417509.5,1
ENST00000493111.7,1
ENST00000339556.8,1
ENST00000476133.6,1
ENST00000334351.8,1
ENST00000647887.1,1
ENST00000611123.1,1
ENST00000617444.5,1
ENST00000468373.1,1
ENST00000330914.7,1
ENST00000396389.5,1
ENST00000680530.1,1
ENST00000432763.7,1
ENST00000598725.5,1
ENST00000599117.5,1
ENST00000367063.6,1
ENST00000695824.1,1
ENST00000695828.1,1
ENST00000358173.8,1
ENST00000360620.7,1
ENST00000616502.4,1
ENST00000359308.8,1
ENST00000360079.8,1
ENST00000405878.5,1
ENST00000359680.9,1
ENST00000380579.6,1
ENST00000683569.1,1
ENST00000683983.1,1
ENST00000404621.5,1
ENST00000405201.6,1
ENST00000545856.8,1
ENST00000243286.7,1
ENST00000372627.10,1
ENST00000372628.5,1
ENST00000358461.6,1
ENST00000420658.6,1
ENST00000548563.5,1
ENST00000368632.6,1
ENST00000519065.6,1
ENST00000519108.5,1
ENST00000523334.1,1
ENST00000680179.1,1
ENST00000681643.1,1
ENST00000636751.2,1
ENST00000311502.12,1
ENST00000371663.10,1
ENST00000464941.5,1
ENST00000484471.6,1
ENST00000531290.5,1
ENST00000533632.6,1
ENST00000471694.1,1
ENST00000355841.7,1
ENST00000359895.6,1
ENST00000486828.6,1
ENST00000493815.5,1
ENST00000369850.10,1
ENST00000369856.8,1
ENST00000676696.1,1
ENST00000393150.7,1
ENST00000358154.8,1
ENST00000396014.8,1
ENST00000564733.1,1
ENST00000354546.10,1
ENST00000517486.5,1
ENST00000521512.5,1
ENST00000700367.1,1
ENST00000645149.2,1
ENST00000679910.1,1
ENST00000680313.1,1
ENST00000681066.1,1
ENST00000359282.9,1
ENST00000439930.7,1
ENST00000455667.7,1
ENST00000546463.6,1
ENST00000356126.8,1
ENST00000359676.9,1
ENST00000355848.7,1
ENST00000407324.5,1
ENST00000410067.8,1
ENST00000355235.8,1
ENST00000518085.1,1
ENST00000375400.7,1
ENST00000674475.1,1
ENST00000541279.1,1
ENST00000355072.11,1
ENST00000510626.5,1
ENST00000680239.1,1
ENST00000680360.1,1
ENST00000680956.1,1
ENST00000681528.1,1
ENST00000355836.9,1
ENST00000504898.5,1
ENST00000514633.5,1
ENST00000515193.5,1
ENST00000366504.6,1
ENST00000487338.6,1
ENST00000451830.5,1
ENST00000693202.1,1
ENST00000714153.1,1
ENST00000714156.1,1
ENST00000372731.8,1
ENST00000372739.7,1
ENST00000630763.1,1
ENST00000630804.2,1
ENST00000636010.1,1
ENST00000706487.1,1
ENST00000408981.6,1
ENST00000356464.10,1
ENST00000548590.1,1
ENST00000552361.1,1
ENST00000646449.2,1
ENST00000446558.5,1
ENST00000600880.5,1
ENST00000361007.7,1
ENST00000575158.5,1
ENST00000648446.1,1
ENST00000648651.1,1
ENST00000296412.14,1
ENST00000626055.2,1
ENST00000462776.2,1
ENST00000359523.7,1
ENST00000392121.7,1
ENST00000373042.5,1
ENST00000373043.1,1
ENST00000468084.1,1
ENST00000461448.6,1
ENST00000481368.6,1
ENST00000358678.7,1
ENST00000393128.8,1
ENST00000549982.6,1
ENST00000552217.6,1
ENST00000356025.7,1
ENST00000358771.5,1
ENST00000400068.7,1
ENST00000622179.4,1
ENST00000355731.8,1
ENST00000394938.8,1
ENST00000422514.7,1
ENST00000472628.1,1
ENST00000496182.5,1
ENST00000588595.5,1
ENST00000357332.8,1
ENST00000591090.5,1
ENST00000355123.9,1
ENST00000361999.7,1
ENST00000361464.8,1
ENST00000439817.5,1
ENST00000503506.6,1
ENST00000526390.5,1
ENST00000526691.5,1
ENST00000527688.5,1
ENST00000468240.6,1
ENST00000541996.5,1
ENST00000542507.5,1
ENST00000359035.4,1
ENST00000502852.1,1
ENST00000521288.2,1
ENST00000354371.7,1
ENST00000392008.6,1
ENST00000553542.5,1
ENST00000361565.9,1
ENST00000456707.1,1
ENST00000464057.5,1
ENST00000496241.6,1
ENST00000361246.7,1
ENST00000559043.2,1
ENST00000322203.7,1
ENST00000467020.5,1
ENST00000478340.2,1
ENST00000490335.4,1
ENST00000361684.8,1
ENST00000361906.8,1
ENST00000436674.5,1
ENST00000633056.1,1
ENST00000361524.8,1
ENST00000399425.6,1
ENST00000538137.6,1
ENST00000579111.5,1
ENST00000583005.5,1
ENST00000361505.10,1
ENST00000553591.2,1
ENST00000556754.2,1
ENST00000697613.1,1
ENST00000697614.1,1
ENST00000361731.4,1
ENST00000487841.5,1
ENST00000479815.5,1
ENST00000402395.5,1
ENST00000361574.10,1
ENST00000587975.2,1
ENST00000589428.5,1
ENST00000643231.1,1
ENST00000647465.1,1
ENST00000362011.7,1
ENST00000464117.1,1
ENST00000361337.3,1
ENST00000680945.1,1
ENST00000681058.1,1
ENST00000681113.1,1
ENST00000681392.1,1
ENST00000681884.1,1
ENST00000361357.7,1
ENST00000361733.8,1
ENST00000579585.5,1
ENST00000361204.9,1
ENST00000424354.5,1
ENST00000491541.1,1
ENST00000710853.1,1
ENST00000468844.1,1
ENST00000361242.9,1
ENST00000396761.6,1
ENST00000409033.7,1
ENST00000409618.5,1
ENST00000361475.7,1
ENST00000497931.5,1
ENST00000368656.7,1
ENST00000604268.1,1
ENST00000658836.1,1
ENST00000447750.7,1
ENST00000468483.5,1
ENST00000491154.1,1
ENST00000602535.2,1
ENST00000650438.1,1
ENST00000370775.3,1
ENST00000518153.1,1
ENST00000520964.1,1
ENST00000243918.10,1
ENST00000372727.5,1
ENST00000266000.10,1
ENST00000374542.10,1
ENST00000374574.2,1
ENST00000374580.10,1
ENST00000374866.9,1
ENST00000618828.1,1
ENST00000526592.5,1
ENST00000714087.1,1
ENST00000375640.7,1
ENST00000395788.3,1
ENST00000525374.1,1
ENST00000673097.2,1
ENST00000503494.5,1
ENST00000505461.5,1
ENST00000626067.1,1
ENST00000377365.4,1
ENST00000523970.1,1
ENST00000361874.8,1
ENST00000409240.5,1
ENST00000434055.5,1
ENST00000377953.4,1
ENST00000531323.1,1
ENST00000378090.9,1
ENST00000547975.5,1
ENST00000549478.1,1
ENST00000570985.1,1
ENST00000379378.8,1
ENST00000567007.5,1
ENST00000549135.1,1
ENST00000380542.9,1
ENST00000703798.1,1
ENST00000288344.14,1
ENST00000431390.5,1
ENST00000486741.5,1
ENST00000380876.5,1
ENST00000398944.7,1
ENST00000381291.8,1
ENST00000399352.5,1
ENST00000320225.10,1
ENST00000397086.6,1
ENST00000562205.1,1
ENST00000565678.5,1
ENST00000566397.5,1
ENST00000566458.5,1
ENST00000643241.1,1
ENST00000383062.8,1
ENST00000614982.1,1
ENST00000400341.7,1
ENST00000461470.5,1
ENST00000485321.5,1
ENST00000490054.5,1
ENST00000400394.7,1
ENST00000461285.5,1
ENST00000469544.5,1
ENST00000383560.4,1
ENST00000400509.1,1
ENST00000400662.7,1
ENST00000522221.2,1
ENST00000664273.1,1
ENST00000539863.1,1
ENST00000544367.5,1
ENST00000545470.5,1
ENST00000389682.8,1
ENST00000490104.5,1
ENST00000325318.10,1
ENST00000426563.5,1
ENST00000446494.1,1
ENST00000330233.11,1
ENST00000392531.4,1
ENST00000256366.6,1
ENST00000554216.1,1
ENST00000336283.9,1
ENST00000602775.5,1
ENST00000678975.1,1
ENST00000296122.10,1
ENST00000420282.6,1
ENST00000455580.6,1
ENST00000703174.1,1
ENST00000414029.1,1
ENST00000375779.6,1
ENST00000395892.5,1
ENST00000245458.11,1
ENST00000396020.7,1
ENST00000556230.2,1
ENST00000557367.2,1
ENST00000352940.8,1
ENST00000358007.7,1
ENST00000542123.5,1
ENST00000545038.5,1
ENST00000359867.7,1
ENST00000396832.6,1
ENST00000397281.6,1
ENST00000425389.2,1
ENST00000444957.3,1
ENST00000479668.5,1
ENST00000489432.7,1
ENST00000487803.5,1
ENST00000627144.2,1
ENST00000330636.9,1
ENST00000464010.5,1
ENST00000448814.7,1
ENST00000652396.1,1
ENST00000652400.1,1
ENST00000417626.8,1
ENST00000426499.5,1
ENST00000436390.5,1
ENST00000381222.8,1
ENST00000381223.9,1
ENST00000652001.1,1
ENST00000398922.6,1
ENST00000529868.1,1
ENST00000532971.2,1
ENST00000399277.6,1
ENST00000460315.5,1
ENST00000472495.5,1
ENST00000474716.5,1
ENST00000486706.6,1
ENST00000491631.5,1
ENST00000546111.5,1
ENST00000676496.1,1
ENST00000677354.1,1
ENST00000678829.1,1
ENST00000329627.11,1
ENST00000399744.8,1
ENST00000629496.3,1
ENST00000642793.1,1
ENST00000383389.2,1
ENST00000400040.1,1
ENST00000657977.1,1
ENST00000658389.1,1
ENST00000662279.1,1
ENST00000662647.1,1
ENST00000664445.2,1
ENST00000669307.1,1
ENST00000338272.9,1
ENST00000479160.1,1
ENST00000651489.1,1
ENST00000318289.14,1
ENST00000576217.1,1
ENST00000552842.1,1
ENST00000461972.5,1
ENST00000469867.1,1
ENST00000380737.8,1
ENST00000517754.1,1
ENST00000665751.1,1
ENST00000667651.1,1
ENST00000422689.3,1
ENST00000424032.6,1
ENST00000336708.11,1
ENST00000416464.6,1
ENST00000577886.5,1
ENST00000578237.5,1
ENST00000649191.2,1
ENST00000278829.7,1
ENST00000527697.5,1
ENST00000529404.5,1
ENST00000533676.5,1
ENST00000595158.5,1
ENST00000595683.5,1
ENST00000419680.6,1
ENST00000644577.1,1
ENST00000646386.1,1
ENST00000476337.5,1
ENST00000622613.1,1
ENST00000413221.7,1
ENST00000391548.1,1
ENST00000545241.2,1
ENST00000576002.1,1
ENST00000667544.1,1
ENST00000656509.1,1
ENST00000657910.1,1
ENST00000698366.1,1
ENST00000455127.7,1
ENST00000538396.5,1
ENST00000419135.6,1
ENST00000491984.5,1
ENST00000424349.1,1
ENST00000655923.1,1
ENST00000665449.1,1
ENST00000665738.1,1
ENST00000434125.2,1
ENST00000482379.5,1
ENST00000477787.5,1
ENST00000442045.5,1
ENST00000464657.5,1
ENST00000436311.6,1
ENST00000455860.6,1
ENST00000612868.4,1
ENST00000420400.5,1
ENST00000453350.1,1
ENST00000333432.9,1
ENST00000358438.6,1
ENST00000692865.2,1
ENST00000429985.1,1
ENST00000447619.5,1
ENST00000456793.2,1
ENST00000501597.3,1
ENST00000546485.5,1
ENST00000546591.6,1
ENST00000421605.5,1
ENST00000450610.6,1
ENST00000454454.5,1
ENST00000598540.6,1
ENST00000623154.1,1
ENST00000447338.5,1
ENST00000433866.7,1
ENST00000685468.1,1
ENST00000474973.5,1
ENST00000411646.2,1
ENST00000435844.3,1
ENST00000447795.3,1
ENST00000660511.1,1
ENST00000663097.1,1
ENST00000668354.1,1
ENST00000701938.1,1
ENST00000654602.1,1
ENST00000658645.1,1
ENST00000662999.1,1
ENST00000668147.1,1
ENST00000449223.3,1
ENST00000600659.3,1
ENST00000483273.2,1
ENST00000696689.1,1
ENST00000424962.6,1
ENST00000433752.6,1
ENST00000439907.2,1
ENST00000458514.5,1
ENST00000430245.5,1
ENST00000444470.6,1
ENST00000455838.6,1
ENST00000693521.1,1
ENST00000366365.3,1
ENST00000648926.1,1
ENST00000435856.2,1
ENST00000446599.1,1
ENST00000426434.1,1
ENST00000439628.5,1
ENST00000476001.1,1
ENST00000450093.3,1
ENST00000453396.5,1
ENST00000692500.1,1
ENST00000486781.5,1
ENST00000641087.1,1
ENST00000654233.1,1
ENST00000658059.1,1
ENST00000664516.1,1
ENST00000436996.1,1
ENST00000654553.1,1
ENST00000416336.1,1
ENST00000439190.2,1
ENST00000441618.1,1
ENST00000449876.1,1
ENST00000509022.5,1
ENST00000422124.1,1
ENST00000457075.1,1
ENST00000418388.6,1
ENST00000561457.2,1
ENST00000379757.9,1
ENST00000460138.5,1
ENST00000310137.5,1
ENST00000393979.3,1
ENST00000475573.5,1
ENST00000435318.2,1
ENST00000623063.3,1
ENST00000675622.1,1
ENST00000371650.9,1
ENST00000371652.9,1
ENST00000371656.3,1
ENST00000453505.6,1
ENST00000553110.8,1
ENST00000259053.6,1
ENST00000480212.1,1
ENST00000491560.1,1
ENST00000412659.6,1
ENST00000416977.6,1
ENST00000439624.5,1
ENST00000460847.1,1
ENST00000382151.6,1
ENST00000439502.7,1
ENST00000460723.5,1
ENST00000399562.9,1
ENST00000399568.5,1
ENST00000675032.1,1
ENST00000422320.5,1
ENST00000434282.6,1
ENST00000456870.6,1
ENST00000414187.6,1
ENST00000430819.6,1
ENST00000492100.1,1
ENST00000415136.6,1
ENST00000602624.7,1
ENST00000371677.7,1
ENST00000483534.5,1
ENST00000659524.1,1
ENST00000502001.2,1
ENST00000606459.1,1
ENST00000652260.1,1
ENST00000664641.2,1
ENST00000669668.1,1
ENST00000500949.7,1
ENST00000707003.1,1
ENST00000707013.1,1
ENST00000707020.1,1
ENST00000305533.10,1
ENST00000678352.1,1
ENST00000678838.1,1
ENST00000502883.5,1
ENST00000505709.1,1
ENST00000658556.1,1
ENST00000661625.1,1
ENST00000664924.1,1
ENST00000419895.5,1
ENST00000529938.2,1
ENST00000666993.1,1
ENST00000401675.7,1
ENST00000484558.3,1
ENST00000520222.1,1
ENST00000508832.3,1
ENST00000710860.1,1
ENST00000710861.1,1
ENST00000710866.1,1
ENST00000710875.1,1
ENST00000710877.1,1
ENST00000710879.1,1
ENST00000710927.1,1
ENST00000710937.1,1
ENST00000710939.1,1
ENST00000710941.1,1
ENST00000513179.1,1
ENST00000515205.1,1
ENST00000654965.1,1
ENST00000656634.1,1
ENST00000521508.2,1
ENST00000523764.1,1
ENST00000679544.1,1
ENST00000314191.7,1
ENST00000697603.1,1
ENST00000522817.3,1
ENST00000657110.1,1
ENST00000347519.12,1
ENST00000530996.5,1
ENST00000462790.8,1
ENST00000488252.6,1
ENST00000530759.1,1
ENST00000572035.1,1
ENST00000528986.2,1
ENST00000530072.7,1
ENST00000496634.2,1
ENST00000526409.5,1
ENST00000674165.1,1
ENST00000543226.2,1
ENST00000596755.1,1
ENST00000433627.9,1
ENST00000548171.1,1
ENST00000551765.6,1
ENST00000643029.1,1
ENST00000643338.1,1
ENST00000645007.1,1
ENST00000554360.5,1
ENST00000555707.5,1
ENST00000556400.5,1
ENST00000552002.7,1
ENST00000607599.6,1
ENST00000552775.1,1
ENST00000315491.12,1
ENST00000554444.5,1
ENST00000555609.5,1
ENST00000680788.1,1
ENST00000528251.1,1
ENST00000530054.1,1
ENST00000558531.1,1
ENST00000570025.1,1
ENST00000662645.2,1
ENST00000562833.2,1
ENST00000642270.1,1
ENST00000567351.5,1
ENST00000569284.1,1
ENST00000570386.1,1
ENST00000575811.5,1
ENST00000573035.6,1
ENST00000614986.4,1
ENST00000620879.4,1
ENST00000621734.4,1
ENST00000571778.5,1
ENST00000573374.5,1
ENST00000573687.5,1
ENST00000583313.7,1
ENST00000617346.4,1
ENST00000581486.6,1
ENST00000585132.5,1
ENST00000581066.2,1
ENST00000614145.5,1
ENST00000656967.1,1
ENST00000592381.1,1
ENST00000638682.1,1
ENST00000659685.1,1
ENST00000393708.3,1
ENST00000492239.5,1
ENST00000593729.5,1
ENST00000600652.1,1
ENST00000667674.1,1
ENST00000406058.6,1
ENST00000593445.5,1
ENST00000593726.5,1
ENST00000594140.5,1
ENST00000602567.1,1
ENST00000602956.5,1
ENST00000602962.5,1
ENST00000603777.6,1
ENST00000604841.5,1
ENST00000605844.6,1
ENST00000689809.1,1
ENST00000691867.1,1
ENST00000614583.1,1
ENST00000615331.5,1
ENST00000338327.4,1
ENST00000577949.6,1
ENST00000656398.1,1
ENST00000630971.2,1
ENST00000619695.4,1
ENST00000619144.4,1
ENST00000620155.3,1
ENST00000620558.3,1
ENST00000629095.1,1
ENST00000631145.1,1
ENST00000610365.4,1
ENST00000612288.2,1
ENST00000617556.4,1
ENST00000617928.5,1
ENST00000619348.4,1
ENST00000613280.4,1
ENST00000630231.1,1
ENST00000359114.9,1
ENST00000438329.5,1
ENST00000611699.1,1
ENST00000617656.4,1
ENST00000614097.3,1
ENST00000634910.1,1
ENST00000614672.2,1
ENST00000634039.1,1
ENST00000615013.4,1
ENST00000616107.4,1
ENST00000620940.4,1
ENST00000621080.1,1
ENST00000616587.2,1
ENST00000632013.1,1
ENST00000633085.1,1
ENST00000620783.2,1
ENST00000632236.1,1
ENST00000619292.4,1
ENST00000633399.1,1
ENST00000454994.3,1
ENST00000489803.5,1
ENST00000614271.3,1
ENST00000626153.2,1
ENST00000615721.3,1
ENST00000626871.2,1
ENST00000616280.4,1
ENST00000617400.1,1
ENST00000629558.2,1
ENST00000630249.1,1
ENST00000626577.1,1
ENST00000616767.2,1
ENST00000622683.5,1
ENST00000633445.2,1
ENST00000617316.2,1
ENST00000646827.1,1
ENST00000619599.4,1
ENST00000633378.1,1
ENST00000621348.4,1
ENST00000631462.1,1
ENST00000617382.2,1
ENST00000631482.1,1
ENST00000633578.1,1
ENST00000626155.1,1
ENST00000611681.3,1
ENST00000629591.2,1
ENST00000611239.1,1
ENST00000618378.4,1
ENST00000619745.4,1
ENST00000610887.2,1
ENST00000631540.1,1
ENST00000621283.3,1
ENST00000628126.2,1
ENST00000615769.2,1
ENST00000633389.1,1
ENST00000628171.2,1
ENST00000621875.4,1
ENST00000620311.1,1
ENST00000613510.1,1
ENST00000621878.4,1
ENST00000613478.2,1
ENST00000619858.1,1
ENST00000619718.2,1
ENST00000632519.1,1
ENST00000632812.1,1
ENST00000632978.1,1
ENST00000617633.5,1
ENST00000620209.4,1
ENST00000611106.4,1
ENST00000632504.1,1
ENST00000625350.1,1
ENST00000670314.1,1
ENST00000617731.2,1
ENST00000611602.4,1
ENST00000620636.1,1
ENST00000621612.4,1
ENST00000612053.1,1
ENST00000615453.4,1
ENST00000621455.4,1
ENST00000524958.6,1
ENST00000532786.2,1
ENST00000610440.1,1
ENST00000631566.1,1
ENST00000628703.2,1
ENST00000631751.1,1
ENST00000613675.5,1
ENST00000619548.1,1
ENST00000628720.2,1
ENST00000629243.3,1
ENST00000630954.2,1
ENST00000631368.2,1
ENST00000627384.2,1
ENST00000629119.2,1
ENST00000629578.3,1
ENST00000629210.2,1
ENST00000629691.3,1
ENST00000630702.1,1
ENST00000630761.2,1
ENST00000629761.2,1
ENST00000630854.3,1
ENST00000626912.1,1
ENST00000629245.3,1
ENST00000628110.2,1
ENST00000630362.4,1
ENST00000535837.2,1
ENST00000631519.1,1
ENST00000467530.5,1
ENST00000498304.5,1
ENST00000633053.1,1
ENST00000634312.1,1
ENST00000634426.1,1
ENST00000635402.1,1
ENST00000648860.1,1
ENST00000634808.2,1
ENST00000635150.1,1
ENST00000634704.1,1
ENST00000659246.1,1
ENST00000638706.2,1
ENST00000639938.1,1
ENST00000639670.2,1
ENST00000639962.1,1
ENST00000640444.2,1
ENST00000643389.2,1
ENST00000638831.3,1
ENST00000644765.2,1
ENST00000710502.1,1
ENST00000710503.1,1
ENST00000638669.1,1
ENST00000639361.2,1
ENST00000638404.1,1
ENST00000640412.1,1
ENST00000644444.1,1
ENST00000646252.2,1
ENST00000647069.3,1
ENST00000527926.5,1
ENST00000534312.5,1
ENST00000644014.1,1
ENST00000644539.2,1
ENST00000647550.1,1
ENST00000642838.2,1
ENST00000710747.1,1
ENST00000645622.1,1
ENST00000663279.1,1
ENST00000643482.1,1
ENST00000645308.4,1
ENST00000642867.1,1
ENST00000646588.1,1
ENST00000646772.2,1
ENST00000643372.3,1
ENST00000645627.1,1
ENST00000504157.5,1
ENST00000643962.1,1
ENST00000645637.1,1
ENST00000646695.2,1
ENST00000648436.1,1
ENST00000658562.1,1
ENST00000673217.1,1
ENST00000715520.1,1
ENST00000605941.5,1
ENST00000607829.6,1
ENST00000306585.9,1
ENST00000519520.7,1
ENST00000656440.1,1
ENST00000658930.1,1
ENST00000672250.1,1
ENST00000673210.1,1
ENST00000671931.1,1
ENST00000672201.1,1
ENST00000673154.1,1
ENST00000673369.1,1
ENST00000671962.1,1
ENST00000672102.1,1
ENST00000672078.1,1
ENST00000672996.1,1
ENST00000673204.1,1
ENST00000673177.1,1
ENST00000673568.1,1
ENST00000672035.1,1
ENST00000673550.1,1
ENST00000673665.1,1
ENST00000673689.1,1
ENST00000673970.1,1
ENST00000673992.1,1
ENST00000674049.1,1
ENST00000674062.1,1
ENST00000682501.1,1
ENST00000682662.1,1
ENST00000684112.1,1
ENST00000692281.1,1
ENST00000693096.1,1
ENST00000695456.1,1
ENST00000695457.1,1
ENST00000696980.1,1
ENST00000562058.5,1
ENST00000564818.5,1
ENST00000704381.1,1
ENST00000490123.5,1
ENST00000427076.5,1
ENST00000715437.1,1
ENST00000527617.2,1
ENST00000702942.1,1
ENST00000707298.1,1
ENST00000707301.1,1
ENST00000707363.1,1
ENST00000707365.1,1
ENST00000707441.1,1
ENST00000707443.1,1
ENST00000707445.1,1
ENST00000707472.1,1
ENST00000707475.1,1
ENST00000707482.1,1
ENST00000707485.1,1
ENST00000707638.1,1
ENST00000707641.1,1
ENST00000707787.1,1
ENST00000707884.1,1
ENST00000708478.1,1
ENST00000708480.1,1
ENST00000708859.1,1
ENST00000708860.1,1
ENST00000708862.1,1
ENST00000708949.1,1
ENST00000708950.1,1
ENST00000709028.1,1
ENST00000709031.1,1
ENST00000709032.1,1
ENST00000709035.1,1
ENST00000709248.1,1
ENST00000709288.1,1
ENST00000709291.1,1
ENST00000709304.1,1
ENST00000709312.1,1
ENST00000709409.1,1
ENST00000709462.1,1
ENST00000709463.1,1
ENST00000709464.1,1
ENST00000709622.1,1
ENST00000709700.1,1
ENST00000709701.1,1
ENST00000709736.1,1
ENST00000709783.1,1
ENST00000709784.1,1
ENST00000709785.1,1
ENST00000709800.1,1
ENST00000709801.1,1
ENST00000709998.1,1
ENST00000709999.1,1
ENST00000710000.1,1
ENST00000710032.1,1
ENST00000710072.1,1
ENST00000710073.1,1
ENST00000710074.1,1
ENST00000710085.1,1
ENST00000710294.1,1
ENST00000710295.1,1
ENST00000710331.1,1
ENST00000710332.1,1
ENST00000597493.7,1
ENST00000702900.1,1
ENST00000409293.6,1
ENST00000485191.5,1
ENST00000585716.3,1
ENST00000373020.9,NA
ENST00000002165.11,NA
ENST00000003100.13,NA
ENST00000540200.6,NA
ENST00000001008.6,NA
ENST00000066544.8,NA
ENST00000380762.5,NA
ENST00000317881.9,NA
ENST00000292614.10,NA
ENST00000348227.4,NA
ENST00000353258.8,NA
ENST00000221265.8,NA
ENST00000310301.9,NA
ENST00000381154.6,NA
ENST00000381042.9,NA
ENST00000674717.1,NA
ENST00000528896.7,NA
ENST00000007390.3,NA
ENST00000262193.7,NA
ENST00000404249.8,NA
ENST00000339438.10,NA
ENST00000358528.9,NA
ENST00000438362.7,NA
ENST00000483030.2,NA
ENST00000529046.6,NA
ENST00000610726.5,NA
ENST00000684913.1,NA
ENST00000685676.1,NA
ENST00000686025.1,NA
ENST00000686123.1,NA
ENST00000686235.1,NA
ENST00000686581.1,NA
ENST00000686667.1,NA
ENST00000686781.1,NA
ENST00000687759.1,NA
ENST00000688211.1,NA
ENST00000688611.1,NA
ENST00000689217.1,NA
ENST00000689510.1,NA
ENST00000689631.1,NA
ENST00000689727.1,NA
ENST00000689732.1,NA
ENST00000689885.1,NA
ENST00000689989.1,NA
ENST00000690013.1,NA
ENST00000690207.1,NA
ENST00000690420.1,NA
ENST00000691032.1,NA
ENST00000691377.1,NA
ENST00000691403.1,NA
ENST00000692044.1,NA
ENST00000692629.1,NA
ENST00000692672.1,NA
ENST00000692719.1,NA
ENST00000692950.1,NA
ENST00000693311.1,NA
ENST00000693467.1,NA
ENST00000693644.1,NA
ENST00000374514.8,NA
ENST00000011898.10,NA
ENST00000225298.12,NA
ENST00000691414.1,NA
ENST00000373647.9,NA
ENST00000513973.6,NA
ENST00000014930.9,NA
ENST00000014914.6,NA
ENST00000380739.6,NA
ENST00000233190.11,NA
ENST00000370238.8,NA
ENST00000263277.8,NA
ENST00000617560.1,NA
ENST00000372813.4,NA
ENST00000373625.8,NA
ENST00000389373.3,NA
ENST00000287844.7,NA
ENST00000233143.6,NA
ENST00000366535.4,NA
ENST00000053468.4,NA
ENST00000054666.11,NA
ENST00000235835.8,NA
ENST00000330263.5,NA
ENST00000474953.5,NA
ENST00000393381.3,NA
ENST00000326840.11,NA
ENST00000072644.7,NA
ENST00000261211.8,NA
ENST00000261192.12,NA
ENST00000343028.9,NA
ENST00000369851.7,NA
ENST00000182527.4,NA
ENST00000369705.4,NA
ENST00000407627.7,NA
ENST00000372458.8,NA
ENST00000370952.4,NA
ENST00000409341.5,NA
ENST00000436063.7,NA
ENST00000366932.4,NA
ENST00000366922.3,NA
ENST00000175091.5,NA
ENST00000367142.5,NA
ENST00000317089.10,NA
ENST00000378045.5,NA
ENST00000261797.7,NA
ENST00000563307.2,NA
ENST00000167106.9,NA
ENST00000265758.7,NA
ENST00000336735.9,NA
ENST00000166345.8,NA
ENST00000381346.9,NA
ENST00000158771.9,NA
ENST00000382199.7,NA
ENST00000525428.6,NA
