"gene_id","a.value","m.value","p.value","q.value","rank","estimatedDEG"
"ENSG00000245849",2.06537985796052,3.50179248247389,0.00748350236851671,0.159667464660515,611,0
"ENSG00000245937",2.86366663915947,0.0519359593831696,0.953776419816248,0.994781761699087,12546,0
"ENSG00000246067",5.25552450785428,0.811381387264619,0.0199673920910624,0.256964825651745,1017,0
"ENSG00000246695",2.97631532727496,0.139268752584966,0.92646246518556,0.994781761699087,12166,0
"ENSG00000246705",6.35229012056566,0.79508271141628,0.249203410085166,0.768287548220756,4245,0
"ENSG00000246763",2.61853711807033,0.0830892967543502,0.900499531336162,0.993989868105566,11857,0
"ENSG00000247077",4.06851838306079,0.316190427983486,0.623515470474569,0.950993796146973,8574,0
"ENSG00000247092",4.51141646854587,0.596327282703849,0.175217300454641,0.690692912194552,3318,0
"ENSG00000247121",-1.35378005894853,3.68858545424593,0.139252915679459,0.635742164989801,2866,0
"ENSG00000247134",2.41087414368435,2.19278105392155,0.070354046997864,0.4876816767456,1887,0
"ENSG00000247137",0.48168846304452,0.233490150030039,0.939476648445897,0.994781761699087,12335,0
"ENSG00000247199",4.69583797362302,-1.47029537635338,0.0604605575674067,0.45493284693615,1739,0
"ENSG00000247240",1.08492707425154,-0.813100066883266,0.651706038279581,0.960332987211602,8881,0
"ENSG00000247271",2.45646013907585,-0.112398558594421,0.857551104809817,0.987466592500326,11356,0
"ENSG00000247315",2.65029349063031,0.491399222520494,0.612088886281893,0.948723276131859,8444,0
"ENSG00000247498",1.21101976908622,0.886978666662468,0.604253689301657,0.947373112366926,8347,0
"ENSG00000247516",10.6351121068167,0.327854595858721,0.138422708760799,0.634340480483663,2856,0
"ENSG00000247556",7.08932596734021,0.664344638347035,0.0679614038904082,0.480280158810833,1852,0
"ENSG00000247572",-1.35378005894853,3.05102696211723,0.24275843716556,0.764458639892396,4148,0
"ENSG00000247595",4.30614371186063,0.285345922001883,0.613083581347668,0.948786545864697,8456,0
"ENSG00000247596",6.56597378142772,0.0494221533324124,0.934140890417326,0.994781761699087,12273,0
"ENSG00000247627",8.31278826342704,-0.534497043304722,0.0963379324186008,0.554406549729584,2274,0
"ENSG00000247675",2.96641709963242,0.648835192185554,0.402618264273162,0.868904604110947,6063,0
"ENSG00000247708",3.07574437236524,-1.41943903461289,0.24051141462659,0.764458639892396,4112,0
"ENSG00000247796",0.737265951219763,1.06204943675675,0.656295480520695,0.960887274741288,8935,0
"ENSG00000247809",0.668830264553461,0.925178063424149,0.693921679655168,0.964980031679547,9406,0
"ENSG00000247828",5.24494915333376,0.202980819270429,0.671879683196297,0.962517654736552,9136,0
"ENSG00000247982",3.53835192697861,0.61184334858386,0.403229439054677,0.869152617815247,6071,0
"ENSG00000248008",2.22274111675702,1.46527581736314,0.367309688797088,0.851197716279459,5647,0
"ENSG00000248019",0.631052757084791,3.80306328216475,0.0739918511390543,0.496607395637279,1950,0
"ENSG00000248049",2.78476295264683,-1.30471315815504,0.135260053843918,0.627709781686087,2820,0
"ENSG00000248092",0.769544791931068,0.556135368475793,0.711569981554978,0.967759415221865,9619,0
"ENSG00000248098",4.42698390133528,0.603637863573077,0.381980981468737,0.857635547061054,5829,0
"ENSG00000248101",1.67416582119934,-0.640264543635599,0.646961015673908,0.958915673778102,8830,0
"ENSG00000248161",3.57210315649252,1.00881696969867,0.102845211411594,0.566700481970175,2375,0
"ENSG00000248275",4.13515233756025,0.355754481035669,0.509972223221035,0.910832552960253,7327,0
"ENSG00000248333",4.38440978635777,0.246876534446292,0.6682048653361,0.962209382493369,9084,0
"ENSG00000248360",4.10838494897595,-2.13928300251342,0.0528830581413547,0.425100670104463,1628,0
"ENSG00000248434",0.657948007067501,-6.19145570956968,0.00029107183650456,0.0582301516421467,62,0
"ENSG00000248441",4.69311798186818,0.385274254599207,0.485697114510324,0.903004991593551,7039,0
"ENSG00000248468",-1.35378005894853,3.51429603170496,0.093738413749336,0.547335161263268,2241,0
"ENSG00000248487",0.554059477371768,2.37823217868453,0.258150017523953,0.778265613837802,4338,0
"ENSG00000248503",1.08096811548233,-0.72726979099732,0.733979213137407,0.968725507412806,9914,0
"ENSG00000248508",-1.35378005894853,4.07897322482543,0.00834521252125057,0.16720934613,652,0
"ENSG00000248527",10.1545434094618,-0.290741102448708,0.230082792151745,0.751898656842785,4004,0
"ENSG00000248592",2.2088308678155,0.392382574407829,0.654019216275346,0.960887274741288,8901,0
"ENSG00000248593",1.39131504299554,-0.597121506854847,0.695175995196606,0.96562566236735,9422,0
"ENSG00000248643",4.5007344757922,-0.380528218850589,0.447790939466604,0.887288388187769,6602,0
"ENSG00000248685",0.425964069066477,0.876962147495612,0.608865550968563,0.947779447530944,8407,0
"ENSG00000248712",0.384419823003178,3.30979741400152,0.195334043586706,0.713517153910914,3583,0
"ENSG00000248714",1.4429959231832,0.0239323489191865,0.953774955638134,0.994781761699087,12545,0
"ENSG00000248871",1.02223394953513,-0.447444362014136,0.744610550652038,0.971244880055177,10033,0
"ENSG00000248923",4.95402811238248,-0.385425300505136,0.341655410975611,0.832143181356803,5373,0
"ENSG00000248994",1.14104115557863,-1.2980930259338,0.406919472689237,0.871382669899575,6111,0
"ENSG00000249020",4.28899237677082,-0.329474626927498,0.65078322450049,0.960332987211602,8868,0
"ENSG00000249042",1.55294516407124,1.81259863869904,0.158070955774963,0.667580725776932,3099,0
"ENSG00000249102",1.67487468689092,-1.57479227570597,0.207027877354591,0.72660726699316,3728,0
"ENSG00000249115",3.84515137747312,-0.416083090868301,0.743934737238032,0.97084321766587,10028,0
