Gene name	fold change	p-value
MTMR2	1.52990346957723	0.0215521683720649
RUNX1T1	-2.83233983130412	0.02157843082389
0	4.20049011444111	0.0216761394853688
TMEM179B	1.03874451870102	0.0217407634693497
0	-1.74863401159986	0.0218285527733214
GPR146	1.51156316189019	0.02203204669855
MIR217HG	2.68091927105077	0.0220999893319943
CRIM1	0.702904930841595	0.0221098611453717
0	-2.54031567773079	0.0222166606852667
HAX1	1.12566854996899	0.0222463014510961
0	1.09447291418083	0.0222463014510961
SMAD6	-3.10921929520171	0.022291687698173
RNU1-2	-0.813601578229496	0.0223561222663537
NOTCH4	4.43106931852862	0.0225500031590593
IQSEC2	4.03162119130832	0.0225996329185904
HOXA11-AS	1.88683155708971	0.0227541811668679
CAVIN1	-0.526813132545954	0.0228981291386943
ANTXR2	-1.19688243856736	0.0229903576944979
LINC02861	4.24274139878395	0.0230437542104359
XKR6	3.44479447316706	0.0231496449534287
RAB11A	0.533295848580163	0.0231670411014138
CNOT7	1.04249686753253	0.0231670411014138
PTPRD-AS1	-4.9828958266399	0.0233049545803899
FAM106A	-3.31308220708443	0.0233064575040257
DDIT3	1.45801193538488	0.0234393529376987
PSMB9	3.50508739089899	0.0235468631625065
MARCHF7	1.19904031230351	0.0235563997601199
TIMM23	0.94808015184257	0.0236704847778237
JUN-DT	-1.78775226365562	0.02370390297237
GNRHR2	-2.66106305764339	0.0237067850179359
CFAP36	0.83645488837301	0.0237882438865626
WARS2-IT1	-5.7392229937839	0.0238895659895199
0	-3.60769348160554	0.0241049254754536
FRG1	1.27899951240811	0.0241363298456776
PSMB9	4.75709242531227	0.0242110858420303
SNORA51	-0.842935966724459	0.0243084505715311
ZNF185	-2.39212186795494	0.0244100999998687
TFRC	1.08274833694011	0.0246107932581404
LY6G5C	3.23964209567022	0.0246169060169638
TSC2	3.14722122305807	0.0249147838194565
MALAT1	0.552808997127926	0.0249334853609494
SMUG1	1.0110973073499	0.0249467345545279
RBFOX2	0.564038874167906	0.0250277996415068
RSPO3	3.35613927333515	0.0251283006514564
MPDZ	-2.43114094551874	0.0251473819875225
MISP3	4.20979232589381	0.0254779633706103
MISP3	4.20979232589381	0.0254779633706103
OR1A1	-2.35677939173968	0.0254908701869471
RANBP17	5.18167958578447	0.0256205132376306
LINC01609	-5.0712601012935	0.0257071026057832
CDC37	0.903910582305259	0.0257281593108894
KIFAP3	3.02146887779686	0.0257721295569804
MEX3D	-1.01068135852603	0.0257721295569804
TXNL1	0.861712254141796	0.0258220456298284
COL6A3	-4.34832596419967	0.025861142973805
CALR	0.324322524207544	0.0258670290212362
U2	-1.13839668557603	0.0258734335789439
C19orf47	3.88392504846379	0.0259283228483518
NSA2	0.585444297685265	0.0259989031473902
CS	-0.686498690897008	0.026265990011319
CRELD1	1.44258461024203	0.0263595783495984
POLD4	0.928614740320898	0.0263595783495984
CDH11	-4.97730333847023	0.0265048027077978
C15orf61	1.41173919886355	0.0265048027077978
FRG1	1.25018991483634	0.0266709143621727
ARID5B	4.21978975607253	0.0269346050174357
0	2.92262508578827	0.0269751063795373
DPH5-DT	2.37937179507591	0.0270754691852399
APIP	2.77117322076054	0.0270880583129102
CALCRL	0.967784525899134	0.0271016220911454
SEMA4D	4.04166391431292	0.02716987762612
ISCA2	1.67423333573505	0.027179440636705
ATP1A1-AS1	1.38093868294245	0.027179440636705
MAX	0.959689911841005	0.0273694039257921
SNHG30	1.44671930567724	0.0274143465690157
RAD1	1.02926219294231	0.0274852986958413
NFATC2	-2.48608191267163	0.0275686027141805
SFXN4	2.13433077615617	0.0275686027141805
ENTPD3	-6.21722500874773	0.0276634939248862
RINL	2.53630358789806	0.0277982508640565
RINL	2.53630358789806	0.0277982508640565
C8orf33	1.00152476127983	0.0279050876084664
CHD1	-2.78658027694869	0.0281315892386302
0	-0.504986027946977	0.028169304341027
SLC25A53	1.09322151449802	0.0283234894150129
DHCR24	-0.60154985467282	0.0285903187191257
PSORS1C1	1.33116598523999	0.0286138816240862
CHASERR	-1.21666055082985	0.0286230783747474
SLC15A3	5.01101704463264	0.0288317934350156
ETHE1	1.48172221896118	0.0290155633454432
FSCN3	-1.14648905607594	0.0290155633454432
RNY4P7	-2.180303100868	0.0290155633454432
PHACTR1	3.63354440603186	0.0291407440642359
CCDC178	3.81333070892973	0.0292499841586574
SNHG15	1.65314736014916	0.0293260412393591
MRTO4	0.899779368555486	0.0294094224566262
STXBP2	2.0674853417675	0.0294765267716982
TPP1	1.43240884270523	0.0294859902678691
SLC45A4	4.80678331166192	0.0295853744380084
CPA3	2.24881243312388	0.0296118526946742
LAMP2	1.01695578103942	0.0296983563165736
U2AF1L4	3.11854392671931	0.0296983563165736
HLA-DPB1	-5.18199176047407	0.02977634621697
FRG1	1.34227683279293	0.0297803143914506
ATM	1.86522405106831	0.0298960074808693
PDLIM4	-1.05415444579513	0.0299691325535524
WBP2	0.640895660027266	0.0306968888880378
SRSF3	0.463897503349985	0.0307230100716584
NFKB1-AS1	1.56169609520529	0.0307532261120993
SPATC1L	-5.32685608605531	0.0308043336749123
FST	2.72912505583857	0.0308325825620444
SH3BP5L	4.42960473163734	0.0308489922352536
FXYD6	-6.07330513671834	0.0308612127534363
CD34	0.857400526887193	0.0308612127534363
CUL4B	-0.881051827974196	0.0309102207082829
SH3BGRL	1.33611771681949	0.0309858255390352
H2BC5	-1.6574037475658	0.0309858255390352
ANP32A	0.963821026076848	0.031027975323168
NAGK	1.01127333640156	0.0310939704906784
TXNRD1	0.516462427878757	0.0311148719001994
MAN2A2	5.11123306130494	0.0311311034588496
KIF2A	-0.993638609161757	0.0312310450733297
IRF9	0.68926949268798	0.0312601028077266
N4BP2L2	1.43168417738768	0.031269448811383
C8orf33	0.984193592660357	0.0314737123027973
MRPL35	0.960862851859499	0.0317736347962937
BEX5	2.12681650504829	0.0318858250700101
BEX5	2.12681650504829	0.0318858250700101
ID3	0.608813581442724	0.0319049536104866
RAB30-DT	0.935550935541113	0.0322621029906388
ORMDL1	1.54217940446616	0.0324800733143561
PIP5K1A	-1.77247956384113	0.0325511795782555
FH	-0.89363479696746	0.0326183150751471
ID3	0.607300229321297	0.032935921994638
SCARA3	-1.34035942948802	0.0330691713614543
PSMB9	2.93933705910437	0.0332684389633463
NAA38	0.675619480552179	0.033293516124389
ACTB	-0.319292257835956	0.0333327699923776
DGKZ	-1.14898473438183	0.0333612908879991
TCF3	-0.886649913263769	0.0334132066391311
FAM174C	1.40069527961228	0.0334254227890929
NICN1	3.49532608240321	0.0334746654755234
MCM3AP	-1.61976057259616	0.0334881583954527
RNU1-27P	-0.81745657703583	0.0337153967003594
LSM12	1.01090051899155	0.0339503009536205
FRYL	-1.03598723919329	0.0340987074336124
0	-2.23251688705247	0.0341827465961461
TLCD5	1.0571317719593	0.0341894462681177
HLA-DQA1	-2.67570021545193	0.0344680979306259
TUBE1	1.90452021991412	0.0345153633606824
PSMC5	-0.519049700112797	0.0345591170382307
ARHGEF40	-5.21083579315298	0.0346561138520261
HIVEP1	-3.95271283496033	0.0346649601853418
ECHS1	1.19814047579296	0.034693271873657
STAT1	-1.40655803735426	0.034897650164073
MYH9	0.395611009221616	0.034998411867662
DENND4C	5.01897331144001	0.0350156396371829
PROX1-AS1	-4.58034375060081	0.0350156396371829
LINC02577	2.48266347539374	0.035106940967057
URGCP-MRPS24	0.894253202836565	0.0352849519304631
SULT1A3	1.88728904959272	0.035309187509854
AKAP12	-1.00226783450413	0.0353194793919637
IAH1	1.21994112845019	0.035451211254267
SRBD1	-1.63254866453127	0.0354769566057916
GALNT6	-2.4182853013244	0.0354769566057916
TRNP1	1.07328108309734	0.0356527219377579
G6PD	0.673306376878188	0.0359375686498925
MFAP3	2.49101218667183	0.035954066073531
TXLNG	4.88601070153502	0.0361193780364062
ORAI1	1.06147406785804	0.0364769460594673
HEMK2	3.14609096519212	0.0365231083976119
TFEC	-4.57497352329698	0.0366333973062762
RAP1A	-0.872557749522708	0.0366333973062762
SFT2D1	1.74852803682765	0.0366333973062762
ZMYM5	-3.73200392333915	0.036743233085959
PSMB9	2.90768408581512	0.036743233085959
0	-2.60960177881271	0.036743233085959
PRRC2B	-0.703650921339338	0.036743233085959
CTBS	2.48874030996048	0.0368004289804395
PDCD6	0.785886502119665	0.0368004289804395
COL1A2	-2.22090316804416	0.0368296334156273
KLHL18	0.878307486056931	0.0368299637586237
PHETA2	-1.34580634845338	0.0369227470345435
LGALSL	4.14808147706926	0.0369351253462471
SREK1IP1	1.57019082474588	0.0372811132946062
IQGAP2	4.44425528049422	0.037370936206632
RAD21	-1.01655328062054	0.037370936206632
U1	-1.02021883320103	0.037370936206632
ECH1	0.915498045897762	0.0374307353950981
TSHR-AS1	-3.99738739161647	0.0378536201099756
COMT	0.759948631677513	0.0378779551831986
OXA1L	0.80902366547686	0.0382598378663415
UBE2V2	0.693707815563836	0.0382923219138827
RBBP7	-0.565131422708643	0.0383168604877607
A1BG	2.73594727769439	0.0383477144272652
FBP1	3.82149333315599	0.0384998597239539
RSL24D1	0.988721771041252	0.0386497930297892
GPS1	-1.06371103645712	0.0386668147764732
RXRB	-1.74972364594826	0.0387222358429596
RER1	0.71547961796714	0.0389224058948132
GPR161	-1.49656880706496	0.0390918372847966
CEP112	4.35511848089688	0.0391494497391965
MXD3	-1.45626479900598	0.0391601531832462
TSNAX-DISC1	2.19776423622504	0.0391601531832462
STING1	1.08723699267897	0.0392814392154755
EMC7	1.26697058609182	0.0393440227665912
HNRNPLL	-1.5376440190864	0.0394029281412803
CDK5RAP2	-2.69912152434228	0.0395686075872181
LRCH3	2.14159568160059	0.0399310380674415
TSC22D2	-2.45263881532616	0.0401205104774285
LAPTM4B	1.02684780529526	0.04024173489673
TRMT5	-2.29603547314205	0.04024173489673
PTPRM	2.0586204972853	0.0403956679665819
SLC16A11	-6.04412966731998	0.0403956679665819
PRSS3	0.95613998035997	0.0404293655795128
ITPRID2	-0.736842246930898	0.0405154215330271
GDI2	-0.590852060847834	0.0406619579523776
SETD9	1.26113225353301	0.0407929399004343
MZT2A	-1.08813376145613	0.0407929399004343
MIR762HG	1.43558320825297	0.0408609154372361
ATF6B	1.39755112912615	0.0410222190458374
SLIT2	3.19927171475574	0.0411177081536875
HOXA3	-5.9563044677702	0.0412637424068015
IMP3	0.702127982007657	0.0414458046247774
MND1	1.79606039164566	0.041460372757856
BCAS2	1.16660732534407	0.0415712006313799
0	0.931501272783681	0.0417120586930762
LPXN	3.63437967803114	0.0417822836621567
S100PBP	2.52317826267982	0.0417822836621567
NUP42	1.97317027109911	0.0417822836621567
TPST2	1.71302694783844	0.0419006525506609
TMEM30A	0.611385773433671	0.0419572915737917
CLASP2	-1.28707844113952	0.0419572915737917
LY6G5C	2.85707447347546	0.0419572915737917
NAA15	-1.18944649783591	0.0420464271535245
FCGRT	1.03420495856884	0.0420563294839842
SEC62	0.954844123142357	0.0420969360348334
L2HGDH	-3.29886957792608	0.0422419526823941
RNU1-1	-0.849683265059372	0.0422419526823941
ARL17B	3.16227706337883	0.0430194482381021
FAM98A	1.26651135394874	0.0432021650321812
ZBTB10	4.07302693322708	0.0432873661962275
PSMD3	-0.801105015968913	0.0433308582490641
GINS4	1.01331126885024	0.0433308582490641
FCF1	1.43811724637594	0.0433902316618857
HLA-DQA1	-2.59433596390644	0.043514370218515
PGAM4	-0.970552513354406	0.0435583613801641
DPH5	1.12373758021805	0.0436331817482387
PCBD2	1.45868287933553	0.0438087148870445
TCEAL8	0.869928445113703	0.0438087148870445
SNRPGP15	-1.38910346198922	0.0438466997650741
VPS13B-DT	1.66419128074349	0.0439011653862921
LINC03108	4.2100196551938	0.0439571388847901
CCDC142	1.24014582943621	0.0440360890431569
ALKBH3	-1.46019544666384	0.0443804372585517
DLL3	1.82694555783539	0.0443809372029674
RETREG3	-1.5346728917767	0.0443836798071088
UBTD1	-1.42044070530346	0.0444502911290076
GJC1	-2.62706915935708	0.0445126445408734
NANS	-0.758688269824272	0.0445259543866733
SMC4	-1.06173696670908	0.0446117412175955
MRPL46	1.01187693688536	0.0448382287081088
PLK1	-0.872963413219119	0.0448813700386648
ATP2C1	1.73329026581935	0.0449354454742838
UBE2I	0.554429712328866	0.0449354454742838
LINC00485	-4.99867133879129	0.045007173669589
0	4.10115907356742	0.045007173669589
H4C16	4.18475192359643	0.0452270175056363
OTUD4	3.19237425500886	0.0452420151638916
APOL3	2.87947471034952	0.0453850005166394
GTF2H2	2.08910253380309	0.0455459583979984
MBTPS2	3.29776529642544	0.0455476497142352
ULK1	-2.35166066107232	0.0455476497142352
LINC01551	-1.41486611179938	0.0455476497142352
0	-5.2416143762024	0.0455476497142352
PRPF8	-0.666883312559833	0.0458209711486109
TAS2R14	3.89158866310857	0.0460573908826666
BEX2	4.02979756150493	0.0460742297194162
OAZ3	2.03097766568773	0.0461096578186858
OXSM	2.89924720906074	0.0463070075284457
MYBBP1A	1.04552174666037	0.0463502810549435
0	4.07442971616966	0.0466339022838872
OR10H1	-5.73441062242778	0.046801006749083
0	-4.70494081606128	0.0470818484955245
ATF7IP2	2.2394251366491	0.0472672108853895
ABCA11P	3.8876807713816	0.0473497121598029
0	2.08624610192859	0.0475453164048
HEY2-AS1	4.48520045859525	0.0476111866549159
DNAJA1	0.763454164131357	0.0476759976528072
RNU6-1	-1.1068965018004	0.0478472433474538
EXOC3	-1.45631410657489	0.0480317225661086
TMEM177	2.59443570368901	0.0482278081365484
PCID2	1.98022077271007	0.0483194798485405
CUBN	2.48446388883258	0.0483707159421149
PALS2	-2.20080772815389	0.0483987577616965
U2	-0.916654676871581	0.0483987577616965
FAM151B-DT	2.95167646284056	0.0484337748822918
MEIS1	2.52654087440074	0.048497906303297
ZNF789	4.66952928072296	0.0485717574553832
GSDMD	0.846084213014807	0.0490100463880454
VTRNA1-3	0.668770755451427	0.0494172712567256
PGAM5	1.21616974624476	0.0494172712567256
BLVRA	1.00147324774686	0.0496955467202078
CRYZ	-4.23902832131638	0.0496955467202078
MRPL53	1.17594950375905	0.0502587176711365
PTGS2	-3.82855717756349	0.0502945686697763
MT2A	-0.415361636574044	0.0502945686697763
COL4A5	-4.88188800464501	0.0502945686697763
ECH1	0.895263096947475	0.0502945686697763
GLRX2	1.2950103357492	0.0503229811922534
IKZF5	-4.47858172196204	0.0503504849021791
CDK2	-1.33612907799456	0.0503504849021791
HLA-DQA1	-3.02585255772986	0.0506395554018729
AAGAB	-1.64980730795326	0.0510174734086431
TEAD4	-1.26394783016585	0.0510898789067915
LY6G5C	4.01667724891919	0.0511729126055722
CLIP4	4.25662521081821	0.0512725723525379
COMTD1	4.34727127737124	0.0513702315216202
HMGCS1	-0.623262715106005	0.0515543108313885
ACP6	4.00492409858587	0.051575374966831
NPHP1	1.11852539361536	0.0516235648927737
SCARNA23	-0.835614203738124	0.0517514491385314
ZNF677	2.01243386779573	0.052011477561485
DOCK9	-1.14511505373001	0.0521031339948074
TRIP10	0.945050579934447	0.0522224735728667
RCN3	1.08079554328696	0.0522224735728667
MOV10	-1.00148190141141	0.0522224735728667
NAV1	-1.09257909277086	0.0523170559779983
SPACDR	3.84478019447318	0.0525102802804412
MKNK1	1.12164463109685	0.0526408805736028
ZNF764	-4.45944642003999	0.0527621769754609
SLAIN2	3.92887306943194	0.0527823919656499
CTSZ	2.13036406664202	0.0527831664064923
TMCO6	4.14487709237476	0.0527831664064923
SWSAP1	2.70862302497314	0.0528538685749982
NIP7	0.993322290521426	0.0532531853319424
TCF4	-0.669726155967103	0.0532531853319424
TTTY14	-3.95766946789061	0.0536790611585993
LINC02964	-2.91487168688361	0.053720210546868
LYPLA2	0.917903353585642	0.053722941430929
NF2	-1.23349677411419	0.0539968812941537
SPPL2A	-1.96289575574824	0.0539974293060975
LINC02050	3.99380755930826	0.0542499815658682
RPL41P2	0.873510723350424	0.0545117281955131
RPS27P3	1.13511631202392	0.0545135656560006
WDR53	4.13835917216294	0.0546410059397417
PRKG1-AS1	-2.29974976436751	0.0546410059397417
RPL21P75	1.26988990055593	0.0549902843178731
CENPF	-1.95239348165502	0.0551228521826648
NAMPT	0.658643469543748	0.0552050001359852
NSMCE1	1.25335442123977	0.0552050001359852
PSMB9	2.70026375315815	0.0552050001359852
TYMSOS	2.79636044075661	0.0554317812617015
CNFN	1.90267389915093	0.0555503505183898
DNAJC9P1	-2.85512163692947	0.0559666939259513
YWHAZ	0.390607331782755	0.0560410768008427
NKAIN3	-2.69771733229871	0.0562344028399041
LY6G5C	3.96517203277062	0.0565339486879018
SPRYD7	1.47399695864981	0.0565425837646533
MKNK2	-1.27897100126041	0.0570027146634354
MTCO2P12	-0.426716145216307	0.0570615929253968
DARS1-AS1	-3.06476481449359	0.0570615929253968
SRSF1	-0.554684574649388	0.0571787369410305
ATG3	1.3403535296607	0.0571885598586428
RFXANK	0.841587415909584	0.0572697193461858
PFN2	-0.800655542130798	0.0572697193461858
HNRNPR	-0.805619665532693	0.0572697193461858
PABPN1	0.902219029158861	0.0572899825209141
C6orf163	4.57983160407987	0.0572899825209141
TTC32	3.96536433546853	0.0573816831523883
TMEM60	1.24376814327585	0.0574113393070344
EFCAB2	2.98441787572399	0.0575175554194323
NBEA	-1.80889292501227	0.0576104898652828
TRIP4	1.17735338884882	0.0577976148665956
PPDPF	-0.990206429936628	0.0578262374367881
TSBP1-AS1	-2.67838676473412	0.0578262374367881
SIAH1	-3.24066683546467	0.0579626410646494
MAPK3	0.75512820057677	0.0580873791869786
0	3.90629248355322	0.0581656062839294
IP6K2	1.37072940460166	0.0581803493214702
COA1	0.915932899866225	0.0582722769279131
AKR1B1	0.724998325470675	0.0583022841700311
NAMA	-3.24476347699766	0.0584498026127336
0	-0.752976031917034	0.0586302217161346
BRI3	-0.794775449064489	0.0588055563622552
PACSIN2	-1.45072513239008	0.0594963420920366
ADAMTSL1	1.90331740880509	0.0594963420920366
MOCS1	4.65451588722165	0.0595823653325529
LYL1	-1.0275721931567	0.0595920314213019
RGS20	1.77239845839822	0.0595920314213019
DTD2	1.7863846603956	0.059672254887125
HNRNPDL	0.60882702850985	0.0598461106093911
IGHMBP2	3.86274583085553	0.0600992164957648
PSORS1C1	2.10165387753633	0.0600992164957648
DPP3-DT	4.01899797704165	0.0602461737774247
USHBP1	5.26069268659588	0.0602627623502963
HHIP	-0.406064844851044	0.0602627623502963
CHRNB1	3.96548746094987	0.0602627623502963
BOLA1	2.98757752919101	0.0602627623502963
MARCKS	-0.519495842533042	0.0602627623502963
0	3.62639103613004	0.06029377428311
HDAC1	1.04937317939874	0.0605648477218176
ARHGAP23	0.930038525215773	0.0606872319188418
PIAS3	1.35011279833225	0.0609717788087653
C5orf63	3.20429148842949	0.0610517171678012
KDM1A	-1.15476668916072	0.0611024978166982
NR1H2	1.22423109128588	0.0611024978166982
BDNF-AS	-4.43765756931662	0.0611024978166982
ZNF407-AS1	4.61197549781269	0.0611700694681135
PEA15	0.622016155008628	0.0611745869962732
0	-1.55808513944311	0.0612359217338784
SLC16A1-AS1	1.13824862482273	0.0612753751121358
ZNF576	1.0260414022628	0.0612778298767287
BISPR	4.16614185619961	0.0612778298767287
QSOX1	0.619609477088654	0.0613423231509884
MCM4	-0.813718771340632	0.0613691818036925
CETN3	0.881785078638512	0.0613691818036925
CCDC7	-5.30658703923927	0.0615350528924538
LINC02104	2.58099109247384	0.0617740831381371
LINC00467	2.71612051274041	0.0618091225629888
SFPQ	-0.681371935579049	0.0618731332757443
GLUL	-0.623988764117648	0.0618731332757443
AIG1	1.30057657150028	0.0618731332757443
PIGBOS1	2.70093603102811	0.0618731332757443
PAGR1	1.10931858721106	0.0618731332757443
USP7	-0.833218170590306	0.0619034671403108
CKB	4.6907991736267	0.0619567590013711
LZIC	1.61813903525505	0.0619818770487736
HCCS	-1.03317641943985	0.0619982535553684
H3C6	4.40816726023873	0.062187120520182
ZNF227	4.15086942265096	0.0623630205070821
C2orf74	1.1398964104765	0.0623630205070821
FUOM	1.76306953818567	0.0631174144864542
USP19	-1.10280697001839	0.0632477275781623
THAP5	1.43173495867256	0.0632477275781623
NLRC5	3.83316386773437	0.0633125712397646
0	3.89105535556998	0.0634156433474167
0	3.01319294726058	0.06348840760588
INSIG2	2.00664093426934	0.0637316482974482
SLC25A6	0.461329791107486	0.0637329795571806
GUK1	0.504032260117135	0.0637778130655995
PSMB9	3.97641220650598	0.0637778130655995
PPP2CB	-0.883669235834409	0.0641095943720326
FPGT	2.4751470860347	0.0641881449951408
COMMD3	0.891084516341097	0.064359976276454
ASB13	5.04910378582283	0.0643732085609752
OPN3	3.46117547286754	0.064519458605091
XRCC3	-1.31457937869081	0.064519458605091
COMMD4	0.901041561984382	0.064519458605091
CCL23	-1.73836345771818	0.064519458605091
DDX21	0.716234666104164	0.0648628354261675
BTN2A2	4.17087539863103	0.0650449086000257
ZSCAN9	-3.30591537549202	0.0655174611475576
NUDT6	2.86196238545933	0.0655704300076047
ZNF780A	1.28893760076145	0.0655708620970035
ZNF675	3.64456632478603	0.06585851710266
WDR18	-1.19053007292362	0.0659498403651595
CHRNB1	3.9521569129155	0.0661000618122773
FAM86DP	3.02358887018847	0.0661257745442611
LINC00343	-4.53557218763611	0.0661434079883051
ZNF274	2.33524319426928	0.0665364851661032
NUBP2	-1.36089151613529	0.0666250550013682
AFAP1L2	2.36635922270244	0.0668523255677904
LENG8	-1.92236265420068	0.0669508026978677
VPS11-DT	2.32744595646359	0.0669508026978677
VPS11-DT	2.32744595646359	0.0669508026978677
CALHM2	-1.83988283475061	0.0672529650788225
MCOLN1	1.77406280252801	0.0674935961410002
EDRF1-DT	4.61921117813611	0.0675015460080685
EXOC6	0.60397740851008	0.0680935114052727
AHCYL1	-0.99501285181756	0.0684741488278537
PLS3	-0.483150755608644	0.0686726781929691
TAF1A-AS1	4.18316654385413	0.0687673240496166
0	4.11131564783096	0.068847670797171
MANSC1	1.03557848341376	0.0690329687214196
ZNF330	1.0469973130328	0.0690690438449943
SMAGP	1.01795308092985	0.0693379306565268
TMEM167B	1.51771305126595	0.069396309461836
ACAT1	0.66053879987643	0.0695024661267345
TTYH3	-0.563824786246034	0.0695024661267345
DPY19L3	-3.27619026207347	0.0695024661267345
UBE2F	1.03171533094753	0.0695024661267345
0	1.24066355570824	0.069587564460222
ABI1	-1.07193331749696	0.0696770783411893
PRKAR1B	1.72326192667112	0.0696869823404575
0	3.74346783404608	0.0696869823404575
UQCC4	1.69177454973796	0.0697349140510711
PDS5B	-2.25689598470079	0.0697554807758069
CAV2	0.811856806893813	0.0697554807758069
DLL4	2.39697399396245	0.0697554807758069
IRF2	1.04494880202418	0.0706667634260124
IPP	4.04383595786737	0.0706762239907318
CDC27	-1.19175359985128	0.0709775649828477
OR5AS1	-2.80172684874391	0.0709775649828477
CISD2	0.93985214018171	0.0710973304184976
0	4.0421203389789	0.0714981184492351
ATP2B4	-1.44844480914383	0.0715230053311574
PSTK	4.05996450512383	0.0715230053311574
STYXL1	1.59767761819961	0.0715627429900598
D2HGDH	3.78363126790522	0.0715645620414276
CUL9	4.08327450073081	0.0718566583307058
ZNF875	2.43019877177744	0.0718566583307058
RNVU1-29	-0.802974085737087	0.0718566583307058
ARHGAP11A	-1.76414841772076	0.0719227232881657
COMMD9	1.20335179956554	0.072044203584006
ZNF471	-2.28439646907507	0.072137732265864
PMS2P7	3.38072164148957	0.0725412170670614
0	-6.01166476740497	0.0725412170670614
SDF2	1.10410161078239	0.0726264936983001
ARHGAP17	0.784418745705452	0.0726264936983001
MAPK10	-1.82191301311315	0.0726436216497305
ULK3	3.88506307817146	0.0726742656495248
NOTCH4	4.10697382624185	0.0726742656495248
FAM86DP	2.94773958553265	0.0727573424718416
EHD4	-0.900946078342214	0.0729296658527318
CDH13	1.6765979515806	0.0730854022137176
H2AX	-0.630067293352362	0.07396165064574
ASCC1	2.27461055849557	0.0740585501258564
MYCBP2	1.83698658485944	0.0740771020800784
GATA2	-1.45010677294728	0.0740771020800784
PWWP3A	-1.81159249029892	0.0742498007766094
EIF4EBP1	0.523238034900592	0.0743174414192365
REL	-1.55702033935281	0.074934976644079
RNF214	2.99635697363323	0.0752671250834798
TEN1-CDK3	1.16844229633827	0.0754648241124368
RSRC2	0.630880386733192	0.0754761743678681
NOMO3	0.58507111779381	0.0755656557058315
RNF213	-0.840221486018976	0.0755656557058315
RPAP1	-2.36977392804429	0.0756721825971264
ALG14	1.53312132351096	0.0757447774410365
TMSB15A	1.73769009630308	0.0758110487264574
DIS3L2	4.55702800509504	0.0762284643506972
MIR21	2.0666627126247	0.0762586230323186
CTSL	0.628202984270541	0.0768615971401435
MUS81	-0.849077262115315	0.0771378425053608
LYSMD4	4.8978331934252	0.0772144855596235
PLOD1	0.664598878940104	0.0774079625189292
MARK2	3.87610601430795	0.0776482581764888
MPHOSPH6	0.890977426279281	0.0777662725312855
SGSH	0.921057295732093	0.0777886207035735
AKR1A1	0.820199473060171	0.0779586064608325
NAA50	0.743799255979241	0.0781226036524256
TEX264	1.73626774996641	0.0781226036524256
ARL4C	-5.63888302800044	0.0782150612352128
TGM2	-0.53248268008427	0.0782150612352128
TPM3	-0.271793160277593	0.0782833111990352
0	1.74687071917884	0.0783623727591343
0	-2.6543848060151	0.0784618619032996
PSORS1C1	2.0411170483513	0.0786125213423742
QSOX2	3.83763706081544	0.0786888862211304
CCNL1	-1.04289093280085	0.078691479064691
TAMM41	1.69323871753361	0.078805955051929
PSORS1C1	2.11962595563318	0.0788173749815566
TAPBP	1.1314006824804	0.0790487173399854
QARS1	-0.732309066458373	0.0790487173399854
UQCRHL	-0.749868238525536	0.0790487173399854
ZFP28	-4.91590058965049	0.0790572177362554
UIMC1	1.96281236086397	0.0791448230010595
RNU6-2	-1.0050584531525	0.0793756100634645
SDCBP	-0.7471322368641	0.0794425316765678
HEY1	2.7527167820847	0.0794425316765678
OGG1	1.86843817736756	0.0794681488676448
DBN1	-0.466310591073566	0.0795284340932491
0	-2.86000436529551	0.0796029701501896
ZBTB24	-3.8246770454345	0.0800226464545941
H4C8	-1.27647448902838	0.0800226464545941
ADORA2A	3.90361559639499	0.0800860423518949
LINC00299	-3.87761119715068	0.0803590576869467
COMMD1	0.49985717483586	0.0807246621757067
0	3.41033242999655	0.0807589629278983
RNF8	2.42485116659428	0.0810035122171597
LINC00458	-4.33891923029285	0.0810035122171597
IGF2BP3	-1.09211971138541	0.0810161784497242
0	1.18588711281078	0.0810161784497242
DNASE1L3	2.41900685225744	0.0810426745107736
ZNF880	1.0300510642167	0.0811282056597837
0	-2.07894000382574	0.0811282056597837
ALDH1A1	0.770846291827342	0.0812816527534392
BTN2A3P	3.67887280412922	0.0812816527534392
CDA	2.53164141324615	0.0814617503163545
MCM7	-0.772206395070453	0.0814617503163545
WLS	-0.674060113840524	0.0814767390162257
MED11	1.28196847856637	0.0818299902541226
RGL2	1.9860146633959	0.0818299902541226
ARAP1	-0.829857995808071	0.0818462168516914
ZNF385A	1.81373030605136	0.0818854617776626
ATF6B	1.23869266595681	0.0819113254904386
CDC25B	-0.899854204658801	0.0819680284765823
FBXW5	-1.19975741286094	0.0819680284765823
PTER	3.73202819945979	0.0819680284765823
ROBO4	-0.536697221906469	0.082296776716156
MANSC1	1.00870298875826	0.0823246193515088
STPG1	2.00447618858924	0.082427542557365
RAB30	3.35617644374439	0.082427542557365
EEF1AKMT4	3.09145821346899	0.0825282301015505
LINC03000	-4.45670334497075	0.0827672585507819
TUBD1	4.33633080232879	0.0827761748814123
U2	-0.99803457407821	0.0828098592962701
LPAL2	-2.50266731321471	0.0832292098351027
SPSB2	4.36748304732801	0.0832319089104727
CIBAR1	1.04613116979651	0.0832348153008095
MRPL13	1.02108447065299	0.0834087087674252
ZNF600	3.17212733416192	0.0834087087674252
GGCT	0.828725616088154	0.0835444364890561
