1.459998	0.438202
1.461652	0.438332
1.463342	0.43965
1.465028	0.441826
1.46675	0.44404
1.468374	0.445482
1.470062	0.445428
1.471874	0.44711
1.473718	0.449354
1.475092	0.450836
1.476592	0.452566
1.47828	0.455114
1.48003	0.457148
1.481622	0.457884
1.483248	0.459622
1.484844	0.461588
1.48653	0.463726
1.488218	0.465838
1.489906	0.467762
1.491654	0.469562
1.493466	0.471578
1.495344	0.47389
1.497092	0.475798
1.498778	0.477332
1.500374	0.479074
1.50178	0.480142
1.503374	0.481442
1.50525	0.483538
1.506968	0.48576
1.50856	0.487906
1.510188	0.489592
1.511716	0.491322
