"gene_id","a.value","m.value","p.value","q.value","rank","estimatedDEG"
"ENSG00000003249",4.77001911402159,1.03880057004091,0.0445963924414063,0.270639288856916,2200,0
"ENSG00000003393",3.97422261177095,-1.16870036865923,0.250498646841849,0.617277119598656,5418,0
"ENSG00000003400",5.18846104092984,0.646293929462034,0.121177531464842,0.444591254236085,3638,0
"ENSG00000003402",6.95892424766324,0.491985168612045,0.0928425558260971,0.393369762747192,3151,0
"ENSG00000003436",7.28745978703325,0.805085686144236,0.00735002286983355,0.0975714009594801,1005,0
"ENSG00000003509",2.60624950510109,-1.86091967252858,0.211941734271344,0.572452780549609,4943,0
"ENSG00000003756",4.4731829195103,-0.643276818739894,0.202809933557742,0.561222013912655,4823,0
"ENSG00000003989",2.82493660261873,-1.79956497787891,0.214170731207918,0.576142138294764,4963,0
"ENSG00000004059",6.53845234860226,0.356654730644789,0.267065894758895,0.635970440028122,5606,0
"ENSG00000004139",1.4767629274458,1.82986370972569,0.27518026288643,0.645500179017308,5691,0
"ENSG00000004142",4.19016170602665,-0.575637472643261,0.358390634350826,0.713214089091421,6707,0
"ENSG00000004399",6.66468469295259,0.00186318773819227,0.958022678516099,0.989983014513599,12915,0
"ENSG00000004455",8.84600899228139,0.699142918589047,0.0115953432609279,0.126924034688819,1219,0
"ENSG00000004478",4.64059942829181,-0.809129390203275,0.193305252118084,0.550940946106547,4682,0
"ENSG00000004487",6.02981663555889,-0.360846027203669,0.502739318502292,0.81093060786808,8277,0
"ENSG00000004534",4.7623184840342,-1.11214467423794,0.138378472788091,0.471298721988215,3920,0
"ENSG00000004700",3.50608027699917,-0.992382501703863,0.0637683437004559,0.32297843579089,2636,0
"ENSG00000004766",3.54571580806804,-0.701260602548709,0.492368975651232,0.805431787447405,8161,0
"ENSG00000004779",9.19985926555207,0.258193152095458,0.41002316421589,0.752924783885656,7270,0
"ENSG00000004864",2.59442513460459,-0.700079440257173,0.592379663915458,0.858538959285202,9212,0
"ENSG00000004866",1.57969252571248,-3.20096183684851,0.0136454452836273,0.139771843440598,1303,0
"ENSG00000004897",4.64416524442226,-0.130454728748983,0.591449696139639,0.857936211773177,9204,0
"ENSG00000004961",4.61243694556059,-0.828521200631333,0.280395614614112,0.651431652231664,5746,0
"ENSG00000004975",1.48557375580615,-2.48187724479934,0.0348722903713362,0.23860507752773,1950,0
"ENSG00000005007",5.95067267926465,-0.619986176305181,0.309462218819774,0.676766433987402,6103,0
"ENSG00000005020",1.52082980989896,-1.14723773053348,0.399452595813456,0.745365703243249,7155,0
"ENSG00000005022",7.3679185922715,0.429748908464338,0.191403575369808,0.549822882104404,4647,0
