gene_id	feature_id	sample02	sample03	sample04	sample09	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20
MSTRG.7615	ENST00000490646.1	1	1	0	0	0	3	2	0	0	0	0	0	0	0	0
MSTRG.16609	ENST00000490649.1	8875	9375	7264	22667	15132	26489	11465	22073	32026	33209	28928	30137	4791	27971	21566
ENSG00000125944.22	ENST00000490652.1	3	2	0	0	1	1	1	0	0	1	1	1	0	0	0
MSTRG.22948	ENST00000490653.1	0	0	0	6	1	0	0	4	1	3	0	2	0	0	0
MSTRG.24837	ENST00000490656.5	12	5	3	12	7	0	9	12	23	7	7	4	0	5	6
ENSG00000206342.12	ENST00000490657.5	0	0	0	0	1	1	1	0	1	5	0	2	0	0	2
MSTRG.11558	ENST00000490660.2	2	3	0	5	4	2	0	8	4	4	4	0	1	4	2
MSTRG.1973	ENST00000490667.1	5	4	3	7	4	3	0	1	0	0	4	1	0	1	5
MSTRG.837	ENST00000490668.5	3	10	10	16	6	22	8	6	8	5	10	8	0	20	10
MSTRG.1984	ENST00000490672.2	99	111	92	313	212	478	147	359	486	490	442	426	73	456	342
MSTRG.2843	ENST00000490673.5	1	1	0	0	4	4	2	2	5	5	2	0	0	5	5
MSTRG.15870	ENST00000490674.1	36	18	10	23	34	25	11	16	35	29	31	9	2	5	15
MSTRG.7713	ENST00000490680.5	4	7	0	3	4	7	11	9	2	11	4	11	2	2	0
MSTRG.18540	ENST00000490691.1	0	0	1	4	1	2	0	0	2	5	3	0	0	2	0
MSTRG.25232	ENST00000490693.5	0	6	0	2	7	6	3	4	11	13	12	11	4	5	3
MSTRG.20763	ENST00000490698.5	4	2	1	0	6	2	0	5	6	3	3	1	0	0	2
MSTRG.23266	ENST00000490711.5	2	1	0	0	2	0	2	0	0	8	2	1	0	3	0
MSTRG.1653	ENST00000490715.5	0	0	0	0	0	0	0	0	1	0	2	4	0	3	2
MSTRG.7395	ENST00000490716.5	3	0	0	0	3	1	3	6	0	0	0	0	0	2	1
MSTRG.1565	ENST00000490732.5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MSTRG.24645	ENST00000490734.6	13	4	7	15	9	5	6	8	19	18	19	16	1	13	9
MSTRG.350	ENST00000490738.5	29	31	29	67	49	127	37	77	119	121	113	99	14	120	87
MSTRG.3898	ENST00000490740.6	0	0	0	0	2	2	0	0	3	0	2	3	0	0	5
MSTRG.2000	ENST00000490743.5	5	3	0	1	3	2	1	6	3	7	9	4	0	8	3
MSTRG.9926	ENST00000490762.5	9	2	2	9	4	12	7	6	1	4	10	4	0	4	3
MSTRG.16771	ENST00000490764.5	0	1	0	2	0	5	0	2	0	2	0	0	0	0	0
MSTRG.24559	ENST00000490776.3	17	6	3	3	12	4	5	9	18	14	10	19	0	7	5
MSTRG.4085	ENST00000490777.3	7	5	4	7	10	7	6	6	11	9	6	3	2	6	3
MSTRG.1632	ENST00000490780.5	2	3	0	4	2	6	1	7	4	6	2	3	2	6	3
MSTRG.2776	ENST00000490807.5	2	8	6	16	3	15	3	10	32	6	13	16	2	10	14
MSTRG.21491	ENST00000490814.6	4	4	0	8	4	4	5	0	5	0	3	0	0	2	7
MSTRG.15059	ENST00000490823.5	0	2	0	0	0	1	2	1	3	0	2	3	1	0	1
MSTRG.806	ENST00000490826.1	11	8	7	36	37	25	12	12	38	23	14	10	1	11	16
MSTRG.20001	ENST00000490832.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4
MSTRG.16916	ENST00000490838.6	6	7	2	6	6	6	10	9	17	8	6	9	1	4	3
MSTRG.24996	ENST00000490842.5	0	2	0	1	1	0	0	0	3	2	3	0	0	0	0
MSTRG.9046	ENST00000490848.5	0	3	0	5	0	0	0	0	2	0	2	3	0	0	0
MSTRG.16708	ENST00000490857.5	5	7	5	0	4	0	2	2	3	1	2	3	0	1	1
MSTRG.17772	ENST00000490860.1	9	3	2	3	5	0	2	4	3	0	3	5	1	5	2
MSTRG.5010	ENST00000490867.5	0	0	0	0	1	3	0	0	0	0	2	0	0	0	0
MSTRG.14647	ENST00000490868.5	0	0	0	0	0	4	0	0	0	0	3	0	0	2	5
MSTRG.1594	ENST00000490870.5	31	22	17	13	35	40	42	47	58	70	57	39	10	37	44
ENSG00000225635.7	ENST00000490871.5	5	3	0	6	8	6	4	2	5	1	4	4	2	3	5
MSTRG.19159	ENST00000490882.5	22	14	10	28	16	15	9	14	12	25	17	6	4	21	8
MSTRG.2380	ENST00000490885.6	3	0	2	0	0	2	0	0	0	2	0	0	0	0	0
MSTRG.15966	ENST00000490895.5	2	2	0	1	1	0	0	2	0	3	0	0	1	0	2
MSTRG.7582	ENST00000490903.5	11	10	5	10	9	7	12	3	3	9	7	1	0	10	4
MSTRG.24179	ENST00000490904.6	8	0	0	0	4	2	1	0	5	2	0	0	0	0	0
MSTRG.17035	ENST00000490910.5	2	4	2	2	6	4	8	3	4	1	6	8	0	4	2
MSTRG.25319	ENST00000490911.5	0	0	2	2	0	0	0	0	3	3	6	0	0	0	2
MSTRG.24470	ENST00000490912.6	24	36	23	63	29	70	35	39	69	63	67	48	12	57	41
MSTRG.22925	ENST00000490918.5	0	3	0	0	3	2	2	4	8	5	7	6	0	0	4
MSTRG.27877	ENST00000490920.2	6	0	1	0	0	0	0	2	2	0	3	0	0	0	0
MSTRG.28706	ENST00000490936.5	9	9	0	2	2	0	1	5	3	7	4	0	0	0	0
MSTRG.24456	ENST00000490942.1	3	0	0	3	0	0	0	1	7	3	4	2	1	3	5
MSTRG.19839	ENST00000490945.1	2	2	0	2	0	2	0	0	2	2	0	2	0	1	3
MSTRG.7571	ENST00000490949.5	0	2	4	1	1	6	1	3	3	4	3	3	2	0	4
ENSG00000188092.15	ENST00000490955.1	3	1	0	2	0	0	0	0	2	2	0	0	0	0	0
MSTRG.24372	ENST00000490957.5	5	0	0	4	1	1	3	1	4	2	3	0	0	1	1
MSTRG.56	ENST00000490960.5	2	9	2	5	7	6	5	7	26	17	20	21	4	18	14
MSTRG.16452	ENST00000490965.1	8	11	17	35	37	60	20	65	74	53	67	74	7	93	58
MSTRG.18184	ENST00000490967.5	6	4	6	11	14	21	3	20	52	41	28	19	6	19	20
MSTRG.19823	ENST00000490975.1	3	6	1	0	2	1	3	2	4	10	0	5	0	1	0
MSTRG.14154	ENST00000490986.5	11	4	6	5	6	9	7	6	8	21	5	6	0	12	4
MSTRG.42	ENST00000490988.1	1	0	2	15	14	30	2	105	126	170	144	136	34	133	86
MSTRG.19979	ENST00000490989.1	1	5	4	8	7	6	3	8	1	8	8	4	2	12	5
MSTRG.24336	ENST00000490996.1	13	4	4	3	3	8	4	5	4	21	3	6	0	1	4
MSTRG.15555	ENST00000490998.5	4	3	2	2	5	1	5	2	5	16	9	4	2	10	7
MSTRG.2639	ENST00000491005.6	0	0	0	0	0	2	0	0	0	3	0	3	0	0	0
MSTRG.20126	ENST00000491008.6	2	1	3	4	0	0	0	0	3	8	3	1	0	0	3
MSTRG.11482	ENST00000491009.6	30	57	29	396	167	894	55	661	752	787	766	645	184	782	637
MSTRG.5568	ENST00000491010.2	5	2	4	4	0	3	3	1	2	3	2	0	0	4	1
MSTRG.15017	ENST00000491031.5	0	0	0	3	0	2	0	3	0	0	2	1	0	2	0
ENSG00000206484.10	ENST00000491032.5	0	1	0	0	1	3	0	1	0	0	1	0	0	2	0
MSTRG.25262	ENST00000491033.1	1	0	0	0	1	1	0	0	3	0	0	1	0	0	0
MSTRG.28710	ENST00000491035.5	518	750	458	2068	1141	3924	676	2584	3360	3654	3332	2946	751	3289	2734
MSTRG.19429	ENST00000491038.1	0	4	0	4	0	4	1	0	5	0	2	1	1	5	1
ENSG00000232280.9	ENST00000491057.5	8	3	6	13	3	9	3	5	9	6	6	4	1	1	1
MSTRG.16640	ENST00000491064.6	10	15	4	18	14	12	15	15	22	18	9	9	2	8	11
MSTRG.24973	ENST00000491069.5	0	0	0	0	0	0	0	0	3	2	1	0	0	0	1
MSTRG.16324	ENST00000491074.6	7	9	6	6	9	8	11	2	15	5	9	9	0	10	4
MSTRG.1303	ENST00000491076.1	3	4	0	2	3	4	6	0	2	3	2	8	0	2	2
ENSG00000160767.23	ENST00000491082.2	4	4	3	3	3	2	8	7	3	19	4	10	1	2	6
MSTRG.1984	ENST00000491084.5	93	98	68	208	149	288	95	232	350	314	321	277	56	300	229
MSTRG.19824	ENST00000491086.5	1	0	0	7	0	2	7	4	1	3	0	1	1	7	3
MSTRG.25394	ENST00000491089.1	8	4	2	15	6	7	7	2	7	11	7	6	0	3	4
MSTRG.17011	ENST00000491090.5	3	1	1	4	3	4	0	5	5	0	2	0	1	2	1
ENSG00000237335.8	ENST00000491095.5	1	3	0	2	0	1	0	0	0	1	1	3	0	4	2
MSTRG.19034	ENST00000491100.5	175	143	82	258	146	240	115	216	343	373	272	230	49	274	237
MSTRG.23015	ENST00000491103.5	24	16	17	15	16	38	11	32	38	54	25	29	9	40	23
MSTRG.27706	ENST00000491115.7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
MSTRG.24282	ENST00000491117.5	9	7	7	13	9	4	3	7	12	14	13	9	0	6	10
MSTRG.15640	ENST00000491123.5	2	1	2	3	5	1	0	2	4	1	6	3	0	2	1
ENSG00000136699.20	ENST00000491128.5	1	0	3	1	2	0	0	2	2	0	4	1	0	3	0
MSTRG.471	ENST00000491134.5	3	0	2	1	3	0	0	1	1	1	4	3	2	5	2
MSTRG.1131	ENST00000491136.6	3	0	2	4	2	0	0	0	3	0	3	0	1	0	2
MSTRG.20230	ENST00000491138.1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
MSTRG.20126	ENST00000491144.5	0	0	1	3	0	0	3	1	2	5	3	2	0	2	1
MSTRG.25170	ENST00000491150.5	4	5	2	7	2	2	2	1	9	6	3	1	0	6	3
MSTRG.28716	ENST00000491154.1	19	27	10	31	16	23	18	23	45	33	35	24	4	28	17
MSTRG.24244	ENST00000491163.1	1	1	0	5	3	3	0	2	2	7	1	1	1	2	1
MSTRG.7839	ENST00000491166.1	5	2	2	14	15	7	8	11	6	10	6	12	0	6	4
ENSG00000237441.10	ENST00000491168.5	1	0	1	4	4	1	0	1	6	3	6	4	1	2	3
ENSG00000197024.9	ENST00000491174.1	1	0	0	3	1	2	0	0	0	0	0	0	0	0	0
MSTRG.1934	ENST00000491177.1	448	614	494	1464	836	1978	623	1484	2282	2225	1852	1903	340	1938	1437
MSTRG.19811	ENST00000491182.1	0	0	0	1	6	7	1	10	3	0	2	3	2	5	1
MSTRG.20253	ENST00000491186.5	1	0	0	0	3	1	0	1	2	1	0	0	0	1	0
MSTRG.27161	ENST00000491192.1	171	111	58	217	139	149	147	122	136	201	163	140	27	154	89
MSTRG.3430	ENST00000491200.5	22	14	6	36	15	29	20	19	32	43	21	18	5	27	13
MSTRG.20070	ENST00000491202.5	0	6	1	2	2	3	13	3	9	6	4	6	1	8	2
ENSG00000204301.6	ENST00000491215.1	0	0	0	2	0	1	1	1	1	7	2	1	0	4	2
MSTRG.2190	ENST00000491225.5	0	0	0	0	2	6	0	4	0	0	2	0	0	0	0
MSTRG.16738	ENST00000491229.1	11	4	2	7	2	4	2	6	12	3	13	4	0	3	3
MSTRG.4766	ENST00000491231.5	2	2	3	0	0	5	0	5	3	5	0	0	0	3	0
MSTRG.28157	ENST00000491236.1	0	0	0	0	0	1	0	0	0	0	0	3	0	1	0
MSTRG.813	ENST00000491241.2	7	4	2	5	6	7	3	5	13	9	10	4	3	9	9
MSTRG.18153	ENST00000491251.1	2	6	0	4	1	1	6	0	4	2	1	1	0	0	4
MSTRG.15610	ENST00000491252.5	0	1	2	1	2	0	3	0	5	4	0	0	0	0	0
MSTRG.28050	ENST00000491253.1	0	0	0	0	2	0	0	5	0	0	1	0	0	0	0
MSTRG.2130	ENST00000491263.1	9	4	7	10	0	2	4	3	7	6	4	5	0	3	0
MSTRG.1343	ENST00000491266.5	0	0	1	1	0	4	0	2	5	5	2	2	0	1	0
MSTRG.15656	ENST00000491267.1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.11914	ENST00000491272.2	2	1	1	1	3	6	1	3	1	5	5	3	2	2	7
MSTRG.526	ENST00000491274.6	8	16	8	19	18	19	13	18	25	25	25	19	2	24	12
MSTRG.15941	ENST00000491292.5	4	2	5	7	5	8	5	3	6	6	0	4	0	4	2
MSTRG.25012	ENST00000491294.1	34	25	24	59	35	39	35	23	31	42	31	37	3	41	27
MSTRG.19327	ENST00000491299.5	0	0	0	5	3	1	2	2	1	5	4	3	0	6	3
MSTRG.16609	ENST00000491306.6	9029	9440	7318	22756	15256	26580	11526	22163	32153	33359	29043	30221	4807	28074	21625
MSTRG.2000	ENST00000491308.5	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
MSTRG.27726	ENST00000491309.5	9	4	4	3	7	6	6	0	3	7	4	5	0	4	0
MSTRG.3746	ENST00000491313.5	3	2	1	4	3	5	3	4	4	3	15	2	1	3	1
MSTRG.19071	ENST00000491318.5	0	0	0	0	0	3	0	0	2	3	2	2	0	0	0
MSTRG.2339	ENST00000491322.1	36	17	14	34	24	24	33	17	25	26	21	24	5	16	13
MSTRG.19494	ENST00000491335.1	325	420	318	1151	668	1729	584	1275	1836	1797	1711	1644	322	1625	1138
MSTRG.2459	ENST00000491336.5	0	0	0	0	0	3	1	0	0	0	0	0	0	2	2
MSTRG.2892	ENST00000491337.6	0	2	0	0	0	0	0	1	5	2	2	0	0	1	2
MSTRG.8306	ENST00000491344.7	3	4	0	1	2	3	0	2	4	5	2	3	0	2	7
MSTRG.450	ENST00000491346.5	13	4	10	7	14	13	15	20	25	17	19	14	5	22	11
ENSG00000092098.18	ENST00000491351.6	1	2	1	3	0	1	2	0	3	3	3	1	0	0	0
ENSG00000233734.8	ENST00000491367.1	1	0	0	0	2	0	0	7	10	7	16	5	1	8	7
MSTRG.17322	ENST00000491381.6	1	3	0	0	2	4	5	2	2	7	4	0	0	3	0
MSTRG.15684	ENST00000491383.5	2	2	3	7	6	0	5	0	13	2	2	0	0	2	0
MSTRG.19365	ENST00000491388.6	30	30	13	23	37	23	19	30	48	49	33	16	8	21	19
MSTRG.17897	ENST00000491389.1	9	4	6	9	0	3	4	7	12	6	5	3	2	2	5
MSTRG.2083	ENST00000491390.2	1	1	0	2	0	3	0	5	2	4	3	4	0	1	2
ENSG00000225201.6	ENST00000491393.1	0	0	1	0	1	0	0	4	0	2	2	0	0	0	0
MSTRG.17610	ENST00000491395.5	1	2	0	0	1	0	1	0	8	0	0	4	0	0	0
MSTRG.19504	ENST00000491398.5	0	0	0	1	0	1	0	3	0	0	0	0	0	0	1
MSTRG.23565	ENST00000491404.2	180	174	119	236	253	272	187	185	321	316	251	180	58	192	169
MSTRG.1116	ENST00000491410.1	2	6	5	13	9	18	4	13	26	12	11	25	3	16	9
MSTRG.2567	ENST00000491415.7	7	0	3	0	3	2	7	3	2	6	1	2	4	2	0
MSTRG.3969	ENST00000491416.5	4	1	2	2	6	7	3	6	2	7	0	6	0	1	3
ENSG00000204392.11	ENST00000491421.5	6	7	0	10	2	8	5	4	5	3	0	1	3	6	5
MSTRG.19589	ENST00000491422.1	14	3	6	12	14	14	10	10	11	8	5	0	3	11	9
MSTRG.786	ENST00000491434.5	0	0	0	0	0	2	0	3	0	2	0	0	0	0	3
MSTRG.27358	ENST00000491445.1	4	0	0	3	2	0	0	0	0	0	0	3	0	2	0
MSTRG.14916	ENST00000491447.1	1	1	2	0	1	0	1	0	0	3	0	0	0	0	0
MSTRG.18509	ENST00000491449.5	0	0	0	0	2	0	0	3	2	0	0	0	0	0	0
MSTRG.2613	ENST00000491455.5	4	6	0	2	2	2	0	7	4	6	2	3	0	4	4
MSTRG.3035	ENST00000491458.1	1	0	0	4	3	0	0	0	1	3	2	4	1	0	2
MSTRG.15597	ENST00000491465.5	7	6	6	13	12	8	10	5	9	20	3	3	0	6	7
MSTRG.11868	ENST00000491466.5	1	0	0	6	1	3	0	2	0	4	1	2	0	1	1
MSTRG.19071	ENST00000491470.1	1	0	0	2	2	0	0	0	1	0	0	3	0	3	0
MSTRG.20172	ENST00000491473.5	2	0	7	3	2	3	0	3	7	1	0	1	0	1	2
MSTRG.18924	ENST00000491476.5	4	0	0	4	1	4	4	5	10	6	6	7	0	7	7
ENSG00000241370.6	ENST00000491477.5	0	1	1	1	2	1	0	0	0	2	0	0	0	3	1
MSTRG.27116	ENST00000491485.1	0	0	1	0	0	1	0	0	4	1	0	0	2	0	0
MSTRG.2310	ENST00000491495.2	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0
MSTRG.19360	ENST00000491511.6	4	3	2	1	0	4	0	5	6	16	11	7	2	10	2
MSTRG.17853	ENST00000491513.5	0	1	0	0	1	4	0	1	3	2	5	3	0	0	5
MSTRG.11150	ENST00000491523.5	17	13	5	11	12	12	16	7	13	19	10	13	3	12	3
MSTRG.8957	ENST00000491535.5	0	3	3	6	2	4	5	1	0	10	1	9	2	2	1
MSTRG.460	ENST00000491536.5	28	24	9	31	22	12	18	32	40	45	55	27	4	25	20
ENSG00000236826.7	ENST00000491537.5	3	9	0	7	7	10	9	3	11	9	5	7	1	10	8
MSTRG.19704	ENST00000491539.5	0	0	0	0	0	0	0	0	1	0	0	2	0	11	0
MSTRG.18401	ENST00000491541.1	23	9	8	19	22	23	15	16	25	17	17	26	1	9	16
MSTRG.3159	ENST00000491542.6	0	0	1	1	0	3	2	3	2	0	0	0	0	0	1
MSTRG.20253	ENST00000491544.1	0	0	0	0	1	0	0	5	0	1	0	0	0	0	0
MSTRG.18363	ENST00000491545.5	3	2	4	9	6	16	8	7	9	15	11	4	0	4	10
MSTRG.7831	ENST00000491548.5	0	0	0	0	2	0	0	1	0	4	0	1	0	2	1
MSTRG.7713	ENST00000491555.5	32	26	5	20	29	20	20	16	19	37	25	24	4	33	18
MSTRG.25015	ENST00000491560.1	178	216	175	673	417	756	319	536	749	807	768	746	138	685	514
MSTRG.28412	ENST00000491568.6	0	0	0	4	2	2	0	0	2	5	4	5	2	2	8
MSTRG.28715	ENST00000491569.5	25	13	4	16	21	13	16	20	28	26	27	14	3	22	12
ENSG00000237495.9	ENST00000491575.5	0	1	0	6	3	10	0	8	13	15	15	16	0	6	10
MSTRG.721	ENST00000491577.5	7	9	8	11	7	15	1	15	24	13	15	9	1	8	10
MSTRG.19400	ENST00000491580.1	0	0	0	4	0	1	0	4	0	5	2	0	0	0	4
MSTRG.10644	ENST00000491587.1	1	0	0	0	2	1	0	0	1	2	1	5	0	0	0
MSTRG.18016	ENST00000491588.1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
MSTRG.28395	ENST00000491602.1	2	1	2	1	2	5	3	2	1	5	4	0	0	0	2
MSTRG.19096	ENST00000491606.5	6	1	3	5	8	3	0	7	10	12	5	3	0	12	4
MSTRG.19090	ENST00000491607.5	7	3	2	7	7	5	3	9	10	21	15	17	0	9	7
MSTRG.28620	ENST00000491609.5	0	0	1	0	0	0	0	0	3	4	0	0	0	1	0
MSTRG.18994	ENST00000491610.2	26	11	10	21	14	12	15	14	15	21	11	12	2	13	8
MSTRG.3016	ENST00000491614.6	45	23	10	133	52	242	24	182	207	228	216	170	55	261	209
MSTRG.19822	ENST00000491617.5	0	0	2	0	0	3	0	0	4	0	3	2	0	0	0
ENSG00000231247.8	ENST00000491628.1	2	3	5	2	7	7	3	2	1	9	6	5	2	1	1
MSTRG.11464	ENST00000491631.5	3	5	5	20	13	45	8	54	75	81	60	66	8	69	52
MSTRG.2921	ENST00000491635.1	0	0	0	0	0	1	3	0	4	1	2	0	0	0	1
MSTRG.20249	ENST00000491658.2	0	0	1	0	2	0	0	2	4	5	4	2	0	1	2
MSTRG.15669	ENST00000491659.5	0	0	0	0	0	2	0	0	0	0	0	0	0	3	2
MSTRG.19839	ENST00000491660.1	1	0	0	3	5	0	0	0	6	0	3	0	3	0	0
MSTRG.19596	ENST00000491668.2	14	5	3	7	8	7	5	9	11	12	8	4	3	8	4
ENSG00000228964.10	ENST00000491669.5	3	0	1	5	1	4	2	0	4	3	4	5	1	8	1
MSTRG.19513	ENST00000491690.2	3	0	2	1	2	0	3	0	4	2	1	1	0	0	0
MSTRG.16666	ENST00000491697.1	0	0	0	2	0	1	1	2	7	7	1	5	1	3	8
ENSG00000206288.13	ENST00000491702.1	0	0	3	1	2	1	0	0	1	3	2	1	0	2	2
MSTRG.17689	ENST00000491703.5	134	128	99	584	229	992	134	711	899	916	902	836	196	900	785
MSTRG.19716	ENST00000491704.5	3	4	2	0	3	3	2	1	1	0	0	0	0	6	0
MSTRG.23034	ENST00000491710.6	5	2	0	4	10	1	3	1	0	0	2	0	0	1	0
MSTRG.10288	ENST00000491718.5	6	3	4	4	3	8	10	4	6	7	4	0	0	9	3
MSTRG.16314	ENST00000491720.5	17	10	6	17	21	12	16	8	15	20	8	11	0	2	5
MSTRG.16432	ENST00000491721.1	2	0	0	0	0	0	0	3	0	2	0	0	0	3	1
MSTRG.17885	ENST00000491729.1	0	0	2	0	1	0	2	0	0	0	0	2	0	3	2
MSTRG.2924	ENST00000491735.1	0	0	1	3	1	5	2	5	2	8	3	2	1	5	1
MSTRG.21455	ENST00000491736.1	5	0	3	4	5	8	3	10	7	4	4	7	3	7	9
MSTRG.28552	ENST00000491737.5	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0
MSTRG.18989	ENST00000491739.5	0	0	5	2	5	1	0	2	4	6	2	0	0	5	4
MSTRG.9046	ENST00000491746.5	0	3	0	5	0	0	2	0	2	0	2	3	0	1	1
MSTRG.557	ENST00000491748.1	0	0	3	1	0	0	0	0	0	2	0	0	0	0	0
MSTRG.11335	ENST00000491753.2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ENSG00000242726.6	ENST00000491758.5	2	1	0	3	1	12	4	0	0	1	0	2	0	3	0
MSTRG.16828	ENST00000491765.5	85	45	30	84	76	68	59	68	103	148	86	56	8	61	76
ENSG00000204386.12	ENST00000491768.5	3	1	0	4	0	2	2	2	5	0	5	0	0	0	1
MSTRG.16801	ENST00000491769.1	5	0	0	0	0	5	3	0	0	0	0	0	0	2	0
MSTRG.24640	ENST00000491770.1	2	3	0	1	2	1	2	3	1	1	0	4	0	4	0
MSTRG.16062	ENST00000491771.5	0	2	0	2	5	2	4	0	0	0	0	2	0	0	0
MSTRG.1033	ENST00000491773.6	24	23	10	39	26	24	14	20	33	30	21	20	3	15	13
MSTRG.16631	ENST00000491780.5	0	4	2	3	4	3	0	5	4	5	5	3	0	6	2
MSTRG.24582	ENST00000491782.1	7	5	2	8	5	0	4	1	3	6	4	3	0	0	0
MSTRG.17688	ENST00000491794.1	9	11	6	9	2	5	9	2	8	6	6	10	0	5	3
ENSG00000224399.11	ENST00000491795.5	2	0	4	2	2	1	2	0	2	1	3	1	0	1	0
MSTRG.1303	ENST00000491811.5	1	0	1	0	1	0	0	0	0	0	0	1	0	3	2
MSTRG.3946	ENST00000491814.1	0	1	2	4	0	0	0	0	5	0	0	0	0	6	3
MSTRG.19510	ENST00000491824.1	0	0	0	0	0	0	0	1	2	0	0	3	0	0	0
MSTRG.22359	ENST00000491831.5	0	2	0	0	1	1	0	0	5	1	0	0	0	0	0
MSTRG.28696	ENST00000491833.5	0	0	0	0	8	0	0	0	0	1	2	0	0	0	0
MSTRG.18532	ENST00000491834.5	2	3	1	3	3	0	0	2	4	3	0	2	0	2	0
MSTRG.27527	ENST00000491850.5	2	2	0	0	0	2	0	4	0	0	2	0	0	0	0
MSTRG.28405	ENST00000491851.5	10	0	2	0	3	0	6	2	1	6	5	4	2	0	0
ENSG00000204344.16	ENST00000491861.6	0	0	0	2	0	2	0	2	1	3	0	2	0	0	3
MSTRG.20090	ENST00000491873.5	20	7	13	37	30	33	13	33	35	55	47	33	4	46	35
MSTRG.7730	ENST00000491878.5	0	5	0	1	2	0	0	0	2	0	0	0	0	0	0
MSTRG.27226	ENST00000491893.5	1	1	2	0	2	0	1	6	1	5	3	2	0	0	5
MSTRG.23389	ENST00000491898.5	0	0	0	3	3	4	0	0	3	0	0	0	0	0	0
ENSG00000183856.11	ENST00000491900.1	0	0	2	0	3	3	0	3	0	2	0	0	0	2	0
MSTRG.25471	ENST00000491908.1	0	0	0	1	0	0	0	2	5	1	0	3	0	0	1
MSTRG.18067	ENST00000491910.5	4	0	0	0	0	2	0	3	0	0	2	0	0	0	2
MSTRG.27828	ENST00000491911.5	0	0	3	0	0	0	2	1	2	4	2	0	0	2	0
MSTRG.25529	ENST00000491920.1	3	1	0	0	3	1	1	0	0	3	0	0	0	3	2
ENSG00000108091.11	ENST00000491922.1	1	0	0	0	1	0	1	0	0	2	1	0	0	4	0
MSTRG.3488	ENST00000491934.3	13	15	11	7	20	11	13	13	4	19	16	8	2	3	11
MSTRG.17499	ENST00000491935.5	21	12	16	38	28	43	12	36	63	56	41	25	10	37	25
MSTRG.632	ENST00000491936.5	22	19	17	30	30	43	12	34	64	40	40	46	5	43	32
MSTRG.14877	ENST00000491937.6	15	18	13	14	23	8	22	23	28	46	8	16	3	18	6
MSTRG.17973	ENST00000491939.6	4	0	0	0	0	2	3	0	0	6	0	0	1	1	0
MSTRG.18050	ENST00000491948.5	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0
MSTRG.28727	ENST00000491955.5	9	3	5	13	4	2	2	0	13	0	7	0	0	8	0
MSTRG.18184	ENST00000491958.5	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0
MSTRG.18347	ENST00000491966.1	0	0	0	1	0	0	0	3	1	1	0	0	0	0	2
MSTRG.759	ENST00000491976.1	8	3	5	2	4	2	0	4	6	9	3	5	0	0	2
MSTRG.18245	ENST00000491982.1	4	1	4	13	7	22	10	16	26	27	23	17	2	12	6
MSTRG.56	ENST00000491984.5	4	11	1	9	18	10	4	17	35	24	26	39	5	26	28
ENSG00000135940.7	ENST00000491989.1	65	49	35	67	50	37	33	28	93	110	82	64	11	49	40
MSTRG.27667	ENST00000491990.5	0	4	0	2	2	3	12	1	5	4	1	1	0	1	0
MSTRG.1690	ENST00000491992.1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
MSTRG.329	ENST00000491998.5	0	0	2	3	0	0	3	8	1	4	0	4	1	0	0
MSTRG.9941	ENST00000491999.5	2	3	0	5	4	4	1	7	3	10	11	5	0	3	6
MSTRG.27783	ENST00000492002.1	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0
MSTRG.800	ENST00000492007.6	45	59	39	127	82	126	75	107	133	146	136	138	19	147	91
ENSG00000228628.8	ENST00000492011.5	2	0	5	7	1	16	5	6	16	8	10	9	1	13	8
MSTRG.4131	ENST00000492023.1	2	0	1	6	2	3	0	3	3	3	7	4	0	0	1
ENSG00000165322.18	ENST00000492028.5	0	2	0	0	0	0	1	4	2	3	0	2	0	3	2
MSTRG.28496	ENST00000492038.5	0	0	0	5	2	3	0	3	9	4	3	5	1	4	6
MSTRG.15495	ENST00000492039.6	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
MSTRG.18853	ENST00000492064.6	0	2	3	3	1	4	2	3	0	0	0	1	0	3	1
MSTRG.4766	ENST00000492066.5	2	2	3	0	0	4	1	3	3	6	1	0	0	3	0
MSTRG.1565	ENST00000492067.5	3	1	0	0	0	6	3	3	2	3	3	4	1	3	2
MSTRG.27984	ENST00000492081.1	4	0	0	2	0	0	2	2	0	3	1	2	0	2	0
MSTRG.4193	ENST00000492086.5	0	0	0	0	0	4	0	0	2	0	0	1	0	0	0
ENSG00000073169.15	ENST00000492092.1	5	3	0	5	1	7	0	5	1	5	1	1	0	6	3
ENSG00000157191.20	ENST00000492095.5	18	22	8	39	22	28	12	13	34	29	21	35	0	22	13
