gene_id	gene_name	sample02	sample03	sample04	sample09	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20
MSTRG.6545	MSTRG.6545	23	45	21	85	66	140	67	52	76	79	83	53	23	63	52
MSTRG.6546		0	0	0	0	0	1	0	0	1	1	0	0	0	1	1
MSTRG.6547		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MSTRG.6548	MSTRG.6548	0	1	2	0	0	2	0	2	0	0	0	1	1	3	0
MSTRG.6549		0	0	1	0	0	3	1	1	0	1	7	2	1	5	6
MSTRG.655		582	846	584	2775	1236	4505	705	3585	4515	4846	4275	3511	720	3931	3069
MSTRG.6550		59	21	72	54	31	42	25	41	48	73	43	22	0	9	26
MSTRG.6552		0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
MSTRG.6553	MSTRG.6553	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0
MSTRG.6554		156	192	143	469	231	702	181	615	727	713	724	580	103	666	508
MSTRG.6555		0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
MSTRG.6556	MSTRG.6556	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
MSTRG.656	MSTRG.656	1	0	0	12	22	22	2	0	0	1	1	0	0	1	0
MSTRG.6560	MSTRG.6560	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
MSTRG.6561	MSTRG.6561	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
MSTRG.6564		34	27	10	30	45	28	14	26	26	50	48	12	0	30	18
MSTRG.6565	MSTRG.6565	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0
MSTRG.6566		0	15	0	25	20	0	1	0	15	20	10	1	0	0	1
MSTRG.6568		0	0	0	2	0	2	2	2	1	0	29	1	1	4	1
MSTRG.6569		0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
MSTRG.657		0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
MSTRG.6570		0	0	0	0	0	0	0	0	1	2	1	1	0	0	0
MSTRG.6571		234	120	120	252	180	310	126	207	276	312	183	192	20	150	146
MSTRG.6575		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
MSTRG.6577		32	12	0	12	28	27	16	10	24	52	12	4	0	12	10
MSTRG.6579		9	6	0	12	1	0	6	1	8	2	8	5	0	4	1
MSTRG.658	MSTRG.658	0	0	1	0	1	3	0	2	1	1	1	6	0	1	2
MSTRG.6580	MSTRG.6580	111	110	99	64	169	160	101	111	200	141	149	137	20	166	144
MSTRG.6582	MSTRG.6582	0	1	0	0	0	0	0	14	0	1	0	6	0	6	0
MSTRG.6583	MSTRG.6583	4	3	0	6	2	7	0	11	2	7	3	7	3	5	7
MSTRG.6584	MSTRG.6584	0	0	0	0	0	0	2	2	1	5	5	1	1	2	3
MSTRG.6587	MSTRG.6587	126	48	70	116	85	98	50	82	96	92	118	49	1	63	44
MSTRG.6589		1	4	0	6	7	8	1	6	8	17	17	8	0	7	21
MSTRG.659	MSTRG.659	54	4	9	61	48	58	12	41	43	120	95	55	18	28	70
MSTRG.6590	MSTRG.6590	4	1	9	4	6	12	14	8	19	5	0	6	0	7	9
MSTRG.6591	MSTRG.6591	0	0	0	1	0	1	0	1	5	4	0	0	0	1	2
MSTRG.6593		176	143	70	230	308	259	170	142	283	242	143	168	31	146	94
MSTRG.6594	MSTRG.6594	11	0	0	4	2	8	1	1	1	3	18	0	1	4	14
MSTRG.6595	MSTRG.6595	1	0	9	24	12	154	37	164	141	89	140	129	12	97	87
MSTRG.6598		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MSTRG.6599	MSTRG.6599	22	38	45	48	28	54	30	54	102	59	47	13	1	37	47
MSTRG.66	MSTRG.66	51	22	14	68	47	63	40	155	220	328	199	222	41	235	163
MSTRG.660		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.6602		0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
MSTRG.6603		50	43	13	40	26	58	6	35	54	66	27	60	1	12	13
MSTRG.6605	MSTRG.6605	0	0	0	0	1	2	0	2	8	0	0	0	0	3	1
MSTRG.6606		0	0	0	0	0	0	0	0	0	12	0	1	0	0	1
MSTRG.6608	MSTRG.6608	0	0	0	1	0	0	2	1	0	1	0	4	0	6	0
MSTRG.6610		6	0	9	0	1	2	0	21	10	18	25	13	1	34	10
MSTRG.6614		29	1	2	0	0	0	2	10	0	1	20	1	0	1	6
MSTRG.6616	MSTRG.6616	11	9	17	5	24	24	12	2	28	13	20	35	1	12	17
MSTRG.6617	MSTRG.6617	0	0	1	0	0	1	1	2	0	1	2	4	0	1	0
MSTRG.6618		6	10	6	14	15	11	10	6	22	10	4	9	2	8	6
MSTRG.662	MSTRG.662	948	884	583	2434	1587	3208	919	1965	2667	3020	2616	2516	434	2875	1640
MSTRG.6620	MSTRG.6620	50	20	8	55	28	33	12	26	27	60	42	36	3	74	32
MSTRG.6622	MSTRG.6622	18	4	8	11	16	13	12	3	21	11	13	15	3	14	3
MSTRG.6626		0	1	1	1	1	2	2	0	1	0	2	1	0	0	0
MSTRG.6628		2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.6630		17	22	3	43	22	72	12	57	79	84	74	55	14	78	56
MSTRG.6631		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
MSTRG.6632	MSTRG.6632	13	6	9	39	14	10	7	12	17	30	25	18	0	33	7
MSTRG.6635		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.6640	MSTRG.6640	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0
MSTRG.6641	MSTRG.6641	0	0	0	0	0	2	0	1	0	0	2	3	0	0	0
MSTRG.6645	MSTRG.6645	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
MSTRG.6646	MSTRG.6646	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0
MSTRG.6647		15	13	13	22	17	16	18	29	42	54	26	18	6	22	29
MSTRG.6649		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.665		36	30	0	42	31	24	12	24	30	36	23	4	0	30	18
MSTRG.6650	MSTRG.6650	1237	824	658	1207	1222	1171	936	934	1650	1602	1100	949	189	860	674
MSTRG.6651		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.6652	MSTRG.6652	13	11	22	87	62	151	35	116	105	183	104	65	41	129	95
MSTRG.6653		0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
MSTRG.6654		2	6	2	0	3	4	0	5	2	7	3	1	0	5	0
MSTRG.6655		19	9	1	18	38	0	22	0	11	0	0	12	0	6	0
MSTRG.6656	MSTRG.6656	0	1	1	2	0	0	0	0	0	0	2	0	1	1	0
MSTRG.666		1	1	0	1	15	8	0	0	11	7	0	1	1	1	8
MSTRG.6660		2	0	0	0	0	0	1	0	1	2	1	0	0	2	0
MSTRG.6661		0	2	1	1	1	1	1	1	4	12	1	11	0	1	6
MSTRG.6662		8	8	0	13	2	32	7	8	11	47	5	8	3	14	6
MSTRG.6664		29	15	6	18	10	15	5	6	18	20	9	8	1	30	4
MSTRG.667		11	4	2	9	2	6	1	9	15	4	11	8	1	1	4
MSTRG.6670		0	0	0	1	0	0	0	1	0	6	0	0	0	0	0
MSTRG.6672	MSTRG.6672	0	0	0	0	1	4	0	2	0	1	0	4	0	0	1
MSTRG.6673	MSTRG.6673	0	0	0	1	0	3	0	0	0	1	0	0	0	0	0
MSTRG.6674		1	1	2	2	0	0	1	0	0	0	0	0	0	0	0
MSTRG.6677	MSTRG.6677	1	3	0	1	3	3	1	0	6	5	0	0	0	0	1
MSTRG.668		0	2	0	1	0	0	0	1	1	0	0	0	0	2	0
MSTRG.6681	MSTRG.6681	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0
MSTRG.6684		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MSTRG.6685		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.6688		10	27	11	20	16	18	11	6	21	19	28	3	1	11	10
MSTRG.669	MSTRG.669	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
MSTRG.6690		20	8	14	18	28	10	4	10	8	26	26	6	12	26	14
MSTRG.6694	MSTRG.6694	0	0	0	3	0	0	0	0	1	1	0	1	0	0	1
MSTRG.6695		4	6	6	3	6	2	3	2	6	0	0	5	0	3	1
MSTRG.6696		24	17	15	7	1	24	21	38	22	21	21	30	2	29	41
MSTRG.6697		9	1	0	0	20	1	9	32	63	3	20	6	7	1	1
MSTRG.6699	MSTRG.6699	51	27	16	92	26	92	56	67	155	169	87	74	11	96	68
MSTRG.670		24	14	17	21	10	19	19	25	18	21	12	12	1	26	8
MSTRG.6700	MSTRG.6700	1	5	9	33	3	8	18	39	49	50	63	25	11	28	22
MSTRG.6702	MSTRG.6702	17	24	0	3	40	15	38	27	34	104	12	19	15	18	15
MSTRG.6703		0	0	0	0	0	1	0	1	0	1	0	0	1	0	0
MSTRG.6704	MSTRG.6704	0	0	0	0	0	0	0	1	2	0	0	4	0	0	0
MSTRG.6707	MSTRG.6707	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
MSTRG.6708		32	7	8	13	28	31	23	29	31	62	38	22	4	38	19
MSTRG.6709		2	0	0	0	0	0	0	2	0	0	0	2	0	3	0
MSTRG.6710		6	4	1	22	10	15	14	6	17	18	29	24	0	2	7
MSTRG.6712	MSTRG.6712	6	0	1	9	21	12	5	2	21	17	29	17	1	25	24
MSTRG.6715		15	24	6	10	15	1	24	12	18	20	1	1	0	1	12
MSTRG.672		0	0	0	1	0	0	2	0	0	0	0	1	0	0	0
MSTRG.6722	MSTRG.6722	1	0	1	0	1	1	0	5	0	2	7	1	1	5	1
MSTRG.6723	MSTRG.6723	1	0	0	7	5	8	1	10	13	18	17	19	3	26	10
MSTRG.6724	MSTRG.6724	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
MSTRG.6725	MSTRG.6725	0	0	0	0	0	0	0	5	0	0	0	0	0	2	1
MSTRG.6726		0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
MSTRG.6727		0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
MSTRG.6728		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
MSTRG.6729	MSTRG.6729	0	0	0	0	0	0	0	0	0	0	2	1	0	4	0
MSTRG.673		0	0	1	0	0	0	0	0	0	1	0	1	0	0	0
MSTRG.6730		3	5	5	6	5	1	5	1	7	10	3	6	3	7	3
MSTRG.6732		0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.6733	MSTRG.6733	56	54	31	74	99	40	57	49	76	95	59	30	8	60	25
MSTRG.6736	MSTRG.6736	0	1	1	14	0	1	11	0	17	5	16	15	1	10	9
MSTRG.6739		3	0	0	1	1	1	0	1	0	0	0	0	0	1	0
MSTRG.674	MSTRG.674	8	14	0	6	5	1	17	1	27	2	3	9	1	0	5
MSTRG.6740		456	401	240	360	265	349	313	131	310	373	205	236	35	387	209
MSTRG.6741	MSTRG.6741	154	105	75	288	192	463	106	282	301	333	342	267	82	338	280
MSTRG.6742	MSTRG.6742	88	115	72	585	233	935	157	466	541	668	654	562	148	687	681
MSTRG.6743		10	10	0	21	16	16	20	16	28	16	11	11	0	13	4
MSTRG.6746		0	0	0	1	0	0	0	0	0	0	0	1	0	1	0
MSTRG.6749	MSTRG.6749	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
MSTRG.675	MSTRG.675	295	212	147	261	316	296	220	276	400	438	286	322	65	202	196
MSTRG.6753		0	6	1	0	3	0	0	7	6	1	4	0	0	1	0
MSTRG.6755		0	0	0	1	0	0	0	0	1	2	0	0	0	2	0
MSTRG.6756	MSTRG.6756	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
MSTRG.6757		1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MSTRG.6758		7	3	0	10	7	8	8	10	8	11	8	2	1	8	8
MSTRG.6760	MSTRG.6760	0	1	1	4	0	2	1	1	3	0	4	6	0	4	1
MSTRG.6761	MSTRG.6761	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1
MSTRG.6762		972	1475	1301	5527	3175	8739	1954	5508	7817	8189	7613	7462	1377	7617	5836
MSTRG.6763	MSTRG.6763	1	26	8	37	4	20	15	4	24	42	4	10	1	6	14
MSTRG.6764		0	2	1	0	0	1	0	0	9	5	2	0	0	0	3
MSTRG.6766	MSTRG.6766	0	0	0	0	0	0	0	3	0	0	2	0	0	1	2
MSTRG.6768	MSTRG.6768	51	87	29	99	41	86	105	45	95	178	73	77	10	31	14
MSTRG.677	MSTRG.677	29	34	18	26	21	39	28	66	100	98	106	79	26	81	59
MSTRG.6770	MSTRG.6770	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
MSTRG.6774		0	0	0	2	0	3	0	0	0	1	2	0	0	1	2
MSTRG.6776	MSTRG.6776	394	413	287	393	414	338	417	324	516	630	400	478	59	429	284
MSTRG.6777		2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
MSTRG.6778	MSTRG.6778	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
MSTRG.6779		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
MSTRG.678	MSTRG.678	18	6	15	25	13	16	14	31	67	32	28	18	5	14	4
MSTRG.6781	MSTRG.6781	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0
MSTRG.6782		24	6	12	24	10	14	22	32	54	62	44	44	1	24	26
MSTRG.6784	MSTRG.6784	57	34	59	83	87	103	38	49	117	130	86	71	19	82	42
MSTRG.6786	MSTRG.6786	0	1	0	1	4	5	2	2	0	4	0	4	2	3	1
MSTRG.6787		575	710	556	2381	1391	2808	1016	2114	2847	3067	2853	2931	510	2921	2140
MSTRG.679	MSTRG.679	6	5	3	4	9	0	9	4	3	3	1	5	2	1	5
MSTRG.6790		12	9	10	12	16	23	19	13	17	47	17	8	2	33	3
MSTRG.6792	MSTRG.6792	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
MSTRG.6794	MSTRG.6794	53	59	37	50	43	32	28	44	105	89	58	35	5	27	30
MSTRG.6796		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MSTRG.6797	MSTRG.6797	0	0	0	4	6	9	2	3	0	13	1	5	0	7	11
MSTRG.6798	MSTRG.6798	17	29	21	105	62	158	52	138	199	278	213	186	51	209	155
MSTRG.6799	MSTRG.6799	3	15	16	12	15	15	7	6	9	14	16	3	2	2	2
MSTRG.680	MSTRG.680	61	48	40	108	22	26	1	38	78	131	29	64	10	12	60
MSTRG.6800	MSTRG.6800	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
MSTRG.6801		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
MSTRG.6805	MSTRG.6805	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
MSTRG.6806		0	0	1	0	0	0	0	0	1	0	0	1	0	0	1
MSTRG.6807	MSTRG.6807	0	2	1	3	0	3	0	0	2	2	2	4	1	2	5
MSTRG.6808	MSTRG.6808	1448	748	525	1135	1188	1118	809	648	1355	1593	967	624	173	935	525
MSTRG.6809		2	0	0	0	0	7	5	1	4	0	0	4	1	8	6
MSTRG.6810	MSTRG.6810	44	33	36	56	57	36	58	28	49	31	32	15	4	29	16
MSTRG.6811		26	10	8	48	36	19	22	17	34	34	21	41	1	45	25
MSTRG.6812		7	1	1	29	0	10	0	13	0	14	9	14	0	1	17
MSTRG.6819		0	1	1	1	2	2	5	0	7	3	1	0	0	0	1
MSTRG.6820		0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
MSTRG.6821		1	2	1	2	1	0	0	0	0	0	3	0	0	1	0
MSTRG.6823		20	10	0	19	17	14	0	15	47	38	16	11	0	1	12
MSTRG.6824		0	0	0	1	2	1	1	0	0	0	0	0	0	1	0
MSTRG.6826	MSTRG.6826	9	15	16	20	24	11	21	12	21	21	1	12	0	1	15
MSTRG.6827	MSTRG.6827	8	7	1	19	6	11	4	4	1	10	3	1	0	1	0
MSTRG.6828		5	0	0	4	4	0	1	3	3	6	3	1	0	3	2
MSTRG.6829	MSTRG.6829	51	39	35	56	28	103	23	66	96	125	80	64	14	74	86
MSTRG.683	MSTRG.683	0	0	0	0	1	0	0	3	4	1	0	0	0	0	0
MSTRG.6830		36	26	16	56	0	28	14	28	28	32	28	1	8	32	50
MSTRG.6832		4	3	1	9	5	7	6	12	9	2	6	4	1	9	2
MSTRG.6836	MSTRG.6836	30	17	5	10	16	11	10	28	54	41	46	24	4	34	35
MSTRG.684		9	6	7	15	1	1	1	1	5	9	4	0	0	31	1
MSTRG.6841	MSTRG.6841	17	108	71	489	163	768	48	724	698	850	684	729	130	713	552
MSTRG.6842		0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
MSTRG.6843		7	22	1	24	27	17	1	24	37	39	37	14	12	9	15
MSTRG.6844		8	1	1	5	1	19	11	12	1	1	2	2	1	1	1
MSTRG.6845	MSTRG.6845	0	7	0	19	1	10	0	31	29	41	32	13	7	10	5
MSTRG.6846		34	39	111	65	70	31	70	15	28	29	27	20	3	17	13
MSTRG.6849		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
MSTRG.685		28	30	11	32	27	42	23	24	44	40	36	27	7	26	23
MSTRG.6850		0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
MSTRG.6851	MSTRG.6851	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
MSTRG.6852	MSTRG.6852	1257	965	751	1272	1226	1115	798	1366	2150	1877	1615	1001	214	1502	918
MSTRG.6853	MSTRG.6853	44	32	44	82	41	162	48	65	135	172	172	123	26	147	153
MSTRG.6854	MSTRG.6854	21	7	3	11	12	17	8	20	20	10	11	18	1	5	4
MSTRG.6855		0	0	8	1	24	24	1	0	24	0	4	8	8	1	0
MSTRG.6856	MSTRG.6856	35	13	14	14	20	25	18	38	24	19	29	18	7	34	25
MSTRG.6857		1	1	0	0	0	1	1	5	0	4	2	4	0	1	1
MSTRG.6858	MSTRG.6858	3	0	0	0	0	3	0	3	2	0	6	0	0	0	0
MSTRG.6859	MSTRG.6859	1151	581	437	665	541	462	493	1312	1929	1898	1482	597	153	786	652
MSTRG.6860	MSTRG.6860	0	2	0	9	3	21	1	30	41	30	43	14	5	12	11
MSTRG.6861	MSTRG.6861	2821	2332	1386	3538	3321	3638	2254	3331	5035	4854	4542	4693	629	4159	2806
MSTRG.6862		0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
MSTRG.6863	MSTRG.6863	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0
MSTRG.6864		1	0	1	0	0	0	0	0	1	1	2	1	0	0	1
MSTRG.6867		86	114	120	373	198	365	118	265	481	436	445	377	73	460	336
MSTRG.6868		0	0	1	1	0	18	1	0	0	0	0	0	0	0	1
MSTRG.6869		31	30	0	27	19	12	14	20	42	30	39	17	0	30	26
MSTRG.687	MSTRG.687	0	2	0	1	0	4	0	1	0	0	0	0	0	0	0
MSTRG.6870	MSTRG.6870	0	0	0	1	0	0	0	0	0	0	0	1	0	5	0
MSTRG.6871		6	0	0	0	6	10	6	13	6	5	4	1	0	0	0
MSTRG.6872		98	81	42	181	114	119	45	89	91	138	135	88	27	107	90
MSTRG.6874		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MSTRG.6875	MSTRG.6875	0	1	0	2	0	1	0	0	5	7	6	1	0	3	0
MSTRG.6876	MSTRG.6876	5	0	0	5	1	7	0	1	5	0	11	3	1	5	12
MSTRG.6877	MSTRG.6877	2	1	0	4	6	0	3	4	0	0	6	0	1	1	5
MSTRG.6878	MSTRG.6878	0	0	0	2	0	5	4	0	0	0	1	7	0	8	2
MSTRG.6879	MSTRG.6879	0	1	0	0	0	0	0	0	0	0	0	2	0	1	3
MSTRG.688		6	1	1	12	6	13	1	28	1	0	10	10	0	0	6
MSTRG.6880		5	6	3	2	2	7	6	2	3	2	4	4	1	3	6
MSTRG.6881		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.6882		1	0	0	0	0	0	0	1	0	0	2	0	0	0	0
MSTRG.6883	MSTRG.6883	178	70	44	145	135	107	65	141	166	221	155	112	22	113	74
MSTRG.6885		0	0	0	3	0	0	0	1	0	0	3	0	0	0	1
MSTRG.6887		0	0	5	0	0	1	0	1	0	0	12	1	0	1	1
MSTRG.6888	MSTRG.6888	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0
MSTRG.6889		0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
MSTRG.689		16	8	4	19	14	17	10	17	26	35	34	18	4	21	22
MSTRG.6890		6	0	1	0	6	12	0	6	10	6	7	0	0	4	0
MSTRG.6892		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
MSTRG.6893		5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.6895	MSTRG.6895	19	11	0	10	19	1	0	20	54	5	1	6	0	1	7
MSTRG.6896	MSTRG.6896	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
MSTRG.6897		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MSTRG.6898		28	29	27	43	67	34	23	29	35	30	10	22	8	25	12
MSTRG.6899		2	0	0	8	12	9	2	12	17	0	12	10	0	8	0
MSTRG.690	MSTRG.690	56	21	1	234	108	111	83	50	337	287	228	479	99	639	332
MSTRG.6900		8	8	6	6	12	6	8	12	6	6	4	4	0	0	9
MSTRG.6901	MSTRG.6901	0	0	1	2	0	2	0	0	0	0	0	1	0	2	0
MSTRG.6902		6	1	10	5	7	4	8	16	10	13	4	11	2	7	3
MSTRG.6904	MSTRG.6904	0	0	1	0	6	1	1	1	0	9	2	4	6	0	2
MSTRG.6905		18	17	0	8	24	31	10	22	3	13	26	10	1	22	21
MSTRG.6907	MSTRG.6907	228	285	141	292	193	152	164	112	403	346	175	166	3	124	91
MSTRG.6908		126	90	53	161	100	117	60	175	228	132	206	203	27	137	79
MSTRG.6909		92	50	61	80	114	105	71	58	123	174	64	67	10	70	64
MSTRG.6911		1	4	4	10	6	10	12	6	4	1	12	1	1	4	3
MSTRG.6913		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MSTRG.6915	MSTRG.6915	1	20	0	40	19	74	1	0	8	9	22	27	5	4	11
MSTRG.6916		48	22	1	54	22	54	31	42	54	66	22	8	8	1	18
MSTRG.6917		0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
MSTRG.6918		0	0	3	0	1	0	0	1	0	0	0	0	1	0	0
MSTRG.6921	MSTRG.6921	74	48	16	102	78	81	65	35	79	125	83	72	11	57	46
MSTRG.6922	MSTRG.6922	25	13	10	11	12	10	13	20	16	26	29	39	1	5	23
MSTRG.6923	MSTRG.6923	91	31	90	121	76	140	83	141	212	185	177	117	19	176	218
MSTRG.6924	MSTRG.6924	132	120	33	54	59	60	23	84	181	108	80	30	1	35	18
MSTRG.6925	MSTRG.6925	44	40	8	29	27	30	13	13	55	20	26	21	2	11	11
MSTRG.6928	MSTRG.6928	14	6	8	39	8	17	19	6	24	9	31	13	0	35	21
MSTRG.6929		26	25	6	44	12	16	3	30	38	54	21	26	1	19	20
MSTRG.6931		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
MSTRG.6932		10	2	10	2	15	0	2	0	2	15	2	15	2	15	15
MSTRG.6933		4	2	5	22	10	14	4	9	14	11	14	10	2	15	5
MSTRG.6935	MSTRG.6935	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
MSTRG.6936	MSTRG.6936	117	147	38	167	183	166	75	96	218	97	154	124	19	94	26
MSTRG.6937	MSTRG.6937	0	0	0	5	3	3	0	0	0	0	0	1	0	5	1
MSTRG.6938	MSTRG.6938	687	467	241	1196	587	1890	350	1650	2035	2171	1941	1753	415	1967	1674
MSTRG.6940		0	0	0	0	2	1	0	0	1	0	1	0	0	1	0
MSTRG.6941	MSTRG.6941	8	24	0	35	1	37	12	38	15	28	23	15	6	14	7
MSTRG.6942	MSTRG.6942	563	543	477	3231	1212	5178	1056	3550	3941	4660	4817	4023	929	5105	3511
MSTRG.6944		1	1	0	0	3	2	3	1	1	4	4	0	0	2	2
MSTRG.6945		21	17	10	48	8	9	9	16	17	4	10	42	1	1	8
MSTRG.6947		1	1	0	1	0	3	2	0	0	18	9	1	1	1	3
MSTRG.6948		62	35	16	43	49	57	38	33	78	81	44	36	6	32	27
MSTRG.6949	MSTRG.6949	0	0	0	0	0	0	3	0	2	0	0	1	0	0	1
MSTRG.695		10	0	0	1	0	10	20	10	10	18	1	1	0	1	1
MSTRG.6950	MSTRG.6950	1	0	0	7	1	3	3	5	0	0	0	1	0	0	2
MSTRG.6951		0	0	1	0	0	0	2	0	0	0	0	0	0	0	0
MSTRG.6953	MSTRG.6953	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
MSTRG.6954		2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSTRG.6956		13	14	1	9	19	38	7	15	27	15	6	12	0	17	18
MSTRG.6957		1	1	0	0	0	3	1	0	2	2	1	3	0	0	0
MSTRG.6958		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
MSTRG.6959		19	14	8	12	20	17	12	24	28	24	18	16	1	21	20
MSTRG.696		1	0	0	1	0	0	0	0	0	1	0	0	0	0	0
MSTRG.6960		30	22	2	26	1	16	4	1	15	18	1	1	2	13	3
MSTRG.6963	MSTRG.6963	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0
MSTRG.6965	MSTRG.6965	5	7	11	2	16	21	9	3	0	14	10	1	0	10	1
MSTRG.6967	MSTRG.6967	20	29	17	36	24	23	32	35	50	42	41	31	2	16	13
MSTRG.6968	MSTRG.6968	1	76	9	81	56	94	20	92	173	169	152	108	31	164	148
MSTRG.6969		32	1	0	12	24	13	1	20	35	16	20	42	0	6	8
MSTRG.6971		0	0	1	8	0	1	0	4	1	1	0	7	0	0	0
MSTRG.6973		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
MSTRG.6974	MSTRG.6974	352	254	239	421	361	362	289	302	486	581	592	325	74	305	263
MSTRG.6976	MSTRG.6976	7	0	8	12	4	5	9	2	6	19	4	6	2	5	0
MSTRG.698	MSTRG.698	12	6	7	53	44	51	35	33	96	52	36	28	2	27	25
MSTRG.6980		20	24	14	10	6	22	10	16	16	18	9	28	1	8	16
MSTRG.6981		0	1	1	0	2	0	0	0	0	0	0	0	0	0	0
MSTRG.6982		0	0	0	0	1	0	0	12	1	0	2	1	0	2	5
MSTRG.6984		7	10	9	4	5	4	8	23	23	58	41	13	1	18	4
MSTRG.6987		1313	1112	741	3773	2191	7000	958	4817	5600	6198	5676	4899	1495	6099	4895
MSTRG.6988		42	1	10	54	36	72	30	71	72	78	84	30	17	30	42
MSTRG.6989	MSTRG.6989	0	3	2	43	17	4	9	11	2	22	38	37	20	53	76
MSTRG.699		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MSTRG.6991	MSTRG.6991	16	0	0	66	23	7	11	28	1	40	28	13	5	8	3
MSTRG.6992		0	4	0	0	0	4	14	0	3	65	37	10	24	87	51
MSTRG.6996	MSTRG.6996	30	13	37	29	28	23	28	28	71	32	65	28	4	33	14
MSTRG.6999		30	27	1	27	12	18	18	15	29	18	1	9	1	9	18
MSTRG.7		1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
MSTRG.700		24	1	0	0	8	22	18	32	53	44	24	31	1	35	16
MSTRG.7001	MSTRG.7001	0	1	0	2	5	1	0	1	0	0	1	5	0	0	0
MSTRG.7002		10	12	11	1	0	18	0	38	6	36	17	1	0	10	18
MSTRG.7003		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MSTRG.7004		12	12	0	13	1	24	42	30	42	36	30	3	1	36	4
