"Log2MeanExon"	"Log2FC"	"pvalue"	"padj"
"MSTRG.7587:MSTRG.7587.6"	1.13067091658042	0.261654284885883	0.589392249299367	1
"MSTRG.7587:MSTRG.7587.3"	-0.686953203313186	-0.472940819733136	0.698109276869114	1
"MSTRG.2621:ENST00000259154.9"	2.11592946570284	0.0541757725893177	0.825232925610531	1
"MSTRG.2621:ENST00000495537.1"	2.03919033248704	-0.0581127507736949	0.825263753106152	1
"ENSG00000282230.1:ENST00000632061.1"	1.50885067851722	0.168277014630001	0.694996556927346	1
"MSTRG.23960:ENST00000308191.11"	1.27121936269438	-0.00761504574193794	0.693824581672038	1
"MSTRG.23960:ENST00000615259.4"	1.31236390287425	-0.0642938888461755	0.578625883836444	1
"MSTRG.23960:MSTRG.23960.6"	-0.623741098272753	0.144871028071042	1	1
"ENSG00000262788.3:ENST00000633692.1"	2.09191188909452	0.10361193008366	0.631561780408668	1
"ENSG00000262788.3:ENST00000575702.3"	2.14863014607972	0.134491845861533	0.546404781647507	1
"ENSG00000262788.3:ENST00000632079.1"	1.99743916986792	0.0956677739227216	0.668329844826794	1
"MSTRG.13628:ENST00000293648.8"	2.55670976814142	-0.0694726534354984	0.951264775721074	1
"MSTRG.13628:ENST00000585688.5"	-1.62815670150416	-1.17998748520961	1	1
"MSTRG.13628:ENST00000590155.5"	-1.98483433448522	-11.2300292447591	0.726690229589974	1
"MSTRG.23643:ENST00000699914.1"	0.727210162007798	0.108026454563291	0.873131456661171	1
"MSTRG.23643:ENST00000369577.8"	0.697114586030335	0.00936069016447683	1	1
"MSTRG.23643:ENST00000339907.8"	0.697114586030335	0.00936083751179351	1	1
"MSTRG.23643:ENST00000496806.2"	0.781229799918437	-0.0178609291493455	0.965120552947812	1
"MSTRG.23643:ENST00000466062.3"	0.697114586030335	0.00936069016447671	1	1
"MSTRG.23643:ENST00000699989.1"	0.739051589228401	-0.115591880465524	0.797271822027654	1
"MSTRG.22968:MSTRG.22968.6"	1.97748289548801	0.0136509818065156	0.981019030777574	1
"MSTRG.22968:ENST00000324331.10"	1.89208063035879	-0.0241252372105405	0.908313578879403	1
"MSTRG.22968:ENST00000648580.1"	-1.03703869682685	-0.550826868390604	0.596864838634471	1
"ENSG00000292086.1:ENST00000709680.1"	3.42646213597229	0.0833645619622954	0.771208424369558	1
"ENSG00000292086.1:ENST00000709682.1"	1.8495475489002	0.0590084998123475	0.845658053266382	1
"MSTRG.13624:ENST00000320451.7"	1.88223572949361	-0.106672771329329	0.701725366657853	1
"MSTRG.13624:ENST00000586602.5"	1.74460621077623	0.111229999563995	0.701973604594032	1
"MSTRG.2215:ENST00000362019.7"	2.54362511035482	-0.0536126362148495	0.834988714221339	1
"MSTRG.2215:ENST00000361735.4"	2.64306634592568	0.0316659026300092	0.896205521694896	1
"MSTRG.2215:ENST00000466643.1"	2.43286718547838	-0.0159763857546791	0.951154156109393	1
"MSTRG.2215:ENST00000367737.9"	2.64306634592568	0.0316659027544706	0.896205521694896	1
"MSTRG.2517:ENST00000367164.1"	1.57972161612736	0.0485604598876881	0.868030789863622	1
"MSTRG.2517:ENST00000264515.11"	1.63670391321028	-0.0469993972773735	0.868026012004728	1
"MSTRG.23655:ENST00000691725.1"	0.0115274917201718	-0.433585369018766	0.640574808857808	1
"MSTRG.23655:ENST00000691238.1"	1.44909196569812	-0.199833458548914	0.643371126941443	1
"MSTRG.23655:ENST00000687437.1"	-0.628364279157549	-0.207699067219105	0.862694590957602	1
"MSTRG.23655:ENST00000685219.1"	-0.447144446176837	0.611980364428597	0.621150306111528	1
"MSTRG.23655:ENST00000687078.1"	-0.905313812927354	-0.141493782795663	0.789794125299442	1
"MSTRG.23655:ENST00000685069.1"	-0.826574104941305	-0.700250188740712	0.524135579826769	1
"MSTRG.23655:ENST00000685408.1"	1.20569885205339	-0.15409592009351	0.725138851298334	1
"MSTRG.23655:ENST00000497828.2"	0.116034451853181	-0.395962431513791	0.589951447912479	1
"MSTRG.23655:ENST00000691205.1"	0.602373955119718	-0.396304422175158	0.563263134857983	1
"MSTRG.23655:ENST00000692684.1"	0.62695513587245	-0.122998960880055	0.849641974861765	1
"MSTRG.23655:ENST00000493269.2"	0.178919607395247	-0.291690386369509	0.927644774616064	1
"MSTRG.23655:ENST00000685376.1"	1.08761646933392	0.221138718094594	0.723065930330121	1
"MSTRG.23655:ENST00000691634.1"	0.559350141236569	0.102343541874036	0.854212202630556	1
"MSTRG.23655:ENST00000686284.1"	0.646056073592359	0.289968372652448	0.614658200145999	1
"MSTRG.23655:MSTRG.23655.29"	-1.50446465869261	0.876892713180559	0.616238907671926	1
"MSTRG.23655:ENST00000689594.1"	0.440569428814761	0.0625079661385958	0.680205979531087	1
"MSTRG.23655:ENST00000688391.1"	-1.23529460825552	-1.28188718183703	0.579864351696399	1
"MSTRG.23655:ENST00000686142.1"	-2.46102091698347	0.90286893641805	0.929115252881767	1
"MSTRG.1900:ENST00000290524.8"	2.18800564421586	0.0294770055202604	0.919803886884274	1
"MSTRG.1900:ENST00000452671.7"	2.21628298021343	0.0997668066059139	0.710393708529823	1
"MSTRG.12715:ENST00000580953.5"	2.10433001893685	0.00684428977519058	0.976144652664578	1
"MSTRG.12715:ENST00000582478.5"	2.17170483488438	0.0664280694190102	0.812009805473697	1
"MSTRG.12715:ENST00000310496.9"	2.15631110499722	0.106812445551054	0.70829062615865	1
"MSTRG.12715:ENST00000583784.1"	2.10433001893685	0.00684428977519058	0.976144652664578	1
"MSTRG.12715:ENST00000580793.5"	2.10433001893685	0.00684428977519058	0.976144652664578	1
"MSTRG.23633:MSTRG.23633.5"	3.29126204185569	-0.131155574581895	0.518319409438502	1
"MSTRG.23633:MSTRG.23633.7"	0.463033902947939	0.101349045115516	0.972431007939597	1
"MSTRG.23633:MSTRG.23633.4"	2.32479513123986	-0.166496592443146	0.5928360246578	1
"MSTRG.23633:MSTRG.23633.6"	2.07592032580234	0.135633605374518	0.717192147467688	1
"MSTRG.23633:MSTRG.23633.2"	1.87327273944359	-0.030559100716486	0.946442791661882	1
"MSTRG.23633:MSTRG.23633.3"	3.04002113799683	0.143530321111609	0.566692098821759	1
"MSTRG.23633:MSTRG.23633.1"	-0.677151220614912	-0.0484810418140957	0.754098830291853	1
"ENSG00000278191.4:ENST00000634057.1"	2.46312801984095	-0.118446340968245	0.640770752310113	1
"ENSG00000278191.4:ENST00000632612.1"	2.12229716313735	0.186554423712015	0.606082164528299	1
"ENSG00000278191.4:ENST00000633720.1"	2.17903968871111	-0.0476448552455713	0.856156714626345	1
"ENSG00000278191.4:ENST00000633563.1"	1.90187676992315	-0.14512938987046	0.695146843025283	1
"ENSG00000278191.4:ENST00000632514.1"	1.37780965625304	0.165688404455962	0.839948711570338	1
"ENSG00000278191.4:ENST00000632736.1"	-1.98211934198153	-0.57986525079997	0.968516298903717	1
"MSTRG.9460:ENST00000249636.11"	2.03015807079275	0.00856300911074381	0.897828747812944	1
"ENSG00000229496.10:ENST00000414440.5"	0.401057180421934	-0.261857044015156	0.748176881424822	1
"ENSG00000229496.10:ENST00000460187.5"	0.611268110852666	-0.318603292558707	0.657985276593057	1
"ENSG00000229496.10:ENST00000479206.1"	-1.2301615224416	-0.170909820150758	1	1
"ENSG00000229496.10:ENST00000482080.5"	-0.00648591423220559	-0.0434073769436185	1	1
"ENSG00000229496.10:ENST00000494835.1"	-0.276286411433995	-0.43069046486865	0.898457382970004	1
"ENSG00000090565.17:ENST00000262305.9"	1.97640353616708	-0.104801248473613	0.62707479652279	1
"ENSG00000090565.17:ENST00000450428.5"	1.07756926200894	-0.0834307909747336	0.832902096072158	1
"ENSG00000158882.15:ENST00000545897.5"	2.32925247791575	-0.0218164197194728	0.961980560547779	1
"ENSG00000158882.15:ENST00000474486.5"	2.28696789869386	-0.0100927075063573	1	1
"ENSG00000158882.15:ENST00000367988.8"	2.31100560080434	0.00992262488937623	0.968959486925314	1
"ENSG00000158882.15:ENST00000367987.1"	2.27230441195369	0.022842693748891	0.929595863687887	1
"MSTRG.2508:ENST00000367188.5"	2.22083131626234	-0.11281152547202	0.664219993651887	1
"MSTRG.2508:MSTRG.2508.3"	-2.56964139048448	11.3393598014981	0.57325727708717	1
"MSTRG.2508:ENST00000687263.1"	-1.43563410489506	-12.378482948845	0.674595461077672	1
"ENSG00000276726.4:ENST00000614397.4"	2.32493727961849	0.0394125226369408	0.886808232446095	1
"ENSG00000276726.4:ENST00000612103.4"	2.40924908252953	0.0722415711261695	0.773069683526883	1
"ENSG00000276726.4:ENST00000632730.1"	1.46233323768819	0.200774840509008	0.611434400602431	1
"MSTRG.2203:ENST00000361580.7"	1.42707507598246	0.0707783386119298	1	1
"MSTRG.2203:ENST00000490550.2"	0.879220704126729	-0.105135640276593	0.779718376846581	1
"MSTRG.2203:ENST00000538366.5"	1.42707507598246	0.0707783357561604	1	1
"MSTRG.2203:ENST00000367765.5"	0.96433965082363	-0.174013205671222	0.654427684552227	1
"MSTRG.2203:ENST00000367767.5"	1.2325204740712	0.0659261620660625	1	1
"MSTRG.22476:ENST00000451821.6"	2.88614156249397	0.179824296112463	0.956219356425045	1
"MSTRG.22476:ENST00000507779.2"	0.650041867094037	0.293563496867129	0.506718696169759	1
"MSTRG.22476:ENST00000302091.9"	-0.221288510846734	0.0347631240611567	0.886546144154366	1
"MSTRG.22476:MSTRG.22476.4"	0.0277283685664898	0.35765987352006	0.533263081917739	1
"MSTRG.22476:ENST00000450845.7"	-0.191849042076191	-0.307241061650723	0.760675128331715	1
"MSTRG.22476:MSTRG.22476.6"	-1.38394931056442	-0.638807120309344	0.564071155846145	1
"MSTRG.7512:ENST00000345941.2"	2.40676100267749	-0.128163660685186	0.607136344201588	1
"MSTRG.7512:MSTRG.7512.8"	1.09569218713901	0.252089543774929	0.584615751861696	1
"MSTRG.7512:ENST00000378434.8"	2.43391361433383	-0.0653949041128818	0.772178069139263	1
"MSTRG.7512:ENST00000620633.5"	2.4813838193457	-0.0380826306261679	0.848844628455293	1
"MSTRG.7512:ENST00000482024.1"	-0.958504287176641	-0.192703014611585	1	1
"MSTRG.22963:ENST00000618533.4"	2.12970521807433	0.123362353187196	0.974454253075183	1
"MSTRG.22963:MSTRG.22963.3"	-1.97288932508237	0.774742415413036	0.661576826149859	1
"MSTRG.9010:ENST00000220496.9"	2.78170722876939	0.145440577361557	0.567516502270487	1
"MSTRG.9010:ENST00000560301.5"	-0.718813544858276	0.674831334397018	0.659923767259961	1
"MSTRG.2534:MSTRG.2534.2"	1.6633029095975	0.0471634979973452	0.938414530476694	1
"MSTRG.23743:ENST00000699573.1"	-0.632984691211721	0.213585212356066	0.820846199298598	1
"MSTRG.23743:ENST00000699581.1"	-0.108803189074779	-0.214360956920327	0.74851345071013	1
"MSTRG.23743:ENST00000699579.1"	-0.242861409146215	0.519564623216545	0.593038897333762	1
"MSTRG.23743:ENST00000699577.1"	-0.734032387194066	-0.936476991366822	0.536423507927889	1
"MSTRG.23743:ENST00000699570.1"	-0.645595988826243	0.113741806566981	0.978416233894948	1
"MSTRG.23743:ENST00000193322.8"	-1.51871862325841	0.547813121693189	0.983500881636571	1
"MSTRG.23743:ENST00000699580.1"	-0.25525161073273	0.20411590996952	0.977212215063239	1
"MSTRG.23743:ENST00000699576.1"	-0.820432941642448	0.585653909757716	0.720164608578935	1
"MSTRG.23743:ENST00000699571.1"	-0.265776063692643	-0.0245970415265568	0.846978219763796	1
"MSTRG.23743:ENST00000492130.2"	-0.872826804814272	0.590091443458837	0.706629032938782	1
"MSTRG.23743:ENST00000467960.2"	-0.241843753041638	0.500013803284903	0.855911742985458	1
"MSTRG.7233:ENST00000361479.10"	2.30951817323913	-0.0272162777695377	0.982149775444742	1
"MSTRG.7233:ENST00000496525.1"	0.215652993385332	0.392217682327586	0.528887566065243	1
"MSTRG.7233:MSTRG.7233.2"	-0.5924576136794	0.254718882449609	1	1
"MSTRG.9434:ENST00000685763.1"	1.71570213814488	0.0603413439854266	0.89295942613953	1
"MSTRG.9434:ENST00000687191.1"	1.27849188321545	0.217589370274226	0.612627659911349	1
"MSTRG.9434:ENST00000689951.1"	1.34416310755213	0.049993484260765	0.839340032486335	1
"MSTRG.9434:ENST00000691077.1"	1.53907560188286	0.0417195814308484	0.919988758080886	1
"MSTRG.9434:ENST00000692487.1"	1.30814072239426	-0.268305372663895	0.573552586713459	1
"MSTRG.9434:ENST00000687481.1"	1.46641572453397	0.0553407613048951	0.902390997073149	1
"MSTRG.9434:ENST00000693150.1"	1.28262353452151	-0.343899878147781	0.527062484689429	1
"MSTRG.9434:ENST00000684779.1"	1.47086023849387	0.099679130344752	0.789763919145872	1
"MSTRG.9434:ENST00000686347.1"	1.44645238759932	0.040540606395205	0.892984587481265	1
"MSTRG.9434:ENST00000688689.1"	1.53962300766657	-0.260756432248037	0.606019143594495	1
"ENSG00000229524.10:ENST00000449450.6"	0.874363952377677	0.136426200124436	1	1
"ENSG00000229524.10:ENST00000481469.1"	0.903667491654369	-0.177856983925533	0.585307596469694	1
"ENSG00000229524.10:ENST00000417144.5"	1.42367674850528	-0.0786368457941273	0.722544270907421	1
"ENSG00000229524.10:ENST00000615143.1"	0.922991717066536	-0.120461236328422	0.682680720431556	1
"MSTRG.28712:ENST00000014935.7"	2.26344450633296	-0.0831012318237798	0.750016391235968	1
"MSTRG.28712:ENST00000369807.6"	2.01851650375805	-0.101984531514393	0.745853959539769	1
"MSTRG.28712:ENST00000393638.5"	2.02764348812665	-0.104265107221769	0.727991667212597	1
"MSTRG.28712:MSTRG.28712.4"	-2.54895450730398	8.94819889830888	1	1
"MSTRG.6924:ENST00000636529.2"	1.78803379997833	0.245352763457168	0.504780153118743	1
"MSTRG.6924:ENST00000697198.1"	2.10201974870977	-0.0420989854870908	0.87708543963932	1
"MSTRG.6924:ENST00000697195.1"	2.17560941674237	-0.191188702816842	0.547111919914461	1
"MSTRG.6924:ENST00000697197.1"	1.87698419159062	0.204554696784602	0.547618534923502	1
"MSTRG.6924:ENST00000539696.6"	2.30044042143819	0.019941354272798	0.900477483338884	1
"MSTRG.6924:ENST00000392727.7"	2.36271852097095	-0.0235097084736586	0.963833803418455	1
"MSTRG.6924:ENST00000697196.1"	1.95903964824232	0.221075598764223	0.50642732503583	1
"MSTRG.220:MSTRG.220.1"	1.44491785809735	0.175136073971456	0.961411375595966	1
"MSTRG.18178:ENST00000676263.1"	1.4219226654742	-0.0757881265630675	0.890567421047743	1
"MSTRG.18178:ENST00000675798.1"	1.32495402315779	0.124975202653382	0.739095240533896	1
"MSTRG.18178:ENST00000675402.1"	1.25298031162671	0.127838671372791	0.752699439138386	1
"MSTRG.18178:ENST00000215862.8"	1.35767235617356	0.122770338656223	0.752532628161686	1
"MSTRG.18178:ENST00000429468.5"	0.618279164843538	0.364596472661395	0.552614700312	1
"MSTRG.18163:ENST00000698263.1"	1.63260753864205	-0.227768331285644	0.567021897974627	1
"MSTRG.18163:ENST00000698268.1"	1.80797643702332	0.140489162197507	0.723655454786481	1
"MSTRG.18163:ENST00000407817.3"	1.45283628546376	0.0105974578235202	0.961222002873901	1
"MSTRG.18163:ENST00000698265.1"	1.34266033915221	0.10477759439857	0.811660165271708	1
"MSTRG.18163:ENST00000698267.1"	1.74567557848331	0.181365299300468	0.631522274847148	1
"MSTRG.18163:ENST00000215838.8"	1.15300249014757	0.236878005580762	0.601128209193512	1
"MSTRG.18163:ENST00000405742.7"	1.28680923183578	-0.277441088073459	0.520444727654336	1
"MSTRG.18163:ENST00000698264.1"	1.31978148397312	0.110519624144078	0.755490554163193	1
"MSTRG.225:ENST00000709717.1"	1.29278434918054	-0.0984912604007555	0.790486830641956	1
"MSTRG.225:ENST00000709718.1"	-0.251043913506143	0.273800765543626	1	1
"MSTRG.225:MSTRG.225.9"	1.77627900720731	0.054835655033304	0.820535729656265	1
"MSTRG.225:ENST00000709725.1"	-0.272184564451005	-0.226534285200353	0.707305297846922	1
"MSTRG.225:ENST00000709719.1"	-0.964117280398952	-0.272891666663341	0.815579892024959	1
"MSTRG.225:ENST00000709722.1"	0.142160413331872	0.32578864475505	0.694495907026496	1
"ENSG00000227761.10:ENST00000425649.6"	1.29723115493296	0.210859300129383	0.670972552228474	1
"ENSG00000227761.10:ENST00000552467.2"	2.20445832708761	0.231166543776302	0.522190102997173	1
"ENSG00000227761.10:ENST00000434446.5"	1.18889243545623	0.00169225983296317	0.944696741930994	1
"ENSG00000227761.10:ENST00000613474.4"	1.10063890110499	-0.356526861847409	0.513919880501892	1
"ENSG00000227761.10:ENST00000431345.5"	-2.30093538452128	11.7990405679755	0.757797845093261	1
"MSTRG.18186:ENST00000471384.5"	1.83235434642565	-0.147760469087542	0.678831697239765	1
"MSTRG.18186:ENST00000326132.11"	1.88934791708894	0.0839239736282276	0.782184748945579	1
"MSTRG.18186:ENST00000266252.8"	1.70235350688122	0.105483506988705	0.762685560672637	1
"MSTRG.27640:ENST00000300456.5"	2.08978793034879	-0.0922985865531363	0.967889368410412	1
"ENSG00000284238.3:ENST00000640917.1"	0.509724794392448	0.22811547716309	0.567904336607683	1
"ENSG00000284238.3:ENST00000639383.1"	-1.21389599033155	-0.664751861633659	1	1
"MSTRG.28605:ENST00000691812.1"	1.30549083804689	-0.230735515741604	0.665740156319627	1
"MSTRG.28605:ENST00000688598.1"	1.5250270302112	-0.252647549739106	0.567133203844448	1
"MSTRG.28605:ENST00000332070.7"	1.50189812258314	-0.079373865816903	0.880755130016205	1
"MSTRG.28605:ENST00000625464.2"	1.47308105522901	-0.076112353734594	0.879886264697016	1
"MSTRG.28605:ENST00000370803.8"	1.38196684522185	-0.00730619769308993	1	1
"MSTRG.28605:ENST00000693759.1"	1.33219149191039	-0.058165129558756	0.93961273924419	1
"MSTRG.18346:ENST00000325301.7"	2.23813059074047	-0.0145194256940786	0.93001698958864	1
"MSTRG.18346:ENST00000433117.6"	1.19110763522929	-0.0384459885076995	0.972933682035483	1
"MSTRG.18346:ENST00000404569.5"	1.00009580296176	-0.0488569655223565	0.94245950360379	1
"MSTRG.18346:ENST00000402881.5"	0.999450202569479	0.130735206169281	0.777808708665114	1
"ENSG00000275333.4:ENST00000619268.4"	1.08702096357596	-0.254830698972875	0.544110607693535	1
"ENSG00000233051.9:ENST00000417899.5"	1.38619261994359	-0.0800893540223971	0.654419798581557	1
"ENSG00000233051.9:ENST00000420744.5"	-0.185169451147666	-10.1957065852874	1	1
"ENSG00000233051.9:ENST00000547767.2"	0.68272056747515	-1.024219468914	1	1
"ENSG00000233051.9:ENST00000427477.5"	0.393591152588702	-11.0354833979897	1	1
"ENSG00000110066.16:ENST00000615954.4"	-0.523645653416265	-0.168198016361388	0.86787081538178	1
"ENSG00000110066.16:ENST00000453170.6"	-0.611289694148974	-0.860614455929172	0.577261701799747	1
"ENSG00000110066.16:ENST00000700520.1"	-1.1929364130985	-0.767134718976232	0.82319633563128	1
"ENSG00000110066.16:ENST00000458496.2"	-1.09730369900578	-1.01846612918563	0.58529177250446	1
"ENSG00000110066.16:ENST00000524672.3"	-2.31066468418808	-9.73051586167634	0.740818074154213	1
"ENSG00000110066.16:ENST00000700525.1"	-0.496392757665132	0.08437630382602	0.796419083273548	1
"MSTRG.27392:ENST00000262457.7"	0.738013102071657	-0.0350565096544027	0.726199312621881	1
"MSTRG.27392:ENST00000262456.6"	0.910102396443707	-0.010893907512689	0.750826382913974	1
"MSTRG.27392:ENST00000496467.5"	-2.70594535122274	10.2825018280956	0.977260384073627	1
"MSTRG.16885:ENST00000620712.3"	1.80021786794764	0.108491442701317	0.632290909975453	1
"MSTRG.16885:MSTRG.16885.6"	-1.47994864003962	0.457222943008481	0.686581546104221	1
"MSTRG.27332:ENST00000411939.5"	2.14516070499257	0.000412944356932954	0.999115484839165	1
"MSTRG.27332:ENST00000375234.8"	2.08249273701974	-0.000206520621480966	1	1
"MSTRG.27332:ENST00000446045.1"	2.08249273701974	-0.000206527597052641	1	1
"ENSG00000262156.6:ENST00000570508.3"	1.23427043530702	0.138286225957465	0.714276251261233	1
"ENSG00000262156.6:ENST00000623492.3"	1.15878462023113	-0.152610462021233	0.714194232029566	1
"ENSG00000227315.7:ENST00000439648.2"	0.914059674857906	-0.104406573843489	0.846972420382505	1
"ENSG00000227315.7:ENST00000492929.1"	0.885204530411694	-0.331697032680193	0.52591437519302	1
"MSTRG.27080:MSTRG.27080.5"	0.661617846255054	0.0401747955878877	0.883425191282518	1
"MSTRG.27080:MSTRG.27080.4"	0.170437335814534	0.0266759192845033	0.991141846685437	1
"MSTRG.27080:ENST00000700924.1"	-1.66302115220464	-0.54971073123493	0.981108599682195	1
"MSTRG.27080:ENST00000701368.1"	-1.09091388409675	0.131670649458372	0.760058040696701	1
"MSTRG.27080:ENST00000615326.5"	-1.39587469677349	0.482973797395807	0.720760552269438	1
"MSTRG.27075:ENST00000341990.8"	-1.97207069836098	1.10955487959541	1	1
"ENSG00000237071.7:ENST00000485666.5"	1.6298798131963	0.185549366493216	0.594816367748732	1
"ENSG00000237071.7:ENST00000453610.1"	1.31327634527463	0.203471121250957	0.692171869544001	1
"ENSG00000237071.7:ENST00000427689.6"	1.3691432800316	0.0807303880880406	0.87515237685857	1
"MSTRG.27043:ENST00000242323.8"	1.70932719432758	-0.00459553627240261	1	1
"MSTRG.27043:ENST00000377724.8"	1.73388860374098	0.0400183761321984	0.937076869195371	1
"MSTRG.27043:ENST00000483167.5"	1.70932719432758	-0.00459551387304491	1	1
"MSTRG.27043:ENST00000478453.1"	1.76539168587176	-0.030232967893806	0.917984985704848	1
"MSTRG.454:MSTRG.454.2"	1.61301362364582	-0.313111995274299	0.589946389649207	1
"MSTRG.454:ENST00000376497.7"	0.675811199350939	0.455691835258087	0.526207431482088	1
"MSTRG.454:ENST00000346436.11"	1.58779900171004	0.290768398603811	0.513385438930559	1
"MSTRG.454:ENST00000312413.10"	0.18432570150552	-0.177689678519846	0.829777302075673	1
"MSTRG.454:MSTRG.454.12"	-0.567861339691678	0.0549168836476026	0.610774105265363	1
"MSTRG.454:ENST00000400892.3"	0.611096017619038	-0.357204510781905	0.543918150484353	1
"MSTRG.454:ENST00000376492.3"	-0.0971257073669504	-0.159615303720784	0.927429654904703	1
"MSTRG.454:ENST00000376496.4"	0.22133479748828	0.421047361056442	0.651218966903067	1
"MSTRG.454:ENST00000376490.7"	-0.0989384522205211	0.219534499586408	1	1
"ENSG00000292221.1:ENST00000710223.1"	-0.717957875055961	-0.466845754726534	0.504713160535368	1
"ENSG00000292221.1:ENST00000710222.1"	-0.513100446040573	0.344726527466132	0.819112663889419	1
"ENSG00000292221.1:ENST00000710221.1"	0.239057067745207	0.336251959376012	0.726817373383172	1
"ENSG00000292219.1:ENST00000710113.1"	-0.192434741459171	0.386956916461996	0.522603799624735	1
"ENSG00000292219.1:ENST00000710116.1"	0.149726556839098	0.356745447512645	0.696461917832617	1
"ENSG00000292219.1:ENST00000710110.1"	0.554397225192646	0.040087963010226	0.913214515587276	1
"ENSG00000292219.1:ENST00000710109.1"	0.573001623030491	0.0823153921924132	0.837706673807184	1
"MSTRG.4298:ENST00000530463.5"	0.601109190222847	0.335269743060592	0.662545352526465	1
"MSTRG.4298:ENST00000533542.5"	-1.99114217989348	-11.593397957256	0.960809535929492	1
"MSTRG.4298:ENST00000396597.7"	0.391495698706367	-0.153704693414753	0.768033724140469	1
"MSTRG.4298:ENST00000396602.7"	0.565790861353554	0.228676730355893	0.800670531366353	1
"MSTRG.4298:ENST00000299606.6"	0.431287352978422	-0.0173101406527739	0.928232491827814	1
"MSTRG.4298:ENST00000532577.5"	-1.84426641499455	12.184404307963	0.614820935539536	1
"MSTRG.4298:ENST00000496276.5"	-1.84426641499455	12.184404307963	0.614820935539536	1
"MSTRG.420:MSTRG.420.3"	2.63231810594102	-0.0117078733382572	0.901759683889737	1
"MSTRG.420:MSTRG.420.4"	2.74468882246742	0.175660721809494	0.54180171861701	1
"MSTRG.420:ENST00000477755.1"	-1.74540354493424	-0.263387728703455	0.788062893696855	1
"MSTRG.420:ENST00000602787.6"	0.346001795318158	-0.253455781942789	0.627366286137059	1
"MSTRG.420:ENST00000400900.6"	-0.062736417059264	-0.228077930822717	0.745708323257809	1
"MSTRG.420:ENST00000602296.6"	-2.73363648162642	0.878374056340099	1	1
"MSTRG.4308:ENST00000256190.13"	0.635142801237998	-0.162210623496728	0.604271592023068	1
"MSTRG.4308:ENST00000692716.1"	0.774807406712542	0.0238411042422521	0.867447724973535	1
"MSTRG.4308:ENST00000690437.1"	0.434265360137994	-0.0605843221454651	0.784337898060541	1
"MSTRG.415:ENST00000622724.3"	0.00959632023534825	-0.31844115790518	0.50803686080029	1
"MSTRG.415:ENST00000620295.2"	-0.518805562780963	-0.49278742140074	0.636348376098937	1
"MSTRG.415:ENST00000377086.5"	0.0483426170134492	0.585887921102213	0.605818672447502	1
"MSTRG.415:ENST00000377081.5"	-0.518805562780963	-0.492787421399851	0.636348376098937	1
"MSTRG.415:ENST00000584329.2"	0.683000082166259	-0.0537303328562387	0.556002647470676	1
"ENSG00000235773.8:ENST00000456720.6"	-0.196342134642646	0.263902241211041	0.700978958636111	1
"ENSG00000235773.8:ENST00000484533.5"	-0.142938429051975	-0.226398392788902	0.815280195441626	1
"ENSG00000235773.8:ENST00000477619.5"	-0.230121599961274	0.258213808324155	0.700065588336763	1
"ENSG00000235773.8:ENST00000438502.5"	-0.233451577647685	0.0845499622588664	0.860905269197481	1
"ENSG00000235773.8:ENST00000620249.1"	-0.365260996848017	0.263824599695568	0.660307491695481	1
"ENSG00000237889.11:ENST00000487410.5"	0.291593827647752	-0.281372044016895	0.573911257946898	1
"ENSG00000236149.9:ENST00000452530.6"	2.30213080335423	-0.145231760634326	0.55062951395142	1
"ENSG00000236149.9:ENST00000423030.5"	1.90484129210153	-0.0940436445900064	0.741747327317645	1
"ENSG00000236149.9:ENST00000473316.1"	-2.09422958950865	-0.130831156981177	0.634779829588862	1
"ENSG00000236149.9:ENST00000457111.6"	2.17123539722103	-0.00549877592317349	0.948044084484589	1
"ENSG00000166483.12:ENST00000450114.7"	0.870239110933246	-0.276960061539384	0.638092458643292	1
"ENSG00000166483.12:ENST00000680141.1"	0.870239110933246	-0.276960061539384	0.638092458643292	1
"ENSG00000166483.12:ENST00000299613.10"	0.870239110933246	-0.276960061115067	0.638092458643292	1
"MSTRG.27149:ENST00000479413.1"	1.1935086764241	0.0165769551316659	1	1
"MSTRG.27149:ENST00000473252.5"	1.12087064154151	0.0496887762614302	1	1
"MSTRG.27149:ENST00000377027.1"	0.402425594732176	0.0125907186648876	1	1
"MSTRG.4428:ENST00000437750.2"	0.953197468090772	-0.0697224291207968	0.867301734316522	1
"MSTRG.4428:ENST00000529592.1"	0.873644886113299	-0.0583484786452273	0.891916010254676	1
"MSTRG.4428:ENST00000331079.11"	0.984596176456236	0.176216539472177	0.690507077087083	1
"MSTRG.4428:ENST00000330796.9"	0.873644886113299	-0.0583484784181335	0.891916010254676	1
"MSTRG.273:ENST00000706602.1"	0.53723850785001	-0.187036569786905	0.747565756295843	1
"MSTRG.273:ENST00000493657.1"	0.504039313666841	0.0835438798085498	0.896240764501977	1
"MSTRG.273:MSTRG.273.3"	0.627229209845534	0.165574946910792	0.774680697160109	1
"MSTRG.273:ENST00000379031.10"	0.70743782439128	-0.0678026470907332	0.876094245187129	1
"ENSG00000232169.9:ENST00000419893.6"	2.34505141850651	-0.0579349743193607	0.824328604862867	1
"ENSG00000232169.9:ENST00000429395.5"	2.17628444832565	-0.203979457193947	0.561526184989939	1
"ENSG00000232169.9:ENST00000448939.6"	2.3092453995614	0.00737847844871098	0.957530696924655	1
"MSTRG.4952:ENST00000684657.1"	2.12151247597234	0.187996784964544	0.611807092467426	1
