GeneName	FoldChange	Pvalue
TIPARP-AS1	0.886879266458959	0.528384796537925
CYB5B	0.450525500469258	0.528826972570711
KANSL1	-3.60717650737068	0.528826972570711
TRAF3IP1	-4.11752240899641	0.528826972570711
ZNF736	-3.06638835022797	0.528826972570711
SENP3-EIF4A1	-0.397332285004198	0.528826972570711
NFATC4	-2.16582206680748	0.528826972570711
AFG3L1P	4.05207813734374	0.528826972570711
C6orf120	1.41830690836097	0.528888722001699
LDHC	2.50390975072812	0.529377756957054
BNC1	-3.30904566859681	0.529635337978211
LINC01605	1.68883483077488	0.53101421550468
RAMAC	0.44199473775322	0.531668175102771
SEPTIN2	0.355352613656867	0.531965136938224
XPO1	-0.593504716985593	0.532340565236514
DLGAP5	-1.46437929688194	0.532340565236514
PTPN13	4.65794996277631	0.532340565236514
AMOTL1	-1.95311910878925	0.532340565236514
TMEM216	0.798726607640721	0.532340565236514
SND1	-0.389624592843345	0.532340565236514
ZNF207	-0.506326123748432	0.532922881123427
NUDT4	0.423451672855331	0.533278131974046
KXD1	0.492304205732648	0.533400953909369
WDR74	-0.802352002299208	0.533400953909369
UQCC1	-0.504120635630824	0.533941794820016
CACFD1	-4.52474121834536	0.53443923097385
COX7A1	-0.30739694010356	0.53443923097385
KCTD11	-3.79156902077869	0.53443923097385
KCTD11	-3.79156902077869	0.53443923097385
DNTTIP1	-1.35422254200319	0.534997270524426
ATP6V1H	-0.707315633029887	0.535767886065875
PWP1	-0.802652718904059	0.535767886065875
PHC3	-2.48621167522747	0.535767886065875
LINC01547	2.91527650471985	0.535767886065875
RBM12B	-2.69234438039881	0.535767886065875
BMS1P1	-4.45300061082629	0.535767886065875
ATG2A	-2.06890028853674	0.536114298988546
RPP21	0.271360979972023	0.536127238967601
DPH7	-1.89685446049175	0.536362056920614
DHX16	-2.24837520536726	0.536362056920614
TTC17	-1.30083308113323	0.53649453384879
DAZAP1	-0.405018048714411	0.53649453384879
CUTA	0.20492319557844	0.53649453384879
USP38	-1.65333385354887	0.53649453384879
CLIC1	0.24958007137316	0.53649453384879
PI4KA	-2.32999229318837	0.53649453384879
LINC00467	0.442360910222764	0.536745235292233
SNHG25	0.235118206701504	0.536745235292233
PTGES3	-0.265476051627319	0.537657538933855
POLR2G	0.260319690963303	0.537657538933855
DNAJB6P1	-2.54122499824699	0.537815991577431
C2orf74	0.707498350819146	0.538023383749734
RABGAP1L	1.84402281044592	0.538053138207787
SNORD3D	-0.393158140960221	0.538053138207787
CMSS1	0.576376598407362	0.53854522279062
HMGA1	-0.295133558389921	0.538642685120236
CCDC138	-3.72476544873178	0.538642685120236
PHACTR1	-2.05303969337429	0.538767860710601
ZNF331	-2.28996808667972	0.538767860710601
CCDC167	0.215380030682978	0.538767860710601
MXI1	-4.85767499738787	0.539580458035315
MLH1	0.809383261850664	0.539615966073168
MT-ND6	-1.1323124031856	0.540094021917996
UNC50	0.491404409521036	0.540541542851771
UQCR11	-0.395614476087415	0.540541542851771
MET	-1.18361828154701	0.54126732397602
EIF4EBP3	0.822781162010001	0.542414695219263
SRSF5	0.350775080019566	0.542486550098142
ADCY7	3.19030958530764	0.542486550098142
FAM111A	1.60686588204957	0.542486550098142
PTTG1IP	-0.38986264397555	0.542486550098142
ZNF33A	0.589224312061127	0.542486550098142
BAG6	-0.574228546101206	0.542486550098142
GPR137	-1.75310351788574	0.543077461532413
EEF2K	-1.26526153156367	0.544141294612817
EEFSEC	-0.998569787091568	0.544141294612817
EEFSEC	-0.998569787091568	0.544141294612817
RTL8C	-0.737966926063787	0.544858840075603
ICE1	-2.66536366127839	0.544858840075603
MCRIP2	-1.09783239834346	0.544858840075603
TYMP	-4.29189979618977	0.545267637531989
FAS	-1.96847137558862	0.545267637531989
MSMO1	-0.264087939746966	0.545267637531989
FAM32A	0.280977143019783	0.545267637531989
KIF20A	0.964073726415627	0.545267637531989
BCL9	-3.85762846396677	0.545267637531989
SGK1	-0.618223943997172	0.545267637531989
SYMPK	-1.52027432148639	0.545267637531989
SCYL1	-1.16047204392815	0.545267637531989
MGST3	0.211139847891149	0.545267637531989
BOD1	1.02078755018006	0.545267637531989
LRMDA	-3.19444616352488	0.545267637531989
ZBTB8OS	0.177700992814383	0.545267637531989
COPS8	0.441363973762308	0.545267637531989
RNA5S2	-0.569154205533072	0.545267637531989
UQCC6	0.462508971127165	0.545267637531989
CCHCR1	-2.98221889245651	0.545267637531989
PPP1R3E	4.52401290155071	0.545267637531989
RNU1-3	-0.785365180052309	0.545267637531989
NEIL2	2.55490704912657	0.545267637531989
OFD1	4.62789852360489	0.545385901022112
PPP1R16B	0.830655318580035	0.545385901022112
CCNC	-0.565053619036722	0.545385901022112
FKBP11	0.222649015644677	0.545385901022112
IFT20	0.302214476145233	0.546394949903064
UBE4B	-1.65329334444544	0.546394949903064
CCL23	-2.72708204812716	0.546470203482891
CCL23	-2.72708204812716	0.546470203482891
CYFIP2	-1.3070074406358	0.546908014236096
DONSON	-2.23668350577724	0.546908014236096
SLC19A1	-0.908245653629969	0.546908014236096
PROS1	-2.39819173154914	0.548434622731809
FBL	-0.370109789467358	0.548503985336179
CCNB1IP1	1.21791861554808	0.548529412124979
ERMARD	2.47245847609223	0.549427303137194
GGACT	-2.96233678063501	0.549427303137194
IDH2	-1.57086446457732	0.549427303137194
ZGPAT	-1.53794589314086	0.549427303137194
TCF19	-2.14694301835439	0.549427303137194
RPP21	0.251567963520774	0.549427303137194
GAPDH	0.180381416007624	0.549694264946924
MBNL1	-0.341487891170915	0.549744647565101
C1orf52	0.74943246267851	0.549744647565101
IGF2BP3	-1.00056102699043	0.550426259364186
FAM227B	2.78370852870731	0.550426259364186
VSTM1	1.50680033283347	0.550426259364186
DGAT2	-4.71136864464374	0.550946079391421
AARS2	1.8240928173622	0.55105315038537
STX12	-0.838624258438761	0.551978964072816
SH3TC1	-0.598935013273058	0.551978964072816
PRRC2B	-0.914935809330065	0.551978964072816
ATG16L2	2.37562638151811	0.553619136648623
CTDSPL	-0.688997689906003	0.553684708392979
PAXBP1	-4.0487745999259	0.554246413674996
DNASE1	-4.12026552140408	0.554246413674996
PRKAR1A	-0.378965383269162	0.555720912865643
USP35	-4.88549756540131	0.555720912865643
SACS	-2.47960649158586	0.555720912865643
PMCH	-0.652014471183997	0.555720912865643
FCHSD1	-1.64215005172448	0.555720912865643
HDAC9	2.99169662082037	0.555968447475969
PALD1	-3.46803243133966	0.555968447475969
C12orf60	2.06022149440762	0.555968447475969
KLRG1	-0.833799471327519	0.556086635083172
ZNF593	-0.354569900711195	0.556086635083172
TCN2	-0.816257325320776	0.557011634796014
GTF3C2-AS2	2.06880438641852	0.558249619875442
DBR1	-1.83925515058547	0.558311568857718
TRMT1L	-1.4283820905533	0.558555931774815
TOMM40	-0.862772317095124	0.558555931774815
CRTAP	-0.438769107471288	0.558555931774815
AFG2B	-2.44851068613369	0.558555931774815
HSPA5	-0.14562839129672	0.558752561080618
VAC14	0.773562948894903	0.558752561080618
E2F1	-2.17917495724939	0.558911388765396
MEG9	3.42502002807665	0.560860207600274
RELL2	-4.27675467748744	0.560890905853422
HMOX2	0.350691227835689	0.560890905853422
AMFR	-1.12144551444859	0.561480086071613
FUT8	-1.57996351809871	0.561744422113423
TNPO3	-1.12371154806143	0.561744422113423
CAND2	-3.25791761302932	0.561744422113423
RASA1	-1.86375090887798	0.561744422113423
SLC18B1	4.54083614700526	0.561744422113423
PTS	0.297204259021846	0.561744422113423
PGM2	-1.28708442712391	0.561744422113423
TMEM9B	-1.00355544438925	0.562743409884793
TMEM106C	0.646955779143974	0.56326982888868
HSPBAP1	-2.53796156956975	0.56326982888868
GCNT2	-1.88757434744869	0.56326982888868
PSMC6	-0.480882498068618	0.563430912415055
PNISR	-1.04193821636447	0.563430912415055
EIF1AD	0.763494563810053	0.563585097556865
SPMIP8	0.535004566424202	0.563820983322141
DAXX	0.387229844190633	0.564120793412582
RPL23AP3	-3.51305625255563	0.564120793412582
NPHP3	2.80831112600161	0.565540366681738
ABHD17A	-0.712534236860844	0.565922768197681
HSPB1	0.143091583910103	0.566165574680728
EIF2A	-0.449240499265607	0.566165574680728
PDLIM3	-2.20236870894089	0.566165574680728
ACP6	-1.57599407771076	0.566165574680728
TRBC2	0.591398457231717	0.566165574680728
COTL1	-0.484480803499195	0.566398372117762
PSMD9	0.407228045223907	0.566398372117762
SLC2A4RG	-0.799114792429332	0.566398372117762
TRAPPC14	-4.32822982658917	0.566398372117762
CORO1B	-0.897578854781507	0.566398372117762
ZSCAN9	2.46065116973669	0.566653000153822
SMARCE1	-0.514387524077075	0.566953655690473
PRPF31	0.677364698906072	0.566953655690473
PCID2	-0.993678340066512	0.566953655690473
CPSF4	-0.973483364665108	0.566953655690473
GOLGA8B	-2.66003168006834	0.566953655690473
PRRG2	-3.6421253318156	0.567959303496143
ST7L	1.46530005161387	0.568440561483763
POLR3B	-2.62366633885657	0.568440561483763
SIRT6	-0.963670416162346	0.568440561483763
MAPK11	-1.47261282218462	0.568440561483763
GOLT1B	0.560097074071807	0.568462218090999
FHIP2B	1.53546279661566	0.568462218090999
RFNG	-1.10161180294681	0.568462218090999
GNG5	0.147529876657417	0.568462218090999
BCR	-0.405634361796071	0.568462218090999
CLIC1	0.229123857031603	0.568462218090999
ACVRL1	-0.293304867756659	0.56883348858172
IDE	1.1168163008298	0.568898096653795
RRP1B	-1.11524272054237	0.568898096653795
CNP	0.549973723223464	0.569148170814731
GGCT	0.604254467671549	0.569258000994589
RAD51AP1	2.3333299409575	0.56958007388939
SEMA3F	-1.08155560985349	0.569801548194325
TAF1C	1.01386854954169	0.569801548194325
CENPC	-1.62227292839372	0.569801548194325
PAM	-1.46483711128059	0.569801548194325
CACNA2D1	-0.946900520622473	0.569801548194325
PRICKLE2	1.91356766826413	0.569801548194325
TOPBP1	-2.05607505914544	0.569801548194325
PCDHGA1	-3.53728274826355	0.569801548194325
RNU1-27P	-0.496509954346538	0.569801548194325
MT-TS1	-0.680976484413194	0.569801548194325
RPP21	0.435109929986749	0.569801548194325
SYPL1	0.387922212624073	0.569993915782604
EXOSC8	0.313289395428825	0.570403263081007
RRM2B	-1.19915605007357	0.571500646384493
EXTL3	-0.761727845289486	0.572058599933371
CACFD1	-4.37593881439041	0.572954801475698
SPRYD4	1.08480156116131	0.573120804757074
NAPG	1.34680882287429	0.573754541711204
EVI5L	-1.65530274725269	0.573754541711204
SPNS1	-1.3218905777224	0.573754541711204
CHFR	-1.11490410104615	0.574687602706417
RNF217	2.09530791183277	0.575211853133825
TMEM39A	-1.55897374992817	0.575211853133825
NEU1	-0.794366766465759	0.575211853133825
DAXX	0.320099764786115	0.575399543394976
ATG4B	-0.71697597818507	0.576292609239123
CFL1	0.168810863714608	0.57674562484273
SLC9A6	-2.7585294075692	0.577209991272098
CYTH2	-0.878920941302571	0.57768373560921
TMEM30A	-0.319045219302022	0.57768373560921
OSGIN1	-1.60606578887493	0.57768373560921
CTSA	-0.486851637028558	0.579046529975569
NPR2	-1.84711638087815	0.579046529975569
HIPK1	-1.34911510090237	0.579046529975569
CLK3	-1.34560795765439	0.579046529975569
PEX7	-2.77215478524154	0.579111489261714
UBR4	-1.06862387627324	0.579144471688788
UCK2	0.771670334252002	0.579144471688788
BBLN	-1.05143872451005	0.579144471688788
HELZ2	1.35406922760676	0.579208526484355
RIMOC1	-1.41545597024344	0.579208526484355
ANKRD52	-1.16136162712178	0.579712665189523
ASPSCR1	-1.5093816554923	0.580543925869358
RALA	0.209071829422198	0.580572598154097
TMEM131L	2.04783304450735	0.580572598154097
ANAPC13	0.312933392215177	0.580572598154097
ARMC10	-1.04192908570544	0.580572598154097
CTBP2	-0.631272028033143	0.580572598154097
DRC12	1.69662226205112	0.580572598154097
GDPD3	3.05711140193545	0.580800178244154
DAB2IP	-1.26161159743157	0.580800178244154
DOLK	-1.35106797223617	0.580800178244154
LIMS4	0.933998677904687	0.580800178244154
NOL12	-0.842389774117112	0.580800178244154
H2BC3	2.78694298752727	0.580800178244154
RNASEH2A	0.527878738888509	0.581235271545463
SHROOM1	0.598309090064684	0.581235271545463
SCARNA21B	-4.04503826654409	0.581235271545463
TOR1B	-2.65172241769415	0.581335424985754
CLN6	-1.61509847084563	0.581386434342855
RPUSD1	-0.985201112129113	0.5821885955929
RCHY1	-1.17976753109798	0.582364544121397
YWHAH	-0.620853829607428	0.58248025847327
DAB2	-0.508787801152375	0.58248025847327
ROBO3	-2.96631293258415	0.58248025847327
RNU1-3	-0.554354466086248	0.582497849292568
TMEM59	0.284891557294713	0.582739258412427
PMM2	-1.22966140923784	0.582739258412427
MOCS1	-2.56935919768582	0.583274621831021
ABCB6	-1.25577737634606	0.58330343895181
ALCAM	-0.313571532047948	0.583483755653955
SMIM7	0.312219063131572	0.583483755653955
MCRIP1	-1.0388043292751	0.583483755653955
UBE3D	-2.34973054031475	0.583528355970258
SIRT1	-4.02511837568505	0.584378082139281
ZNF687	-2.98881148667817	0.585807403482143
ZNF706	0.15723158710845	0.586051140768948
PLPP4	-1.34641310117703	0.587447990949357
LDOC1	-0.835920279209716	0.588147017816022
TECPR2	-1.76033530110147	0.588147017816022
EMBP1	-3.35216123266236	0.589265590554041
SPAG7	-0.497807468436947	0.589270448453586
IFT74	-2.36126863401538	0.589270448453586
ABHD12	-1.24768767826472	0.589270448453586
RHBDF2	2.42943279219392	0.589270448453586
P2RX4	-0.960492013287392	0.589270448453586
ETS2	-0.619167986015418	0.589270448453586
AGFG1	-0.941487294023394	0.589270448453586
HOMER3	-0.925329495096289	0.589894256333105
YTHDC2	1.91582216687105	0.590480147124172
FAM120A	-0.817233997465866	0.590480147124172
HHIP	-0.296626642667193	0.590480147124172
ZNF407	-3.43297879647887	0.590480147124172
EIF6	0.213508802125579	0.590480147124172
TMEM35B	0.590109722307129	0.590480147124172
XRCC4	2.12015955727212	0.590690961935576
CPA3	-0.848549424799601	0.590729691501943
CFAP54	-0.985088462474965	0.590731385347045
CDADC1	0.652158946809664	0.59205172227503
DCPS	0.694451139066978	0.593020510363389
BMF	-3.90763678478225	0.593173456904764
CUBN	0.811126142465267	0.593173456904764
EMP3	-0.863147741682965	0.593173456904764
RASEF	-1.45651381779368	0.593173456904764
LRPPRC	0.642958559056867	0.593661827144099
UBQLN4	-1.4264446531682	0.595542981702573
FCGRT	-0.59241515461208	0.59619647216038
TFPI2	-0.382215841306534	0.59619647216038
BBS2	-1.42632514666659	0.59619647216038
HINT2	0.38075322254218	0.59619647216038
ARL6IP5	-0.504023064924961	0.59619647216038
NIT1	-1.60357333538014	0.59619647216038
NFIA	-1.80696756148246	0.59619647216038
LAMTOR5-AS1	2.91841244494423	0.59619647216038
BAHCC1	1.46171546988024	0.59619647216038
BAHCC1	1.46171546988024	0.59619647216038
COPZ1	0.399176146245086	0.59636205110191
SLC35C2	-1.38269227850173	0.596778403999685
MAP2K5	-1.97700497468539	0.596778403999685
EIF1B	0.510008452012968	0.597084015710136
REEP5	0.181958305318707	0.597292294134827
PQBP1	0.263885304082759	0.59741712701606
ARHGEF10L	4.1688507149901	0.597790329532207
SLC39A7	1.12700643790336	0.597790329532207
EPHB4	-1.13358012018098	0.598143735023953
TFPI	0.255179229579554	0.598212689584667
EPN1	-0.599238033757069	0.598474735673148
EIF3I	0.298684238423872	0.598474735673148
SLC10A3	-1.65685382709314	0.598474735673148
KLHL8	1.83265715040003	0.598474735673148
STAT6	0.563658823472536	0.598474735673148
GADD45GIP1	-0.624054413911051	0.598474735673148
ARL15	1.33998433597382	0.598474735673148
IPP	-2.52190753345534	0.598474735673148
OR2A1-AS1	-3.17146715129174	0.598474735673148
ILRUN-AS1	0.584008817277618	0.598474735673148
MSRA	-1.15528544193527	0.598474735673148
HLA-A	0.93420328781162	0.59919037759411
PNMA1	-1.04191731265529	0.599687817669198
PUS7	1.2519624813316	0.600480686640945
HNRNPDL	0.289369550868065	0.6009689429144
XIRP2	-4.61600228418646	0.60144453321821
MAP1LC3A	-1.6655945760571	0.602097497423799
ZMAT5	-0.771968642088126	0.602511323432016
CCNA1	-3.79807697088816	0.602511323432016
NMB	-1.1471264557727	0.602511323432016
NMB	-1.1471264557727	0.602511323432016
ANKRD17	-1.49784914414251	0.602750267427639
PEX13	0.879973765131394	0.602750267427639
ANAPC2	4.06167855584377	0.602750267427639
NAPA-AS1	1.19836407647083	0.602750267427639
